date,action,tqqq_price,qqq_price,shares,commission,slippage,abs_score,ref_score,final_score,gross_pnl,net_pnl,qqq_change_from_entry,qqq_change_from_high,tqqq_change,holding_days,highest_qqq,stop_reason
2020-02-19 00:00:00-05:00,SELL_PROFIT,14.095315933227539,228.38218688964844,13323,187.7918941783905,187.7918941783905,78.0,51.0,67.2,28965.69843864441,28590.11465028763,0.0613579534116684,0.0,0.18237355811322106,6.0,228.38218688964844,TQQQ盈利18.2% (止盈15%)
2020-02-20 00:00:00-05:00,BUY,13.694162368774414,226.2620086669922,13581,185.98041913032532,185.98041913032532,74.0,51.0,64.8,,,,,,,,
2020-02-24 00:00:00-05:00,SELL_QQQ_STOP,11.423341751098633,213.35781860351562,13581,155.14040432167053,155.14040432167053,66.0,57.0,62.400000000000006,-30840.014808654785,-31150.295617298125,-0.05703206711325844,-0.05703206711325844,-0.16582398809975646,2.0,226.2620086669922,QQQ從入場跌5.7%
2020-04-14 00:00:00-04:00,BUY,7.630286693572998,204.60867309570312,20496,156.39035607147218,156.39035607147218,78.0,51.0,67.2,,,,,,,,
2020-04-21 00:00:00-04:00,SELL_QQQ_STOP,6.856632232666016,197.8772430419922,20496,140.53353424072267,140.53353424072267,78.0,57.0,69.6,-15856.821830749512,-16137.888899230957,-0.032899045538320834,-0.04830678142393031,-0.10139258090507042,5.0,207.92124938964844,QQQ從入場跌3.3%
2020-04-22 00:00:00-04:00,BUY,7.463139057159424,203.7490997314453,18901,141.06079131937028,141.06079131937028,78.0,51.0,67.2,,,,,,,,
2020-05-07 00:00:00-04:00,SELL_PROFIT,8.583026885986328,214.22776794433594,18901,162.2277911720276,162.2277911720276,78.0,57.0,69.6,21166.999852657318,20842.54427031326,0.051429273683673685,0.0,0.15005587062626025,4.0,214.22776794433594,TQQQ盈利15.0% (止盈15%)
2020-05-08 00:00:00-04:00,BUY,8.9292631149292,217.16372680664062,18015,160.86067501544952,160.86067501544952,78.0,57.0,69.6,,,,,,,,
2020-05-13 00:00:00-04:00,SELL_TRAILING_STOP,8.280969619750977,211.8325958251953,18015,149.18166769981386,149.18166769981386,74.0,57.0,67.2,-11679.007315635681,-11977.37065103531,-0.02454890169660826,-0.0331911231364901,-0.07260324696830966,3.0,219.1049346923828,從高位回落3.3%
2020-05-14 00:00:00-04:00,BUY,8.55556869506836,214.2374267578125,17472,149.48289624023437,149.48289624023437,74.0,57.0,67.2,,,,,,,,
2020-05-29 00:00:00-04:00,SELL_PROFIT,9.882001876831055,225.37277221679688,17472,172.65833679199218,172.65833679199218,78.0,57.0,69.6,23175.440551757812,22830.12387817383,0.05197665798876716,0.0,0.15503740651714762,3.0,225.37277221679688,TQQQ盈利15.5% (止盈15%)
2020-06-01 00:00:00-04:00,BUY,10.003782272338867,226.0487823486328,17110,171.16471467971803,171.16471467971803,78.0,57.0,69.6,,,,,,,,
2020-06-10 00:00:00-04:00,SELL_PROFIT,11.620338439941406,237.7926483154297,17110,198.82399070739746,198.82399070739746,78.0,51.0,67.2,27659.276027679443,27261.62804626465,0.05195279463476351,0.0,0.16159449732052106,7.0,237.7926483154297,TQQQ盈利16.2% (止盈15%)
2020-06-11 00:00:00-04:00,BUY,9.909463882446289,226.0102081298828,19887,197.06950823020935,197.06950823020935,78.0,57.0,69.6,,,,,,,,
2020-06-22 00:00:00-04:00,SELL_PROFIT,11.611981391906738,238.70921325683594,19887,230.9274739408493,230.9274739408493,78.0,57.0,69.6,33857.96571063995,33396.11076275825,0.056187750243808905,0.0,0.17180722687493757,7.0,238.70921325683594,TQQQ盈利17.2% (止盈15%)
2020-06-23 00:00:00-04:00,BUY,11.915234565734863,240.7408905029297,19202,228.79633413124085,228.79633413124085,78.0,57.0,69.6,,,,,,,,
2020-06-26 00:00:00-04:00,SELL_QQQ_STOP,10.683117866516113,232.40139770507812,19202,205.1372292728424,205.1372292728424,66.0,57.0,62.400000000000006,-23659.104858398438,-24069.379316944123,-0.034640948533627175,-0.034640948533627175,-0.10340683537712295,3.0,240.7408905029297,QQQ從入場跌3.5%
2020-06-29 00:00:00-04:00,BUY,11.024576187133789,234.9361572265625,18679,205.92805859947205,205.92805859947205,74.0,57.0,67.2,,,,,,,,
2020-07-06 00:00:00-04:00,SELL_PROFIT,13.23808765411377,249.9801025390625,18679,247.2742392911911,247.2742392911911,78.0,51.0,67.2,41346.180691719055,40851.632213136676,0.0640341848189517,0.0,0.20077973333462512,4.0,249.9801025390625,TQQQ盈利20.1% (止盈15%)
2020-07-07 00:00:00-04:00,BUY,12.977815628051758,248.2579803466797,18858,244.73564711380004,244.73564711380004,78.0,57.0,69.6,,,,,,,,
2020-07-23 00:00:00-04:00,SELL_TRAILING_STOP,13.076910972595215,249.61244201660156,18858,246.60438712120057,246.60438712120057,74.0,57.0,67.2,1868.7400074005127,1375.5312331581115,0.005455863565918154,-0.03287323880378181,0.007635749141732361,5.0,258.096923828125,從高位回落3.3%
2020-07-24 00:00:00-04:00,BUY,12.690082550048828,247.2421417236328,19389,246.04801056289674,246.04801056289674,70.0,57.0,64.8,,,,,,,,
2020-08-03 00:00:00-04:00,SELL_PROFIT,14.784201622009277,260.6123352050781,19389,286.6508852491379,286.6508852491379,74.0,57.0,67.2,40602.87468624115,40029.57291574287,0.054077324311445706,0.0,0.16502012998744375,6.0,260.6123352050781,TQQQ盈利16.5% (止盈15%)
2020-08-04 00:00:00-04:00,BUY,14.976425170898438,261.5797424316406,18968,284.07283264160156,284.07283264160156,74.0,57.0,67.2,,,,,,,,
2020-08-11 00:00:00-04:00,SELL_TRAILING_STOP,14.10844898223877,256.5587158203125,18968,267.609060295105,267.609060295105,74.0,57.0,67.2,-16463.772346496582,-16998.99046708679,-0.019195013209558014,-0.03440845814727009,-0.05795616635846337,5.0,265.7010803222656,從高位回落3.4%
2020-08-12 00:00:00-04:00,BUY,15.163866996765137,263.0115966796875,17668,267.91520209884646,267.91520209884646,74.0,57.0,67.2,,,,,,,,
2020-08-25 00:00:00-04:00,SELL_PROFIT,17.58631134033203,276.5559387207031,17668,310.7149487609863,310.7149487609863,78.0,57.0,69.6,42799.74666213989,42178.31676461792,0.051497128689389306,0.0,0.15975109410308516,2.0,276.5559387207031,TQQQ盈利16.0% (止盈15%)
2020-08-26 00:00:00-04:00,BUY,18.712169647216797,282.4573669433594,16459,307.98360022354126,307.98360022354126,78.0,51.0,67.2,,,,,,,,
2020-09-03 00:00:00-04:00,SELL_TRAILING_STOP,17.637653350830078,278.0555419921875,16459,290.2981365013123,290.2981365013123,78.0,57.0,69.6,-17685.463722229004,-18266.05999523163,-0.01558403308367087,-0.05070014495817384,-0.05742339432811522,6.0,292.9059143066406,從高位回落5.1%
2020-09-04 00:00:00-04:00,BUY,16.91055679321289,274.3501892089844,17187,290.64173960495,290.64173960495,74.0,57.0,67.2,,,,,,,,
2020-09-08 00:00:00-04:00,SELL_QQQ_STOP,14.520349502563477,261.1637878417969,17187,249.56124690055847,249.56124690055847,66.0,57.0,62.400000000000006,-41080.49270439148,-41579.615198192594,-0.04806412346646077,-0.04806412346646077,-0.1413440917337939,1.0,274.3501892089844,QQQ從入場跌4.8%
2020-09-09 00:00:00-04:00,BUY,15.767988204956055,268.835693359375,15927,251.1367481403351,251.1367481403351,66.0,57.0,62.400000000000006,,,,,,,,
2020-09-17 00:00:00-04:00,SELL_TRAILING_STOP,14.465428352355957,261.5217590332031,15927,230.39087736797333,230.39087736797333,42.0,57.0,48.0,-20745.870772361755,-21206.652527097704,-0.027205964486251205,-0.03131943332908312,-0.0826078657384262,6.0,269.977294921875,從高位回落3.1%
2020-10-05 00:00:00-04:00,BUY,15.957818984985352,271.04150390625,14475,230.98942980766296,230.98942980766296,74.0,57.0,67.2,,,,,,,,
2020-10-12 00:00:00-04:00,SELL_PROFIT,18.417272567749023,284.9437561035156,14475,266.5900204181671,266.5900204181671,78.0,57.0,69.6,35600.59061050415,35067.410569667816,0.05129196819271726,0.0,0.1541221632528707,5.0,284.9437561035156,TQQQ盈利15.4% (止盈15%)
2020-10-13 00:00:00-04:00,BUY,18.419658660888672,284.93414306640625,14349,264.30368212509154,264.30368212509154,78.0,51.0,67.2,,,,,,,,
2020-10-19 00:00:00-04:00,SELL_QQQ_STOP,16.462841033935547,274.56298828125,14349,236.22530599594117,236.22530599594117,74.0,57.0,67.2,-28078.37612915039,-28550.82674114227,-0.0363984276280262,-0.0363984276280262,-0.10623528171605742,4.0,284.93414306640625,QQQ從入場跌3.6%
2020-10-20 00:00:00-04:00,BUY,16.56910514831543,275.15313720703125,14315,237.18674019813537,237.18674019813537,78.0,57.0,69.6,,,,,,,,
2020-10-28 00:00:00-04:00,SELL_QQQ_STOP,14.341263771057129,262.798828125,14315,205.29519088268282,205.29519088268282,50.0,57.0,52.8,-31891.549315452576,-32302.139697217943,-0.04489975730400485,-0.046006621039697985,-0.13445755563237546,6.0,275.4723815917969,QQQ從入場跌4.5%
2020-11-04 00:00:00-05:00,BUY,16.724308013916016,277.5717468261719,12347,206.49503104782104,206.49503104782104,66.0,57.0,62.400000000000006,,,,,,,,
2020-11-10 00:00:00-05:00,SELL_TRAILING_STOP,16.05691146850586,274.19537353515625,12347,198.25468590164186,198.25468590164186,70.0,57.0,64.8,-8240.3451461792,-8636.854517982483,-0.012163966000221429,-0.037982151428582744,-0.03990577935151797,4.0,285.0210876464844,從高位回落3.8%
2020-11-11 00:00:00-05:00,BUY,17.136207580566406,280.3290100097656,11571,198.2830579147339,198.2830579147339,70.0,57.0,64.8,,,,,,,,
2020-12-03 00:00:00-05:00,SELL_PROFIT,19.766393661499023,294.37640380859375,11571,228.71694105720522,228.71694105720522,74.0,51.0,64.8,30433.883142471313,29976.4492603569,0.05011038207689873,0.0,0.15348705765652737,1.0,294.37640380859375,TQQQ盈利15.3% (止盈15%)
2020-12-04 00:00:00-05:00,BUY,20.00875473022461,295.5760803222656,11333,226.7592173576355,226.7592173576355,74.0,51.0,64.8,,,,,,,,
2021-01-06 00:00:00-05:00,SELL_REEVALUATE,20.396778106689453,298.0695495605469,11333,231.15668628311158,231.15668628311158,62.0,57.0,60.0,4397.468925476074,3935.155552909851,0.0084359642213356,-0.019761940222712607,0.0193926799391822,7.0,304.0787353515625,7天重估熊市
2021-01-07 00:00:00-05:00,BUY,21.870065689086914,305.280517578125,10540,230.51049236297607,230.51049236297607,74.0,57.0,67.2,,,,,,,,
2021-01-29 00:00:00-05:00,SELL_TRAILING_STOP,21.602630615234375,304.8735046386719,10540,227.6917266845703,227.6917266845703,66.0,57.0,62.400000000000006,-2818.7656784057617,-3274.1491317749023,-0.0013332424311976129,-0.04269739818359548,-0.01222836170931065,1.0,318.4714050292969,從高位回落4.3%
2021-02-01 00:00:00-05:00,BUY,23.190532684326172,312.491455078125,9805,227.38317296981813,227.38317296981813,74.0,57.0,67.2,,,,,,,,
2021-02-22 00:00:00-05:00,SELL_TRAILING_STOP,23.090242385864258,312.51080322265625,9805,226.39982659339904,226.39982659339904,62.0,57.0,60.0,-983.3463764190674,-1436.1460296058654,6.19157555089397e-05,-0.041640766593500717,-0.004324622458098923,7.0,326.08941650390625,從高位回落4.2%
2021-02-24 00:00:00-05:00,BUY,23.436479568481445,314.1487121582031,9644,226.02140895843507,226.02140895843507,66.0,57.0,62.400000000000006,,,,,,,,
2021-02-25 00:00:00-05:00,SELL_QQQ_STOP,20.988962173461914,303.1967468261719,9644,202.4175512008667,202.4175512008667,50.0,63.0,55.2,-23603.85775756836,-24008.69285997009,-0.03486235947552099,-0.03486235947552099,-0.1044319556556214,1.0,314.1487121582031,QQQ從入場跌3.5%
2021-04-01 00:00:00-04:00,BUY,22.899215698242188,314.9725341796875,8874,203.20764010620118,203.20764010620118,78.0,57.0,69.6,,,,,,,,
2021-04-13 00:00:00-04:00,SELL_PROFIT,26.3878231048584,330.52850341796875,8874,234.16554223251345,234.16554223251345,78.0,51.0,67.2,30957.902126312256,30489.57104184723,0.04938833564899593,0.0,0.1523461524878342,7.0,330.52850341796875,TQQQ盈利15.2% (止盈15%)
2021-04-14 00:00:00-04:00,BUY,25.461349487304688,326.5594787597656,9119,232.18204597473144,232.18204597473144,74.0,51.0,64.8,,,,,,,,
2021-05-04 00:00:00-04:00,SELL_TRAILING_STOP,23.954635620117188,320.3778381347656,9119,218.44232221984865,218.44232221984865,62.0,57.0,60.0,-13739.723754882812,-14176.60839932251,-0.018929600967263732,-0.03470660366567497,-0.05917651253869181,7.0,331.8968505859375,從高位回落3.5%
2021-05-27 00:00:00-04:00,BUY,24.26027488708496,323.0368347167969,9015,218.70637810707092,218.70637810707092,70.0,57.0,64.8,,,,,,,,
2021-06-24 00:00:00-04:00,SELL_PROFIT,28.147645950317383,339.937744140625,9015,253.7510282421112,253.7510282421112,78.0,51.0,67.2,35044.65013504028,34537.14807855606,0.0523188305712721,0.0,0.16023606827727566,5.0,339.937744140625,TQQQ盈利16.0% (止盈15%)
2021-06-25 00:00:00-04:00,BUY,28.05930519104004,339.5198669433594,8964,251.52361173248292,251.52361173248292,74.0,51.0,64.8,,,,,,,,
2021-07-23 00:00:00-04:00,SELL_PROFIT,32.608097076416016,357.7268371582031,8964,292.29898219299315,292.29898219299315,78.0,57.0,69.6,40775.370460510254,40190.77249612427,0.053625640168741995,0.0,0.16211348978193899,5.0,357.7268371582031,TQQQ盈利16.2% (止盈15%)
2021-07-26 00:00:00-04:00,BUY,32.74421691894531,358.0086669921875,8847,289.6880870819092,289.6880870819092,74.0,57.0,67.2,,,,,,,,
2021-09-20 00:00:00-04:00,SELL_TRAILING_STOP,31.875041961669922,355.69189453125,8847,281.9984962348938,281.9984962348938,50.0,63.0,55.2,-7689.590847015381,-8253.587839485168,-0.006471274788964975,-0.0418845933823495,-0.02654438062840034,4.0,371.2411804199219,從高位回落4.2%
2021-09-23 00:00:00-04:00,BUY,33.761417388916016,362.7726745605469,8349,281.8740737800598,281.8740737800598,66.0,57.0,62.400000000000006,,,,,,,,
2021-09-28 00:00:00-04:00,SELL_QQQ_STOP,30.284751892089844,350.02142333984375,8349,252.84739354705812,252.84739354705812,42.0,63.0,50.400000000000006,-29026.68023300171,-29532.375020095824,-0.035149425838507956,-0.03605374363984261,-0.10297747445779847,3.0,363.1130065917969,QQQ從入場跌3.5%
2021-10-18 00:00:00-04:00,BUY,33.37697982788086,362.4516906738281,7604,253.79855461120607,253.79855461120607,66.0,57.0,62.400000000000006,,,,,,,,
2021-11-03 00:00:00-04:00,SELL_PROFIT,39.117305755615234,382.4197998046875,7604,297.44799296569823,297.44799296569823,78.0,51.0,67.2,43649.43835449219,43054.54236856079,0.055091780903924005,0.0,0.17198458210827383,5.0,382.4197998046875,TQQQ盈利17.2% (止盈15%)
2021-11-04 00:00:00-04:00,BUY,40.57627487182617,387.3218994140625,7263,294.7054843940735,294.7054843940735,78.0,51.0,67.2,,,,,,,,
2021-11-26 00:00:00-05:00,SELL_TRAILING_STOP,38.40573501586914,380.4940185546875,7263,278.94085342025755,278.94085342025755,66.0,57.0,62.400000000000006,-15764.630973815918,-16322.512680656433,-0.017628439986750462,-0.03165911495022391,-0.05349283202594157,1.0,392.9339599609375,從高位回落3.2%
2021-11-29 00:00:00-05:00,BUY,40.791168212890625,388.751708984375,6845,279.21554641723634,279.21554641723634,74.0,57.0,67.2,,,,,,,,
2021-12-01 00:00:00-05:00,SELL_QQQ_STOP,37.03513717651367,376.5257568359375,6845,253.50551397323608,253.50551397323608,62.0,57.0,60.0,-25710.032444000244,-26217.043471946716,-0.0314492563399352,-0.0314492563399352,-0.09207951625151031,2.0,388.751708984375,QQQ從入場跌3.1%
2021-12-07 00:00:00-05:00,BUY,39.98169708251953,386.94256591796875,6360,254.28359344482422,254.28359344482422,74.0,57.0,67.2,,,,,,,,
2021-12-16 00:00:00-05:00,SELL_TRAILING_STOP,36.56711196899414,376.2533264160156,6360,232.56683212280274,232.56683212280274,62.0,57.0,60.0,-21716.761322021484,-22181.89498626709,-0.027624873672386894,-0.03195602911197911,-0.08540370626284113,7.0,388.6737976074219,從高位回落3.2%
2021-12-23 00:00:00-05:00,BUY,39.51368713378906,386.5505676269531,5902,233.20978146362305,233.20978146362305,74.0,57.0,67.2,,,,,,,,
2022-01-05 00:00:00-05:00,SELL_QQQ_STOP,35.66213607788086,374.25048828125,5902,210.47792713165285,210.47792713165285,50.0,57.0,52.8,-22731.854331970215,-23152.81018623352,-0.03182010421356699,-0.04756127973410027,-0.09747384603383806,1.0,392.9391784667969,QQQ從入場跌3.2%
2022-03-29 00:00:00-04:00,BUY,29.881210327148438,361.9396057128906,7069,211.2302758026123,211.2302758026123,78.0,51.0,67.2,,,,,,,,
2022-04-06 00:00:00-04:00,SELL_QQQ_STOP,25.645212173461914,344.45648193359375,7069,181.28600485420228,181.28600485420228,62.0,57.0,60.0,-29944.270948410034,-30306.84295811844,-0.04830398083918288,-0.04830398083918288,-0.14176126426304514,6.0,361.9396057128906,QQQ從入場跌4.8%
2023-01-26 00:00:00-05:00,BUY,10.88737964630127,287.7818603515625,16758,182.45070811271668,182.45070811271668,78.0,51.0,67.2,,,,,,,,
2023-02-02 00:00:00-05:00,SELL_PROFIT,12.917960166931152,305.8136901855469,16758,216.47917647743225,216.47917647743225,78.0,51.0,67.2,34028.468364715576,33595.510011760714,0.06265797924843552,0.0,0.18650773524919972,5.0,305.8136901855469,TQQQ盈利18.7% (止盈15%)
2023-02-03 00:00:00-05:00,BUY,12.250701904296875,300.3786315917969,17498,214.36278192138673,214.36278192138673,78.0,57.0,69.6,,,,,,,,
2023-02-10 00:00:00-05:00,SELL_TRAILING_STOP,11.434627532958984,294.0213928222656,17498,200.0831125717163,200.0831125717163,78.0,57.0,69.6,-14279.66934967041,-14679.835574813842,-0.02116408459497377,-0.03285135643837679,-0.0666144991293647,5.0,304.00848388671875,從高位回落3.3%
2023-02-13 00:00:00-05:00,BUY,11.97707462310791,298.7304382324219,16733,200.41238966846467,200.41238966846467,78.0,57.0,69.6,,,,,,,,
2023-02-21 00:00:00-05:00,SELL_QQQ_STOP,10.728962898254395,288.45880126953125,16733,179.52773617649078,179.52773617649078,66.0,57.0,62.400000000000006,-20884.653491973877,-21243.70896432686,-0.03438429985128921,-0.04875443747531242,-0.10420839513227023,5.0,303.2432556152344,QQQ從入場跌3.4%
2023-02-22 00:00:00-05:00,BUY,10.738564491271973,288.6746520996094,16784,180.23606642150878,180.23606642150878,66.0,57.0,62.400000000000006,,,,,,,,
2023-03-03 00:00:00-05:00,SELL_REEVALUATE,11.261811256408691,294.0018005371094,16784,189.01824012756347,189.01824012756347,62.0,57.0,60.0,8782.173706054688,8404.13722579956,0.0184538143503567,0.0,0.048725950806739596,7.0,294.0018005371094,7天重估熊市
2023-03-06 00:00:00-05:00,BUY,11.309815406799316,294.33526611328125,16642,188.21794799995422,188.21794799995422,70.0,57.0,64.8,,,,,,,,
2023-03-10 00:00:00-05:00,SELL_QQQ_STOP,10.023299217224121,283.0826110839844,16642,166.80774557304383,166.80774557304383,26.0,57.0,38.4,-21410.2024269104,-21743.817918056488,-0.03823073999214912,-0.03823073999214912,-0.1137521827988243,4.0,294.33526611328125,QQQ從入場跌3.8%
2023-03-15 00:00:00-04:00,BUY,11.09379768371582,293.2659606933594,15104,167.56072021484374,167.56072021484374,70.0,57.0,64.8,,,,,,,,
2023-03-30 00:00:00-04:00,SELL_PROFIT,13.0077543258667,310.1780700683594,15104,196.46912133789064,196.46912133789064,78.0,51.0,67.2,28908.401123046875,28515.462880371095,0.05766816351619956,0.0,0.17252492759628255,4.0,310.1780700683594,TQQQ盈利17.3% (止盈15%)
2023-03-31 00:00:00-04:00,BUY,13.64510440826416,315.3365783691406,14265,194.64741438388825,194.64741438388825,78.0,51.0,67.2,,,,,,,,
2023-04-25 00:00:00-04:00,SELL_QQQ_STOP,12.167609214782715,304.58721923828125,14265,173.57094544887542,173.57094544887542,66.0,57.0,62.400000000000006,-21076.468935012817,-21423.610825910568,-0.03408852593775504,-0.03408852593775504,-0.10828024097687373,2.0,315.3365783691406,QQQ從入場跌3.4%
2023-04-27 00:00:00-04:00,BUY,13.369885444641113,314.76666259765625,13037,174.3031965417862,174.3031965417862,74.0,57.0,67.2,,,,,,,,
2023-05-18 00:00:00-04:00,SELL_PROFIT,15.431618690490723,331.3917541503906,13037,201.18201286792757,201.18201286792757,78.0,51.0,67.2,26878.816326141357,26476.4523004055,0.05281719295027454,0.0,0.15420724840062025,1.0,331.3917541503906,TQQQ盈利15.4% (止盈15%)
2023-05-19 00:00:00-04:00,BUY,15.325393676757812,330.6449890136719,13014,199.44467330932616,199.44467330932616,78.0,51.0,67.2,,,,,,,,
2023-06-02 00:00:00-04:00,SELL_PROFIT,17.778226852416992,348.4688720703125,13014,231.36584425735475,231.36584425735475,78.0,51.0,67.2,31921.170948028564,31458.439259513856,0.05390640611191486,0.0,0.1600502556341569,2.0,348.4688720703125,TQQQ盈利16.0% (止盈15%)
2023-06-05 00:00:00-04:00,BUY,17.816858291625977,348.7145080566406,12872,229.33859992980956,229.33859992980956,78.0,51.0,67.2,,,,,,,,
2023-06-26 00:00:00-04:00,SELL_TRAILING_STOP,18.12023162841797,351.92816162109375,12872,233.2436215209961,233.2436215209961,66.0,57.0,62.400000000000006,3905.0215911865234,3438.534348144531,0.009215715119977576,-0.03265093399409339,0.01702731939752697,7.0,363.8067932128906,從高位回落3.3%
2023-06-27 00:00:00-04:00,BUY,19.016315460205078,357.9792785644531,12232,232.60757070922853,232.60757070922853,74.0,57.0,67.2,,,,,,,,
2023-07-17 00:00:00-04:00,SELL_PROFIT,21.912839889526367,376.45721435546875,12232,268.0378575286865,268.0378575286865,74.0,51.0,64.8,35430.28681945801,34894.21110440064,0.051617333453251056,0.0,0.152317857546209,6.0,376.45721435546875,TQQQ盈利15.2% (止盈15%)
2023-07-18 00:00:00-04:00,BUY,22.435958862304688,379.536865234375,11845,265.753932723999,265.753932723999,78.0,51.0,67.2,,,,,,,,
2023-08-03 00:00:00-04:00,SELL_QQQ_STOP,20.20786476135254,367.77911376953125,11845,239.36215809822082,239.36215809822082,66.0,57.0,62.400000000000006,-26391.7746257782,-26870.49894197464,-0.030979207929071655,-0.030979207929071655,-0.09930906517642242,5.0,379.536865234375,QQQ從入場跌3.1%
2023-08-04 00:00:00-04:00,BUY,19.92692756652832,366.0572509765625,12055,240.21911181449892,240.21911181449892,66.0,57.0,62.400000000000006,,,,,,,,
2023-08-15 00:00:00-04:00,SELL_REEVALUATE,18.963035583496094,360.5275573730469,12055,228.59939395904541,228.59939395904541,42.0,57.0,48.0,-11619.717855453491,-12076.916643371582,-0.015106089522236165,-0.023374900653262153,-0.048371329690147326,7.0,369.15655517578125,7天重估熊市
2023-08-29 00:00:00-04:00,BUY,20.038333892822266,368.7432556152344,11416,228.757619720459,228.757619720459,66.0,57.0,62.400000000000006,,,,,,,,
2023-09-19 00:00:00-04:00,SELL_REEVALUATE,19.18100357055664,364.4488220214844,11416,218.9703367614746,218.9703367614746,54.0,57.0,55.2,-9787.282958984375,-10225.223632507325,-0.011646134616306128,-0.020273146057681705,-0.04278451126980776,7.0,371.990234375,7天重估熊市
2023-10-16 00:00:00-04:00,BUY,18.7965145111084,363.9956359863281,11653,219.03578359794616,219.03578359794616,70.0,57.0,64.8,,,,,,,,
