date,qqq_price,tqqq_price,absolute_score,reference_score,final_score,signal,capital,positions,position_value,portfolio_value,holding_days,cooldown_days,cummax,drawdown
2019-01-25 00:00:00-05:00,157.85736083984375,5.340120315551758,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-01-28 00:00:00-05:00,155.90744018554688,5.143265724182129,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-01-29 00:00:00-05:00,154.43545532226562,4.9977126121521,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-01-30 00:00:00-05:00,158.3639678955078,5.37233304977417,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-01-31 00:00:00-05:00,160.7344512939453,5.608556747436523,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-01 00:00:00-05:00,160.0557861328125,5.53697395324707,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-04 00:00:00-05:00,162.04396057128906,5.7397942543029785,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-05 00:00:00-05:00,163.47769165039062,5.891312122344971,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-06 00:00:00-05:00,162.99021911621094,5.844783306121826,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-07 00:00:00-05:00,160.80136108398438,5.60617208480835,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-08 00:00:00-05:00,161.1167449951172,5.634804725646973,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-11 00:00:00-05:00,160.96383666992188,5.621681213378906,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-12 00:00:00-05:00,163.34388732910156,5.865065097808838,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-13 00:00:00-05:00,163.45855712890625,5.876996040344238,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-14 00:00:00-05:00,163.65928649902344,5.898470401763916,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-15 00:00:00-05:00,164.34754943847656,5.9688615798950195,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-19 00:00:00-05:00,164.67250061035156,6.004652976989746,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-20 00:00:00-05:00,164.64382934570312,5.999880790710449,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-21 00:00:00-05:00,164.0416717529297,5.931875705718994,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-22 00:00:00-05:00,165.25552368164062,6.060725688934326,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-25 00:00:00-05:00,165.85780334472656,6.127538204193115,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-26 00:00:00-05:00,166.02980041503906,6.146625518798828,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-27 00:00:00-05:00,165.92469787597656,6.127538204193115,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-28 00:00:00-05:00,165.54234313964844,6.089359283447266,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-01 00:00:00-05:00,166.68930053710938,6.211051940917969,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-04 00:00:00-05:00,166.71798706054688,6.212244033813477,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-05 00:00:00-05:00,166.84231567382812,6.227753639221191,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-06 00:00:00-05:00,165.89599609375,6.120379447937012,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-07 00:00:00-05:00,163.86000061035156,5.897277355194092,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-08 00:00:00-05:00,163.6115264892578,5.863872528076172,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-11 00:00:00-04:00,167.01429748535156,6.230140209197998,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-12 00:00:00-04:00,167.93190002441406,6.331549167633057,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-13 00:00:00-04:00,169.19363403320312,6.468750476837158,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-14 00:00:00-04:00,168.9069366455078,6.440118789672852,50.0,50.0,50.0,HOLD,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-15 00:00:00-04:00,170.47450256347656,6.599987983703613,74.0,57.0,67.2,BUY,100000.0,14393,94993.6270494461,194993.6270494461,0,0,194993.6270494461,0.0
2019-03-18 00:00:00-04:00,170.8804473876953,6.659639835357666,74.0,57.0,67.2,HOLD,100000.0,14393,95852.19615030289,195852.1961503029,1,0,195852.1961503029,0.0
2019-03-19 00:00:00-04:00,171.45504760742188,6.726451873779297,74.0,51.0,64.8,HOLD,100000.0,14393,96813.82181930542,196813.82181930542,2,0,196813.82181930542,0.0
2019-03-20 00:00:00-04:00,172.13491821289062,6.804027080535889,74.0,51.0,64.8,HOLD,100000.0,14393,97930.36177015305,197930.36177015305,3,0,197930.36177015305,0.0
2019-03-21 00:00:00-04:00,174.82571411132812,7.119107246398926,78.0,51.0,67.2,HOLD,100000.0,14393,102465.31059741974,202465.31059741974,4,0,202465.31059741974,0.0
2019-03-22 00:00:00-04:00,170.98582458496094,6.653648376464844,74.0,57.0,67.2,HOLD,100000.0,14393,95765.9610824585,195765.9610824585,5,0,202465.31059741974,-0.03308887579404736
2019-03-25 00:00:00-04:00,170.66024780273438,6.611876487731934,74.0,57.0,67.2,HOLD,100000.0,14393,95164.73828792572,195164.73828792572,6,0,202465.31059741974,-0.03605838594252036
2019-03-26 00:00:00-04:00,171.45504760742188,6.702581882476807,74.0,57.0,67.2,HOLD_BULL_CONTINUE,100000.0,14393,96470.26103448868,196470.26103448868,0,0,202465.31059741974,-0.029610255432109874
2019-03-27 00:00:00-04:00,170.3538360595703,6.5712995529174805,74.0,57.0,67.2,HOLD,100000.0,14393,94580.7144651413,194580.7144651413,1,0,202465.31059741974,-0.03894294834514197
2019-03-28 00:00:00-04:00,170.74644470214844,6.613070964813232,74.0,57.0,67.2,HOLD,100000.0,14393,95181.93039655685,195181.93039655685,2,0,202465.31059741974,-0.03597347209441273
2019-03-29 00:00:00-04:00,172.03916931152344,6.762255668640137,74.0,57.0,67.2,HOLD,100000.0,14393,97329.14583873749,197329.1458387375,3,0,202465.31059741974,-0.025368122289822558
2019-04-01 00:00:00-04:00,174.3181915283203,7.028401851654053,74.0,57.0,67.2,HOLD,100000.0,14393,101159.78785085678,201159.78785085678,4,0,202465.31059741974,-0.006448130510410486
2019-04-02 00:00:00-04:00,174.97894287109375,7.105978012084961,78.0,57.0,69.6,HOLD,100000.0,14393,102276.34152793884,202276.34152793884,5,0,202465.31059741974,-0.0009333404765650964
2019-04-03 00:00:00-04:00,175.98443603515625,7.228906154632568,78.0,51.0,67.2,HOLD,100000.0,14393,104045.64628362656,204045.64628362656,6,0,204045.64628362656,0.0
2019-04-04 00:00:00-04:00,175.91737365722656,7.218164920806885,78.0,57.0,69.6,HOLD_BULL_CONTINUE,100000.0,14393,103891.04770517349,203891.0477051735,0,0,204045.64628362656,-0.0007576666362102604
2019-04-05 00:00:00-04:00,176.8270721435547,7.326772212982178,78.0,57.0,69.6,SELL_PROFIT,110249.69694708347,0,0.0,110249.69694708347,0,0,204045.64628362656,-0.45968120881229335
2019-04-08 00:00:00-04:00,177.2771453857422,7.384059429168701,78.0,57.0,69.6,BUY,110249.69694708347,14184,104735.49894332886,214985.19589041232,0,0,214985.19589041232,0.0
2019-04-09 00:00:00-04:00,176.65469360351562,7.302901744842529,74.0,57.0,67.2,HOLD,110249.69694708347,14184,103584.35834884644,213834.0552959299,1,0,214985.19589041232,-0.005354510991860157
2019-04-10 00:00:00-04:00,177.60272216796875,7.421056270599365,78.0,57.0,69.6,HOLD,110249.69694708347,14184,105260.2621421814,215509.95908926486,2,0,215509.95908926486,0.0
2019-04-11 00:00:00-04:00,177.181396484375,7.364963054656982,74.0,51.0,64.8,HOLD,110249.69694708347,14184,104464.63596725464,214714.3329143381,3,0,215509.95908926486,-0.0036918301979594692
2019-04-12 00:00:00-04:00,177.94744873046875,7.455667018890381,74.0,51.0,64.8,HOLD,110249.69694708347,14184,105751.18099594116,216000.87794302462,4,0,216000.87794302462,0.0
2019-04-15 00:00:00-04:00,177.97613525390625,7.461635112762451,74.0,51.0,64.8,HOLD,110249.69694708347,14184,105835.83243942261,216085.52938650607,5,0,216085.52938650607,0.0
2019-04-16 00:00:00-04:00,178.58905029296875,7.534437656402588,74.0,51.0,64.8,HOLD,110249.69694708347,14184,106868.4637184143,217118.16066549777,6,0,217118.16066549777,0.0
2019-04-17 00:00:00-04:00,179.21144104003906,7.609625816345215,74.0,51.0,64.8,HOLD_BULL_CONTINUE,110249.69694708347,14184,107934.93257904053,218184.629526124,0,0,218184.629526124,0.0
2019-04-18 00:00:00-04:00,179.4412841796875,7.633495807647705,74.0,51.0,64.8,HOLD,110249.69694708347,14184,108273.50453567505,218523.2014827585,1,0,218523.2014827585,0.0
2019-04-22 00:00:00-04:00,179.94879150390625,7.697943687438965,78.0,51.0,67.2,HOLD,110249.69694708347,14184,109187.63326263428,219437.33020971774,2,0,219437.33020971774,0.0
2019-04-23 00:00:00-04:00,182.23736572265625,7.9903459548950195,78.0,51.0,67.2,HOLD,110249.69694708347,14184,113335.06702423096,223584.76397131442,3,0,223584.76397131442,0.0
2019-04-24 00:00:00-04:00,181.66282653808594,7.9127702713012695,78.0,51.0,67.2,HOLD,110249.69694708347,14184,112234.7335281372,222484.43047522067,4,0,223584.76397131442,-0.0049213259282502855
2019-04-25 00:00:00-04:00,182.4001922607422,8.001086235046387,78.0,51.0,67.2,HOLD,110249.69694708347,14184,113487.40715789795,223737.1041049814,5,0,223737.1041049814,0.0
2019-04-26 00:00:00-04:00,182.56297302246094,8.029730796813965,78.0,51.0,67.2,HOLD,110249.69694708347,14184,113893.70162200928,224143.39856909274,6,0,224143.39856909274,0.0
2019-04-29 00:00:00-04:00,182.91729736328125,8.072696685791016,74.0,51.0,64.8,HOLD_BULL_CONTINUE,110249.69694708347,14184,114503.12979125977,224752.82673834322,0,0,224752.82673834322,0.0
2019-04-30 00:00:00-04:00,181.50003051757812,7.887707710266113,74.0,51.0,64.8,HOLD,110249.69694708347,14184,111879.24616241455,222128.943109498,1,0,224752.82673834322,-0.011674530046734116
2019-05-01 00:00:00-04:00,180.91592407226562,7.79700231552124,74.0,57.0,67.2,HOLD,110249.69694708347,14184,110592.68084335327,220842.37779043673,2,0,224752.82673834322,-0.017398886610930284
2019-05-02 00:00:00-04:00,180.13076782226562,7.701523303985596,74.0,57.0,67.2,HOLD,110249.69694708347,14184,109238.40654373169,219488.10349081515,3,0,224752.82673834322,-0.023424502925862
2019-05-03 00:00:00-04:00,183.0034942626953,8.064342498779297,74.0,51.0,64.8,HOLD,110249.69694708347,14184,114384.63400268555,224634.330949769,4,0,224752.82673834322,-0.0005272271334418912
2019-05-06 00:00:00-04:00,181.88307189941406,7.919930934906006,74.0,57.0,67.2,HOLD,110249.69694708347,14184,112336.30038070679,222585.99732779025,5,0,224752.82673834322,-0.009640943973868665
2019-05-07 00:00:00-04:00,178.34007263183594,7.459246635437012,66.0,57.0,62.400000000000006,HOLD,110249.69694708347,14184,105801.95427703857,216051.65122412203,6,0,224752.82673834322,-0.0387144208172789
2019-05-08 00:00:00-04:00,177.88999938964844,7.393606662750244,66.0,57.0,62.400000000000006,HOLD_BULL_CONTINUE,110249.69694708347,14184,104870.91690444946,215120.61385153292,0,0,224752.82673834322,-0.04285691542391191
2019-05-09 00:00:00-04:00,176.93240356445312,7.276645183563232,62.0,57.0,60.0,SELL_TRAILING_STOP,108519.70941684819,0,0.0,108519.70941684819,0,1,224752.82673834322,-0.5171597572688748
2019-05-10 00:00:00-04:00,177.15264892578125,7.296934127807617,62.0,57.0,60.0,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-05-13 00:00:00-04:00,171.00497436523438,6.5426554679870605,34.0,63.0,45.6,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-05-14 00:00:00-04:00,172.88180541992188,6.747933864593506,26.0,63.0,40.800000000000004,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-05-15 00:00:00-04:00,175.32366943359375,7.028401851654053,54.0,57.0,55.2,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-05-16 00:00:00-04:00,177.08563232421875,7.248002052307129,54.0,57.0,55.2,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-05-17 00:00:00-04:00,175.27581787109375,7.022433757781982,26.0,57.0,38.4,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-05-20 00:00:00-04:00,172.31683349609375,6.670358657836914,26.0,57.0,38.4,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-05-21 00:00:00-04:00,174.1170654296875,6.870863437652588,26.0,57.0,38.4,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-05-22 00:00:00-04:00,173.34149169921875,6.781351089477539,26.0,57.0,38.4,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-05-23 00:00:00-04:00,170.68894958496094,6.461498260498047,26.0,63.0,40.800000000000004,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-05-24 00:00:00-04:00,170.60275268554688,6.4519500732421875,26.0,63.0,40.800000000000004,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-05-28 00:00:00-04:00,169.961181640625,6.382730007171631,26.0,57.0,38.4,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-05-29 00:00:00-04:00,168.5631103515625,6.222803115844727,26.0,57.0,38.4,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-05-30 00:00:00-04:00,169.27169799804688,6.296798229217529,26.0,57.0,38.4,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-05-31 00:00:00-04:00,166.5713653564453,5.993654727935791,26.0,57.0,38.4,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-06-03 00:00:00-04:00,162.90383911132812,5.610547065734863,26.0,57.0,38.4,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-06-04 00:00:00-04:00,167.4906463623047,6.065264701843262,26.0,57.0,38.4,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-06-05 00:00:00-04:00,168.73550415039062,6.1989336013793945,26.0,57.0,38.4,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-06-06 00:00:00-04:00,170.07611083984375,6.3421502113342285,26.0,57.0,38.4,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-06-07 00:00:00-04:00,173.360595703125,6.703774929046631,34.0,57.0,43.2,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-06-10 00:00:00-04:00,175.38113403320312,6.948439121246338,38.0,57.0,45.6,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-06-11 00:00:00-04:00,175.6205291748047,6.974694728851318,38.0,57.0,45.6,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-06-12 00:00:00-04:00,174.60546875,6.856541156768799,34.0,57.0,43.2,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-06-13 00:00:00-04:00,175.63967895507812,6.968728065490723,34.0,57.0,43.2,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-06-14 00:00:00-04:00,174.8927764892578,6.878023147583008,34.0,57.0,43.2,HOLD,108519.70941684819,0,0.0,108519.70941684819,0,0,224752.82673834322,-0.5171597572688748
2019-06-17 00:00:00-04:00,175.9460906982422,7.0033392906188965,74.0,57.0,67.2,BUY,108519.70941684819,14720,103089.15435791016,211608.86377475836,0,0,224752.82673834322,-0.0584818582899829
2019-06-18 00:00:00-04:00,178.50282287597656,7.306482315063477,74.0,57.0,67.2,HOLD,108519.70941684819,14720,107551.41967773438,216071.12909458257,1,0,224752.82673834322,-0.03862775730010223
2019-06-19 00:00:00-04:00,179.17312622070312,7.3924126625061035,74.0,57.0,67.2,HOLD,108519.70941684819,14720,108816.31439208984,217336.02380893804,2,0,224752.82673834322,-0.032999820456273095
2019-06-20 00:00:00-04:00,180.83934020996094,7.595304489135742,78.0,51.0,67.2,HOLD,108519.70941684819,14720,111802.88208007812,220322.59149692632,3,0,224752.82673834322,-0.019711588529093656
2019-06-21 00:00:00-04:00,180.57127380371094,7.560693740844727,78.0,51.0,67.2,HOLD,108519.70941684819,14720,111293.41186523438,219813.12128208257,4,0,224752.82673834322,-0.021978390785765044
2019-06-24 00:00:00-04:00,180.57696533203125,7.5583062171936035,78.0,51.0,67.2,HOLD,108519.70941684819,14720,111258.26751708984,219777.97693393804,5,0,224752.82673834322,-0.022134759667325078
2019-06-25 00:00:00-04:00,177.47714233398438,7.171619415283203,78.0,51.0,67.2,HOLD,108519.70941684819,14720,105566.23779296875,214085.94720981695,6,0,224752.82673834322,-0.047460491079583327
2019-06-26 00:00:00-04:00,178.30245971679688,7.26232385635376,78.0,51.0,67.2,HOLD_BULL_CONTINUE,108519.70941684819,14720,106901.40716552734,215421.11658237554,0,0,224752.82673834322,-0.04151987893274259
2019-06-27 00:00:00-04:00,178.98388671875,7.34109354019165,78.0,57.0,69.6,HOLD,108519.70941684819,14720,108060.8969116211,216580.6063284693,1,0,224752.82673834322,-0.036360923813376606
2019-06-28 00:00:00-04:00,179.21421813964844,7.372123718261719,78.0,57.0,69.6,HOLD,108519.70941684819,14720,108517.6611328125,217037.3705496607,2,0,224752.82673834322,-0.03432862803396392
2019-07-01 00:00:00-04:00,181.6326446533203,7.665719985961914,78.0,57.0,69.6,HOLD,108519.70941684819,14720,112839.39819335938,221359.10761020757,3,0,224752.82673834322,-0.015099783959943741
2019-07-02 00:00:00-04:00,182.35238647460938,7.758810520172119,78.0,51.0,67.2,SELL_PROFIT,119411.82653415775,0,0.0,119411.82653415775,0,0,224752.82673834322,-0.46869710932189185
2019-07-03 00:00:00-04:00,183.72476196289062,7.930671691894531,78.0,51.0,67.2,BUY,119411.82653415775,14304,113440.32788085938,232852.1544150171,0,0,232852.1544150171,0.0
2019-07-05 00:00:00-04:00,183.35047912597656,7.879350662231445,78.0,51.0,67.2,HOLD,119411.82653415775,14304,112706.2318725586,232118.05840671633,1,0,232852.1544150171,-0.003152627082815764
2019-07-08 00:00:00-04:00,182.06446838378906,7.71345853805542,74.0,57.0,67.2,HOLD,119411.82653415775,14304,110333.31092834473,229745.13746250246,2,0,232852.1544150171,-0.013343303437841288
2019-07-09 00:00:00-04:00,182.97622680664062,7.829227447509766,74.0,57.0,67.2,HOLD,119411.82653415775,14304,111989.26940917969,231401.09594333742,3,0,232852.1544150171,-0.006231672948550163
2019-07-10 00:00:00-04:00,184.7996368408203,8.060762405395508,78.0,57.0,69.6,HOLD,119411.82653415775,14304,115301.14544677734,234712.97198093508,4,0,234712.97198093508,0.0
2019-07-11 00:00:00-04:00,184.66529846191406,8.039278030395508,78.0,57.0,69.6,HOLD,119411.82653415775,14304,114993.83294677734,234405.65948093508,5,0,234712.97198093508,-0.001309311954112881
2019-07-12 00:00:00-04:00,185.73056030273438,8.174140930175781,78.0,57.0,69.6,HOLD,119411.82653415775,14304,116922.91186523438,236334.7383993921,6,0,236334.7383993921,0.0
2019-07-15 00:00:00-04:00,186.3255615234375,8.243363380432129,78.0,57.0,69.6,HOLD_BULL_CONTINUE,119411.82653415775,14304,117913.06979370117,237324.8963278589,0,0,237324.8963278589,0.0
2019-07-16 00:00:00-04:00,185.36587524414062,8.126402854919434,74.0,51.0,64.8,HOLD,119411.82653415775,14304,116240.06643676758,235651.8929709253,1,0,237324.8963278589,-0.007049422048929826
2019-07-17 00:00:00-04:00,184.45411682128906,8.00586223602295,74.0,51.0,64.8,HOLD,119411.82653415775,14304,114515.85342407227,233927.67995823,2,0,237324.8963278589,-0.014314622790083218
2019-07-18 00:00:00-04:00,184.66529846191406,8.040473937988281,74.0,51.0,64.8,HOLD,119411.82653415775,14304,115010.93920898438,234422.7657431421,3,0,237324.8963278589,-0.012228513020006
2019-07-19 00:00:00-04:00,183.3121337890625,7.845935344696045,74.0,57.0,67.2,HOLD,119411.82653415775,14304,112228.25917053223,231640.08570468996,4,0,237324.8963278589,-0.023953705283897016
2019-07-22 00:00:00-04:00,184.77084350585938,8.030925750732422,74.0,57.0,67.2,HOLD,119411.82653415775,14304,114874.36193847656,234286.1884726343,5,0,237324.8963278589,-0.012803999505499432
2019-07-23 00:00:00-04:00,185.9801025390625,8.186077117919922,74.0,57.0,67.2,HOLD,119411.82653415775,14304,117093.64709472656,236505.4736288843,6,0,237324.8963278589,-0.0034527464739417635
2019-07-24 00:00:00-04:00,187.28524780273438,8.360326766967773,78.0,57.0,69.6,HOLD_BULL_CONTINUE,119411.82653415775,14304,119586.11407470703,238997.94060886477,0,0,238997.94060886477,0.0
2019-07-25 00:00:00-04:00,185.5098419189453,8.121627807617188,74.0,57.0,67.2,HOLD,119411.82653415775,14304,116171.76416015625,235583.59069431399,1,0,238997.94060886477,-0.014286106005149981
2019-07-26 00:00:00-04:00,187.4196014404297,8.362711906433105,74.0,57.0,67.2,HOLD,119411.82653415775,14304,119620.23110961914,239032.05764377688,2,0,239032.05764377688,0.0
2019-07-29 00:00:00-04:00,186.77664184570312,8.285134315490723,74.0,57.0,67.2,HOLD,119411.82653415775,14304,118510.5612487793,237922.38778293703,3,0,239032.05764377688,-0.0046423474398298295
2019-07-30 00:00:00-04:00,185.9705047607422,8.174140930175781,74.0,57.0,67.2,HOLD,119411.82653415775,14304,116922.91186523438,236334.7383993921,4,0,239032.05764377688,-0.0112843409832689
2019-07-31 00:00:00-04:00,183.39846801757812,7.829227447509766,62.0,57.0,60.0,HOLD,119411.82653415775,14304,111989.26940917969,231401.09594333742,5,0,239032.05764377688,-0.0319244279435174
2019-08-01 00:00:00-04:00,182.48678588867188,7.71942663192749,62.0,57.0,60.0,HOLD,119411.82653415775,14304,110418.67854309082,229830.50507724856,6,0,239032.05764377688,-0.038495056509286925
2019-08-02 00:00:00-04:00,179.7996063232422,7.366155624389648,62.0,57.0,60.0,SELL_TRAILING_STOP,111126.25772446537,0,0.0,111126.25772446537,0,1,239032.05764377688,-0.5350989368544287
2019-08-05 00:00:00-04:00,173.44635009765625,6.592782020568848,26.0,63.0,40.800000000000004,HOLD,111126.25772446537,0,0.0,111126.25772446537,0,0,239032.05764377688,-0.5350989368544287
2019-08-06 00:00:00-04:00,175.87445068359375,6.863701343536377,26.0,57.0,38.4,HOLD,111126.25772446537,0,0.0,111126.25772446537,0,0,239032.05764377688,-0.5350989368544287
2019-08-07 00:00:00-04:00,176.8245086669922,6.963953971862793,26.0,57.0,38.4,HOLD,111126.25772446537,0,0.0,111126.25772446537,0,0,239032.05764377688,-0.5350989368544287
2019-08-08 00:00:00-04:00,180.67295837402344,7.4246368408203125,54.0,57.0,55.2,HOLD,111126.25772446537,0,0.0,111126.25772446537,0,0,239032.05764377688,-0.5350989368544287
