date,action,tqqq_price,qqq_price,shares,abs_score,ref_score,final_score,pnl,qqq_change_pct,tqqq_change_pct,holding_days
2020-02-24 00:00:00-05:00,SELL_QQQ_STOP,11.423344612121582,213.35777282714844,11042,66.0,59.166666666666664,63.266666666666666,-25074.36966896057,-0.05703239661380134,-0.1658237791769416,2.0
2020-04-14 00:00:00-04:00,BUY,7.63028621673584,204.608642578125,16696,78.0,50.833333333333336,67.13333333333333,,,,
2020-04-21 00:00:00-04:00,SELL_QQQ_STOP,6.856632709503174,197.87722778320312,16696,78.0,55.833333333333336,69.13333333333333,-12916.918956756592,-0.032898975869758984,-0.10139246225597383,5.0
2020-04-22 00:00:00-04:00,BUY,7.463139057159424,203.7490997314453,15426,78.0,50.833333333333336,67.13333333333333,,,,
2020-04-29 00:00:00-04:00,SELL_PROFIT,8.274999618530273,211.50430297851562,15426,78.0,55.833333333333336,69.13333333333333,12523.761019706726,0.03806251540395604,0.10878271932934547,5.0
2020-04-30 00:00:00-04:00,BUY,8.329919815063477,211.4173583984375,15249,78.0,55.833333333333336,69.13333333333333,,,,
2020-05-01 00:00:00-04:00,SELL_QQQ_STOP,7.5825300216674805,205.4585723876953,15249,78.0,55.833333333333336,69.13333333333333,-11396.946959495544,-0.02818494212529252,-0.08972352795574909,1.0
2020-05-04 00:00:00-04:00,BUY,7.849966049194336,207.85365295410156,14802,78.0,55.833333333333336,69.13333333333333,,,,
2020-05-08 00:00:00-04:00,SELL_PROFIT,8.9292631149292,217.1636962890625,14802,78.0,59.166666666666664,70.46666666666667,15975.755167007446,0.04479133853383269,0.13749066670748653,4.0
2020-05-11 00:00:00-04:00,BUY,9.151330947875977,219.10488891601562,14356,78.0,54.166666666666664,68.46666666666667,,,,
2020-05-12 00:00:00-04:00,SELL_QQQ_STOP,8.606905937194824,214.5174560546875,14356,78.0,59.166666666666664,70.46666666666667,-7815.765453338623,-0.020937154273570402,-0.05949134762823908,1.0
2020-05-13 00:00:00-04:00,BUY,8.28096866607666,211.8326416015625,14968,74.0,59.166666666666664,68.06666666666666,,,,
2020-05-18 00:00:00-04:00,SELL_PROFIT,9.206249237060547,219.6457061767578,14968,78.0,59.166666666666664,70.46666666666667,13849.599586486816,0.03688319475282266,0.11173578941004063,3.0
2020-05-19 00:00:00-04:00,BUY,9.135807991027832,219.09524536132812,15007,78.0,59.166666666666664,70.46666666666667,,,,
2020-06-02 00:00:00-04:00,SELL_PROFIT,10.203164100646973,227.56509399414062,15007,78.0,54.166666666666664,68.46666666666667,16017.813137054443,0.03865829502070741,0.11683215219358575,2.0
2020-06-03 00:00:00-04:00,BUY,10.341658592224121,228.58876037597656,14729,78.0,54.166666666666664,68.46666666666667,,,,
2020-06-10 00:00:00-04:00,SELL_PROFIT,11.62033748626709,237.7926025390625,14729,78.0,54.166666666666664,68.46666666666667,18833.661430358887,0.04026375639794235,0.12364350289076509,5.0
2020-06-11 00:00:00-04:00,BUY,9.909463882446289,226.01016235351562,17177,78.0,59.166666666666664,70.46666666666667,,,,
2020-06-16 00:00:00-04:00,SELL_PROFIT,11.035321235656738,234.53797912597656,17177,78.0,55.833333333333336,69.13333333333333,19338.851756095886,0.03773200586937363,0.1136143555863605,3.0
2020-06-17 00:00:00-04:00,BUY,11.142773628234863,235.28158569335938,16924,78.0,59.166666666666664,70.46666666666667,,,,
2020-07-02 00:00:00-04:00,SELL_PROFIT,12.331910133361816,243.98182678222656,16924,78.0,54.166666666666664,68.46666666666667,20124.946212768555,0.036977994105353164,0.10671817850752886,4.0
2020-07-06 00:00:00-04:00,BUY,13.23808765411377,249.9800567626953,15690,78.0,54.166666666666664,68.46666666666667,,,,
2020-08-03 00:00:00-04:00,SELL_PROFIT,14.784204483032227,260.6122131347656,15690,74.0,59.166666666666664,68.06666666666666,24258.57304573059,0.04253201839282467,0.11679306477760006,6.0
2020-08-04 00:00:00-04:00,BUY,14.976422309875488,261.5797424316406,15407,74.0,59.166666666666664,68.06666666666666,,,,
2020-08-20 00:00:00-04:00,SELL_PROFIT,16.527315139770508,270.8190002441406,15407,78.0,59.166666666666664,70.46666666666667,23894.605830192566,0.03532099896808531,0.10355562882814523,5.0
2020-08-21 00:00:00-04:00,BUY,16.872356414794922,272.69580078125,15021,78.0,59.166666666666664,70.46666666666667,,,,
2020-08-26 00:00:00-04:00,SELL_PROFIT,18.71217155456543,282.45733642578125,15021,78.0,54.166666666666664,68.46666666666667,27635.863214492798,0.03579642816855005,0.10904316472103581,3.0
2020-08-27 00:00:00-04:00,BUY,18.54263687133789,281.5770263671875,15084,78.0,54.166666666666664,68.46666666666667,,,,
2020-09-02 00:00:00-04:00,SELL_PROFIT,20.837329864501953,292.9059143066406,15084,78.0,54.166666666666664,68.46666666666667,34613.14910888672,0.040233708287975914,0.12375224781061549,4.0
2020-09-03 00:00:00-04:00,BUY,17.637649536132812,278.0555114746094,17722,78.0,59.166666666666664,70.46666666666667,,,,
2020-09-08 00:00:00-04:00,SELL_QQQ_STOP,14.520349502563477,261.1637878417969,17722,66.0,55.833333333333336,61.93333333333334,-55244.79119491577,-0.06074946525328978,-0.1767412390853542,2.0
2020-09-09 00:00:00-04:00,BUY,15.767987251281738,268.8357238769531,16496,66.0,55.833333333333336,61.93333333333334,,,,
2020-09-11 00:00:00-04:00,SELL_QQQ_STOP,14.531092643737793,261.6474609375,16496,50.0,55.833333333333336,52.333333333333336,-20403.813446044922,-0.026738496044309994,-0.0784434048450541,2.0
2020-09-15 00:00:00-04:00,BUY,15.929162979125977,269.977294921875,15112,66.0,55.833333333333336,61.93333333333334,,,,
2020-09-17 00:00:00-04:00,SELL_QQQ_STOP,14.465428352355957,261.5217590332031,15112,42.0,55.833333333333336,47.53333333333333,-22119.957679748535,-0.03131943332908312,-0.09189024110608565,2.0
2020-10-05 00:00:00-04:00,BUY,15.957816123962402,271.0415344238281,13768,74.0,55.833333333333336,66.73333333333333,,,,
2020-10-12 00:00:00-04:00,SELL_PROFIT,18.417274475097656,284.94378662109375,13768,78.0,59.166666666666664,70.46666666666667,33861.822578430176,0.05129196241756309,0.1541224896959496,5.0
2020-10-13 00:00:00-04:00,BUY,18.419660568237305,284.93408203125,13674,78.0,54.166666666666664,68.46666666666667,,,,
2020-10-16 00:00:00-04:00,SELL_QQQ_STOP,17.323654174804688,279.1197204589844,13674,78.0,59.166666666666664,70.46666666666667,-14986.791423797607,-0.020405988398495403,-0.059501986443906606,3.0
2020-10-19 00:00:00-04:00,BUY,16.462841033935547,274.56298828125,14435,74.0,59.166666666666664,68.06666666666666,,,,
2020-10-28 00:00:00-04:00,SELL_QQQ_STOP,14.341262817382812,262.798828125,14435,50.0,59.166666666666664,53.66666666666667,-30624.98155593872,-0.04284685357590631,-0.12887072238500244,7.0
2020-11-04 00:00:00-05:00,BUY,16.72430992126465,277.57183837890625,12469,66.0,55.833333333333336,61.93333333333334,,,,
2020-11-27 00:00:00-05:00,SELL_PROFIT,18.769481658935547,289.2779235839844,12469,78.0,59.166666666666664,70.46666666666667,25501.246397018433,0.042173173162828016,0.12228736176854153,2.0
2020-11-30 00:00:00-05:00,BUY,18.866188049316406,289.8680725097656,12338,78.0,59.166666666666664,70.46666666666667,,,,
2020-12-17 00:00:00-05:00,SELL_PROFIT,21.042688369750977,300.8777160644531,12338,78.0,54.166666666666664,68.46666666666667,26853.66095352173,0.03798156678437425,0.11536513442700648,6.0
2020-12-18 00:00:00-05:00,BUY,20.81345558166504,299.9682922363281,12409,78.0,59.166666666666664,70.46666666666667,,,,
2021-01-20 00:00:00-05:00,SELL_PROFIT,23.634668350219727,313.7998352050781,12409,74.0,59.166666666666664,68.06666666666666,35008.42924499512,0.0461100167142096,0.13554754314992012,6.0
2021-01-21 00:00:00-05:00,BUY,24.222074508666992,316.3100280761719,12036,78.0,59.166666666666664,70.46666666666667,,,,
2021-01-27 00:00:00-05:00,SELL_QQQ_STOP,22.703414916992188,309.5935363769531,12036,74.0,59.166666666666664,68.06666666666666,-18278.58684539795,-0.021233887967666093,-0.06269733796464903,4.0
2021-01-28 00:00:00-05:00,BUY,23.03771209716797,311.4253234863281,11901,74.0,59.166666666666664,68.06666666666666,,,,
2021-01-29 00:00:00-05:00,SELL_QQQ_STOP,21.602630615234375,304.8733825683594,11901,66.0,59.166666666666664,63.266666666666666,-17078.9047164917,-0.021038561811934302,-0.06229270840267201,1.0
2021-02-01 00:00:00-05:00,BUY,23.190536499023438,312.49139404296875,11123,74.0,59.166666666666664,68.06666666666666,,,,
2021-02-08 00:00:00-05:00,SELL_PROFIT,25.635665893554688,323.3077392578125,11123,78.0,59.166666666666664,70.46666666666667,27197.174255371094,0.03461325790417275,0.10543651694449653,5.0
2021-02-09 00:00:00-05:00,BUY,25.623720169067383,323.2398681640625,11075,78.0,59.166666666666664,70.46666666666667,,,,
2021-02-22 00:00:00-05:00,SELL_QQQ_STOP,23.09024429321289,312.51080322265625,11075,62.0,59.166666666666664,60.86666666666666,-28058.2453250885,-0.033192269884111704,-0.09887228939195453,1.0
2021-02-23 00:00:00-05:00,BUY,22.8848876953125,311.5804138183594,11236,62.0,59.166666666666664,60.86666666666666,,,,
2021-02-25 00:00:00-05:00,SELL_QQQ_STOP,20.98895835876465,303.1966552734375,11236,50.0,64.16666666666667,55.66666666666667,-21302.66202545166,-0.026907206528743226,-0.08284634654056851,2.0
2021-04-01 00:00:00-04:00,BUY,22.89921760559082,314.9725341796875,10345,78.0,59.166666666666664,70.46666666666667,,,,
2021-04-09 00:00:00-04:00,SELL_PROFIT,25.614171981811523,327.1416931152344,10345,78.0,54.166666666666664,68.46666666666667,28086.203022003174,0.03863561934770013,0.11856101037957952,5.0
2021-04-12 00:00:00-04:00,BUY,25.51388168334961,326.7147216796875,10330,78.0,54.166666666666664,68.46666666666667,,,,
2021-05-05 00:00:00-04:00,SELL_QQQ_STOP,23.675256729125977,319.30059814453125,10330,62.0,59.166666666666664,60.86666666666666,-18992.995777130127,-0.022692958239038545,-0.0720637093580128,3.0
2021-05-06 00:00:00-04:00,BUY,24.19342041015625,321.7073669433594,10148,62.0,59.166666666666664,60.86666666666666,,,,
2021-05-12 00:00:00-04:00,SELL_QQQ_STOP,21.07253646850586,307.51959228515625,10148,42.0,64.16666666666667,50.866666666666674,-31670.730239868164,-0.044101491342910595,-0.12899721861321695,4.0
2021-05-24 00:00:00-04:00,BUY,24.183866500854492,322.67779541015625,8908,62.0,59.166666666666664,60.86666666666666,,,,
2021-06-03 00:00:00-04:00,SELL_REEVALUATE,23.617948532104492,320.2419738769531,8908,58.0,59.166666666666664,58.46666666666667,-5041.197265625,-0.007548773320788771,-0.02340064061840584,7.0
2021-06-04 00:00:00-04:00,BUY,24.828577041625977,325.6763610839844,8484,74.0,59.166666666666664,68.06666666666666,,,,
2021-06-22 00:00:00-04:00,SELL_PROFIT,27.591285705566406,337.68365478515625,8484,74.0,54.166666666666664,66.06666666666666,23438.820304870605,0.0368687910329343,0.11127132494579339,5.0
2021-06-23 00:00:00-04:00,BUY,27.63904571533203,337.84881591796875,8427,74.0,54.166666666666664,66.06666666666666,,,,
2021-07-06 00:00:00-04:00,SELL_PROFIT,30.66441535949707,349.94476318359375,8427,78.0,54.166666666666664,68.46666666666667,25494.789991378784,0.03580284048875267,0.10945998915175263,1.0
2021-07-07 00:00:00-04:00,BUY,30.860214233398438,350.6831359863281,8332,78.0,54.166666666666664,68.46666666666667,,,,
2021-08-24 00:00:00-04:00,SELL_PROFIT,34.205562591552734,363.7213439941406,8332,74.0,59.166666666666664,68.06666666666666,27873.4425201416,0.037179455382538876,0.10840327720517885,6.0
2021-08-25 00:00:00-04:00,BUY,34.24376678466797,364.13909912109375,8282,74.0,59.166666666666664,68.06666666666666,,,,
2021-09-20 00:00:00-04:00,SELL_QQQ_STOP,31.87504005432129,355.6918640136719,8282,50.0,64.16666666666667,55.66666666666667,-19617.7947807312,-0.023197825028431686,-0.06917249335453465,3.0
2021-09-22 00:00:00-04:00,BUY,32.849273681640625,359.4559326171875,8066,62.0,59.166666666666664,60.86666666666666,,,,
2021-09-28 00:00:00-04:00,SELL_QQQ_STOP,30.284753799438477,350.0214538574219,8066,42.0,64.16666666666667,50.866666666666674,-20685.41736984253,-0.026246551812550367,-0.07806930244656983,4.0
2021-10-18 00:00:00-04:00,BUY,33.376983642578125,362.45166015625,7350,66.0,59.166666666666664,63.266666666666666,,,,
2021-10-29 00:00:00-04:00,SELL_PROFIT,37.0494499206543,375.5433349609375,7350,78.0,54.166666666666664,68.46666666666667,26992.627143859863,0.03611978159803099,0.11002990316330757,2.0
2021-11-01 00:00:00-04:00,BUY,37.414791107177734,376.8271484375,7242,78.0,54.166666666666664,68.46666666666667,,,,
2021-11-18 00:00:00-05:00,SELL_PROFIT,41.59347915649414,390.75531005859375,7242,78.0,54.166666666666664,68.46666666666667,30262.058853149414,0.036961672424203944,0.11168545715907412,6.0
2021-11-19 00:00:00-05:00,BUY,42.29789352416992,392.9339904785156,7086,78.0,54.166666666666664,68.46666666666667,,,,
2021-11-26 00:00:00-05:00,SELL_QQQ_STOP,38.405731201171875,380.4940185546875,7086,66.0,59.166666666666664,63.266666666666666,-27579.86222076416,-0.031659190157305325,-0.0920178760385309,4.0
2021-11-29 00:00:00-05:00,BUY,40.79118347167969,388.751708984375,6705,74.0,59.166666666666664,68.06666666666666,,,,
2021-12-01 00:00:00-05:00,SELL_QQQ_STOP,37.03512191772461,376.5256042480469,6705,62.0,59.166666666666664,60.86666666666666,-25184.3927192688,-0.03144964884725311,-0.09208022994877849,2.0
2021-12-02 00:00:00-05:00,BUY,37.73237609863281,379.23931884765625,6615,62.0,59.166666666666664,60.86666666666666,,,,
2021-12-20 00:00:00-05:00,SELL_QQQ_STOP,34.93144607543945,370.74456787109375,6615,42.0,55.833333333333336,47.53333333333333,-18528.152103424072,-0.022399446877961818,-0.07423147738885301,5.0
2021-12-22 00:00:00-05:00,BUY,38.596763610839844,383.65814208984375,6010,62.0,59.166666666666664,60.86666666666666,,,,
2022-01-05 00:00:00-05:00,SELL_QQQ_STOP,35.66212844848633,374.2505187988281,6010,50.0,59.166666666666664,53.66666666666667,-17637.15732574463,-0.02452084879463494,-0.07603319262574978,2.0
2022-03-29 00:00:00-04:00,BUY,29.881210327148438,361.9396057128906,7203,78.0,50.833333333333336,67.13333333333333,,,,
2022-03-31 00:00:00-04:00,SELL_QQQ_STOP,27.78470230102539,353.5052185058594,7203,62.0,50.833333333333336,57.53333333333333,-15101.147312164307,-0.023303299981273246,-0.07016141592558833,2.0
2022-04-04 00:00:00-04:00,BUY,29.39409637451172,360.0967102050781,6834,78.0,54.166666666666664,68.46666666666667,,,,
2022-04-05 00:00:00-04:00,SELL_QQQ_STOP,27.450408935546875,352.10107421875,6834,62.0,59.166666666666664,60.86666666666666,-13283.159957885742,-0.02220413505520376,-0.06612509580836302,1.0
2022-04-06 00:00:00-04:00,BUY,25.64521026611328,344.45648193359375,7341,62.0,59.166666666666664,60.86666666666666,,,,
2022-04-11 00:00:00-04:00,SELL_QQQ_STOP,22.999507904052734,332.3948059082031,7341,38.0,59.166666666666664,46.46666666666667,-19422.101039886475,-0.03501654536353287,-0.10316555546267012,3.0
2022-08-10 00:00:00-04:00,BUY,17.431102752685547,318.4184265136719,9743,62.0,59.166666666666664,60.86666666666666,,,,
2022-08-22 00:00:00-04:00,SELL_QQQ_STOP,15.55427360534668,307.1150817871094,9743,54.0,59.166666666666664,56.06666666666666,-18285.946382522583,-0.03549840017213065,-0.10767128012309554,1.0
2022-12-01 00:00:00-05:00,BUY,11.31350326538086,287.4665222167969,13476,62.0,59.166666666666664,60.86666666666666,,,,
2022-12-05 00:00:00-05:00,SELL_QQQ_STOP,10.616257667541504,281.51593017578125,13476,62.0,59.166666666666664,60.86666666666666,-9396.081676483154,-0.020700121861591602,-0.06162950427326219,2.0
2023-01-26 00:00:00-05:00,BUY,10.887377738952637,287.7818908691406,13183,78.0,54.166666666666664,68.46666666666667,,,,
2023-02-02 00:00:00-05:00,SELL_PROFIT,12.917959213256836,305.8135986328125,13183,78.0,54.166666666666664,68.46666666666667,26769.15557575226,0.0626575484274346,0.18650785551779162,5.0
2023-02-03 00:00:00-05:00,BUY,12.250699043273926,300.3786315917969,13792,78.0,59.166666666666664,70.46666666666667,,,,
2023-02-10 00:00:00-05:00,SELL_QQQ_STOP,11.434627532958984,294.0214538574219,13792,78.0,55.833333333333336,69.13333333333333,-11255.258270263672,-0.02116388140090525,-0.06661428114691904,5.0
2023-02-13 00:00:00-05:00,BUY,11.977075576782227,298.7304992675781,13214,78.0,55.833333333333336,69.13333333333333,,,,
2023-02-21 00:00:00-05:00,SELL_QQQ_STOP,10.728964805603027,288.4588317871094,13214,66.0,55.833333333333336,61.93333333333334,-16492.53573036194,-0.03438439498361444,-0.10420830720970686,5.0
2023-02-22 00:00:00-05:00,BUY,10.738564491271973,288.6746520996094,13279,66.0,59.166666666666664,63.266666666666666,,,,
2023-03-16 00:00:00-04:00,SELL_PROFIT,11.97227668762207,300.9966735839844,13279,74.0,59.166666666666664,68.06666666666666,16382.464255332947,0.04268480586969996,0.11488613746770594,2.0
2023-03-17 00:00:00-04:00,BUY,11.794657707214355,299.5740966796875,13410,74.0,59.166666666666664,68.06666666666666,,,,
2023-03-30 00:00:00-04:00,SELL_PROFIT,13.0077543258667,310.1780090332031,13410,78.0,54.166666666666664,68.46666666666667,16267.62565612793,0.035396626313968685,0.10285136277505853,2.0
2023-03-31 00:00:00-04:00,BUY,13.645105361938477,315.3365478515625,12724,78.0,54.166666666666664,68.46666666666667,,,,
2023-04-12 00:00:00-04:00,SELL_QQQ_STOP,12.616650581359863,307.58404541015625,12724,74.0,59.166666666666664,68.06666666666666,-13086.058628082275,-0.024584852260942376,-0.07537169947015396,7.0
2023-04-13 00:00:00-04:00,BUY,13.340913772583008,313.60723876953125,12082,74.0,59.166666666666664,68.06666666666666,,,,
2023-04-25 00:00:00-04:00,SELL_QQQ_STOP,12.167609214782715,304.5872497558594,12082,66.0,59.166666666666664,63.266666666666666,-14175.86566734314,-0.02876205616000028,-0.08794784059031685,1.0
2023-04-26 00:00:00-04:00,BUY,12.370403289794922,306.4344787597656,11941,62.0,59.166666666666664,60.86666666666666,,,,
2023-04-28 00:00:00-04:00,SELL_PROFIT,13.640275001525879,316.9381408691406,11941,74.0,59.166666666666664,68.06666666666666,15163.538109779358,0.034277024412809366,0.10265402687223216,2.0
2023-05-01 00:00:00-04:00,BUY,13.601649284362793,316.57464599609375,11919,74.0,59.166666666666664,68.06666666666666,,,,
2023-05-18 00:00:00-04:00,SELL_PROFIT,15.431618690490723,331.3917236328125,11919,78.0,54.166666666666664,68.46666666666667,21811.405351638794,0.046804372441441755,0.1345402581605867,6.0
2023-05-19 00:00:00-04:00,BUY,15.325393676757812,330.6450500488281,11931,78.0,54.166666666666664,68.46666666666667,,,,
2023-05-26 00:00:00-04:00,SELL_PROFIT,16.88979721069336,342.3277282714844,11931,78.0,54.166666666666664,68.46666666666667,18664.89856338501,0.03533298992660258,0.10207917440372773,5.0
2023-05-30 00:00:00-04:00,BUY,17.126392364501953,343.88031005859375,11711,78.0,54.166666666666664,68.46666666666667,,,,
2023-06-13 00:00:00-04:00,SELL_PROFIT,18.99981689453125,356.92877197265625,11711,78.0,54.166666666666664,68.46666666666667,21939.674671173096,0.03794477768104598,0.1093881589395536,3.0
2023-06-14 00:00:00-04:00,BUY,19.405405044555664,359.5227966308594,11410,78.0,54.166666666666664,68.46666666666667,,,,
2023-06-26 00:00:00-04:00,SELL_QQQ_STOP,18.1202335357666,351.9281311035156,11410,66.0,59.166666666666664,63.266666666666666,-14663.806915283203,-0.021124294755477176,-0.06622750238081876,7.0
2023-06-27 00:00:00-04:00,BUY,19.01631736755371,357.979248046875,10911,74.0,59.166666666666664,68.06666666666666,,,,
2023-07-13 00:00:00-04:00,SELL_PROFIT,21.34128761291504,373.0528564453125,10911,74.0,59.166666666666664,68.06666666666666,25367.75034713745,0.042107492209893994,0.12226185545936837,4.0
2023-07-14 00:00:00-04:00,BUY,21.321910858154297,372.9741516113281,10861,74.0,54.166666666666664,66.06666666666666,,,,
2023-08-09 00:00:00-04:00,SELL_QQQ_STOP,19.23427963256836,361.9936218261719,10861,50.0,59.166666666666664,53.66666666666667,-22673.762741088867,-0.02944045783794403,-0.0979101375797915,4.0
2023-08-10 00:00:00-04:00,BUY,19.32146644592285,362.6626892089844,10871,62.0,59.166666666666664,60.86666666666666,,,,
2023-08-17 00:00:00-04:00,SELL_QQQ_STOP,17.71336555480957,352.8136291503906,10871,42.0,64.16666666666667,50.866666666666674,-17481.66478729248,-0.027157632565058903,-0.08322871846265154,5.0
2023-08-29 00:00:00-04:00,BUY,20.038330078125,368.7433166503906,9653,66.0,59.166666666666664,63.266666666666666,,,,
2023-09-19 00:00:00-04:00,SELL_REEVALUATE,19.181001663208008,364.4488830566406,9653,54.0,59.166666666666664,56.06666666666666,-8275.791189193726,-0.011646132688613845,-0.04278442422968676,7.0
2023-10-10 00:00:00-04:00,BUY,18.723604202270508,363.1877136230469,9911,62.0,59.166666666666664,60.86666666666666,,,,
2023-10-19 00:00:00-04:00,SELL_QQQ_STOP,17.352872848510742,354.6939697265625,9911,46.0,59.166666666666664,51.266666666666666,-13585.318447113037,-0.023386649872468003,-0.0732087336899348,7.0
2023-11-03 00:00:00-04:00,BUY,18.266693115234375,362.320556640625,9453,66.0,59.166666666666664,63.266666666666666,,,,
2023-11-14 00:00:00-05:00,SELL_PROFIT,20.87205696105957,379.6822814941406,9453,78.0,54.166666666666664,68.46666666666667,24628.50443458557,0.04791813363969907,0.1426292011033091,7.0
2023-11-15 00:00:00-05:00,BUY,20.930387496948242,379.96807861328125,9367,78.0,54.166666666666664,68.46666666666667,,,,
2023-12-13 00:00:00-05:00,SELL_PROFIT,23.69129180908203,397.8224182128906,9367,74.0,54.166666666666664,66.06666666666666,25861.390691757202,0.046989051461296366,0.13190889621782412,5.0
2023-12-14 00:00:00-05:00,BUY,23.652402877807617,397.4776306152344,9328,74.0,54.166666666666664,66.06666666666666,,,,
2024-01-19 00:00:00-05:00,SELL_PROFIT,26.626909255981445,416.05450439453125,9328,74.0,59.166666666666664,68.06666666666666,27746.19549560547,0.04673690378636585,0.12575916254854275,2.0
2024-01-22 00:00:00-05:00,BUY,26.73430824279785,416.59783935546875,9239,74.0,59.166666666666664,68.06666666666666,,,,
2024-02-09 00:00:00-05:00,SELL_PROFIT,29.42434310913086,431.7314453125,9239,78.0,59.166666666666664,70.46666666666667,24853.23213005066,0.03632665493523662,0.10062107618055521,7.0
2024-02-12 00:00:00-05:00,BUY,29.077714920043945,430.0422058105469,9306,78.0,59.166666666666664,70.46666666666667,,,,
2024-02-21 00:00:00-05:00,SELL_QQQ_STOP,27.037002563476562,420.4306335449219,9306,62.0,59.166666666666664,60.86666666666666,-18990.869190216064,-0.022350299890935205,-0.07018131796734386,6.0
2024-02-22 00:00:00-05:00,BUY,29.375518798828125,432.7389831542969,8598,74.0,59.166666666666664,68.06666666666666,,,,
2024-04-17 00:00:00-04:00,SELL_QQQ_STOP,26.316307067871094,421.2140808105469,8598,42.0,59.166666666666664,48.86666666666667,-26303.102462768555,-0.026632456959951527,-0.10414153880676559,3.0
2024-05-06 00:00:00-04:00,BUY,28.692663192749023,435.467529296875,7931,62.0,59.166666666666664,60.86666666666666,,,,
2024-05-21 00:00:00-04:00,SELL_PROFIT,31.637386322021484,450.8486022949219,7931,78.0,54.166666666666664,68.46666666666667,23354.599138259888,0.03532082638373022,0.10262982942680021,4.0
