date,action,tqqq_price,qqq_price,shares,commission,slippage,abs_score,ref_score,final_score,gross_pnl,net_pnl,qqq_change_from_entry,qqq_change_from_high,tqqq_change,holding_days,highest_qqq,stop_reason
2019-09-30 00:00:00-04:00,BUY,7.355415344238281,181.56619262695312,13366,98.31248149108887,98.31248149108887,66.0,57.0,62.400000000000006,,,,,,,,
2019-10-09 00:00:00-04:00,SELL_REEVALUATE,7.141782283782959,180.0467529296875,13366,95.45706200504303,95.45706200504303,26.0,57.0,38.4,-2855.4194860458374,-3046.3336100559236,-0.008368516601476982,-0.008368516601476982,-0.029044323190078925,7.0,181.56619262695312,7天重估熊市
2019-10-14 00:00:00-04:00,BUY,7.579789638519287,183.7586669921875,12589,95.4219717593193,95.4219717593193,70.0,57.0,64.8,,,,,,,,
2019-10-28 00:00:00-04:00,SELL_PROFIT,8.341230392456055,189.99009704589844,12589,105.00774941062927,105.00774941062927,78.0,51.0,67.2,9585.777651309967,9375.762152488709,0.03391094502212441,0.0,0.10045671321368163,3.0,189.99009704589844,TQQQ盈利10.0%
2019-10-29 00:00:00-04:00,BUY,8.149078369140625,188.51878356933594,12802,104.32450128173828,104.32450128173828,78.0,51.0,67.2,,,,,,,,
2019-11-15 00:00:00-05:00,SELL_PROFIT,8.976161003112793,195.125244140625,12802,114.91281316184998,114.91281316184998,74.0,51.0,64.8,10588.311880111694,10358.486253787994,0.035044044132924564,0.0,0.10149400907766572,6.0,195.125244140625,TQQQ盈利10.1%
2019-11-18 00:00:00-05:00,BUY,9.022706985473633,195.2790985107422,12653,114.16431148719788,114.16431148719788,78.0,51.0,67.2,,,,,,,,
2019-12-19 00:00:00-05:00,SELL_PROFIT,10.040743827819824,202.7702178955078,12653,127.04553165340424,127.04553165340424,74.0,57.0,67.2,12881.22016620636,12627.129102899551,0.03836109159605498,0.0,0.1128305334513477,1.0,202.7702178955078,TQQQ盈利11.3%
2019-12-20 00:00:00-05:00,BUY,10.160091400146484,203.58761596679688,12417,126.1578549156189,126.1578549156189,74.0,51.0,64.8,,,,,,,,
2020-01-09 00:00:00-05:00,SELL_PROFIT,11.262165069580078,211.04490661621094,12417,139.84230366897583,139.84230366897583,78.0,51.0,67.2,13684.448753356934,13404.764146018983,0.03662939228400942,0.0,0.10847084204554543,5.0,211.04490661621094,TQQQ盈利10.8%
2020-01-10 00:00:00-05:00,BUY,11.170235633850098,210.50515747070312,12434,138.89070987129213,138.89070987129213,78.0,51.0,67.2,,,,,,,,
2020-02-04 00:00:00-05:00,SELL_PROFIT,12.49189281463623,219.21722412109375,12434,155.3241952571869,155.3241952571869,78.0,57.0,69.6,16433.485385894775,16122.836995380401,0.04138647601355382,0.0,0.11831954348223458,2.0,219.21722412109375,TQQQ盈利11.8%
2020-02-05 00:00:00-05:00,BUY,12.636356353759766,219.94000244140625,12204,154.21409294128418,154.21409294128418,78.0,57.0,69.6,,,,,,,,
2020-02-19 00:00:00-05:00,SELL_PROFIT,14.095316886901855,228.38217163085938,12204,172.01924728775026,172.01924728775026,78.0,51.0,67.2,17805.154346466064,17461.115851890565,0.03838396424362224,0.0,0.11545737491868036,2.0,228.38217163085938,TQQQ盈利11.5%
2020-02-20 00:00:00-05:00,BUY,13.694161415100098,226.26197814941406,12472,170.79358116912843,170.79358116912843,74.0,51.0,64.8,,,,,,,,
2020-02-24 00:00:00-05:00,SELL_QQQ_STOP,11.423343658447266,213.35780334472656,12472,142.4719421081543,142.4719421081543,66.0,57.0,62.400000000000006,-28321.63906097412,-28606.58294519043,-0.05703200736699171,-0.05703200736699171,-0.16582379072506598,2.0,226.26197814941406,QQQ從入場跌5.7%
2020-04-14 00:00:00-04:00,BUY,7.63028621673584,204.60865783691406,18823,143.6248774576187,143.6248774576187,78.0,51.0,67.2,,,,,,,,
2020-04-21 00:00:00-04:00,SELL_QQQ_STOP,6.856632232666016,197.8772430419922,18823,129.0623885154724,129.0623885154724,78.0,57.0,69.6,-14562.488942146301,-14820.613719177247,-0.03289897341630204,-0.04830678142393031,-0.10139252474867,5.0,207.92124938964844,QQQ從入場跌3.3%
2020-04-22 00:00:00-04:00,BUY,7.463138103485107,203.74911499023438,17358,129.5451512002945,129.5451512002945,78.0,51.0,67.2,,,,,,,,
2020-04-29 00:00:00-04:00,SELL_PROFIT,8.274998664855957,211.50425720214844,17358,143.6374268245697,143.6374268245697,78.0,57.0,69.6,14092.275624275208,13805.000770626068,0.038062212993100676,0.0,0.10878273323010465,5.0,211.50425720214844,TQQQ盈利10.9%
2020-04-30 00:00:00-04:00,BUY,8.329917907714844,211.41737365722656,17126,142.65817408752443,142.65817408752443,78.0,57.0,69.6,,,,,,,,
2020-05-13 00:00:00-04:00,SELL_TRAILING_STOP,8.280967712402344,211.83262634277344,17126,141.81985304260255,141.81985304260255,74.0,57.0,67.2,-838.321044921875,-1121.96075100708,0.0019641369976534143,-0.03319064720344842,-0.005876431899426553,2.0,219.1048583984375,從高位回落3.3%
2020-05-14 00:00:00-04:00,BUY,8.555569648742676,214.2374267578125,16550,141.59467768669128,141.59467768669128,74.0,57.0,67.2,,,,,,,,
2020-05-20 00:00:00-04:00,SELL_PROFIT,9.670680046081543,223.47019958496094,16550,160.04975476264954,160.04975476264954,78.0,57.0,69.6,18455.077075958252,18134.977566432954,0.0430959845199492,0.0,0.13033736421077977,4.0,223.47019958496094,TQQQ盈利13.0%
2020-05-21 00:00:00-04:00,BUY,9.373398780822754,221.0364227294922,16944,158.82286894226075,158.82286894226075,78.0,51.0,67.2,,,,,,,,
2020-06-03 00:00:00-04:00,SELL_PROFIT,10.341659545898438,228.5887908935547,16944,175.22907934570313,175.22907934570313,78.0,51.0,67.2,16406.210403442383,16055.752244750976,0.034167980420607896,0.0,0.10329879136868368,1.0,228.5887908935547,TQQQ盈利10.3%
2020-06-04 00:00:00-04:00,BUY,10.13153076171875,226.98562622070312,17182,174.07996154785155,174.07996154785155,78.0,51.0,67.2,,,,,,,,
2020-06-09 00:00:00-04:00,SELL_PROFIT,11.215601921081543,234.9725799560547,17182,192.7064722080231,192.7064722080231,78.0,51.0,67.2,18626.51066017151,18241.097715755463,0.03518704628277066,0.0,0.10699974020301817,3.0,234.9725799560547,TQQQ盈利10.7%
2020-06-10 00:00:00-04:00,BUY,11.62033748626709,237.79261779785156,16471,191.39857873630524,191.39857873630524,78.0,51.0,67.2,,,,,,,,
2020-06-11 00:00:00-04:00,SELL_QQQ_STOP,9.909462928771973,226.01016235351562,16471,163.21876389980318,163.21876389980318,78.0,57.0,69.6,-28179.814836502075,-28506.252364301683,-0.049549290274234874,-0.049549290274234874,-0.14723105585504964,1.0,237.79261779785156,QQQ從入場跌5.0%
2020-06-12 00:00:00-04:00,BUY,10.124368667602539,227.80654907226562,16230,164.3185034751892,164.3185034751892,78.0,57.0,69.6,,,,,,,,
2020-06-17 00:00:00-04:00,SELL_PROFIT,11.142773628234863,235.28163146972656,16230,180.84721598625183,180.84721598625183,78.0,57.0,69.6,16528.712511062622,16167.018079090118,0.0328132901705546,0.0,0.10058947812629225,3.0,235.28163146972656,TQQQ盈利10.1%
2020-06-18 00:00:00-04:00,BUY,11.22873592376709,235.9190216064453,16002,179.68223225212097,179.68223225212097,78.0,57.0,69.6,,,,,,,,
2020-06-26 00:00:00-04:00,SELL_TRAILING_STOP,10.683117866516113,232.4014434814453,16002,170.95125209999085,170.95125209999085,66.0,57.0,62.400000000000006,-8730.980152130127,-9072.882656330108,-0.014910108142394482,-0.03464057482472166,-0.04859122709405825,6.0,240.7408447265625,從高位回落3.5%
2020-06-29 00:00:00-04:00,BUY,11.024576187133789,234.93614196777344,15516,171.05732411956788,171.05732411956788,74.0,57.0,67.2,,,,,,,,
2020-07-02 00:00:00-04:00,SELL_PROFIT,12.3319091796875,243.9818115234375,15516,191.34190283203125,191.34190283203125,78.0,51.0,67.2,20284.57871246338,19901.894906799316,0.03850267344947237,0.0,0.11858351471863667,3.0,243.9818115234375,TQQQ盈利11.9%
2020-07-06 00:00:00-04:00,BUY,13.238085746765137,249.9800567626953,14350,189.96653046607972,189.96653046607972,78.0,51.0,67.2,,,,,,,,
2020-07-23 00:00:00-04:00,SELL_TRAILING_STOP,13.076910972595215,249.61241149902344,14350,187.65367245674133,187.65367245674133,74.0,57.0,67.2,-2312.858009338379,-2688.1653542518616,-0.0014706983766344154,-0.03287335704454839,-0.012175081598131104,6.0,258.096923828125,從高位回落3.3%
2020-07-24 00:00:00-04:00,BUY,12.690083503723145,247.2421417236328,14769,187.41984326648713,187.41984326648713,70.0,57.0,64.8,,,,,,,,
2020-07-31 00:00:00-04:00,SELL_PROFIT,14.252912521362305,257.1391906738281,14769,210.5012650279999,210.5012650279999,74.0,57.0,67.2,23081.421761512756,22660.419231456755,0.04002978165938326,0.0,0.12315356452781746,5.0,257.1391906738281,TQQQ盈利12.3%
2020-08-03 00:00:00-04:00,BUY,14.784202575683594,260.6123352050781,14133,208.94513500213623,208.94513500213623,74.0,57.0,67.2,,,,,,,,
2020-08-11 00:00:00-04:00,SELL_TRAILING_STOP,14.108449935913086,256.55877685546875,14133,199.39472294425966,199.39472294425966,74.0,57.0,67.2,-9550.412057876587,-9949.201503765105,-0.015553977314310907,-0.03440878295728087,-0.04570775030382471,6.0,265.70123291015625,從高位回落3.4%
2020-08-12 00:00:00-04:00,BUY,15.16386604309082,263.0115966796875,13156,199.49582166290284,199.49582166290284,74.0,57.0,67.2,,,,,,,,
2020-08-21 00:00:00-04:00,SELL_PROFIT,16.87235450744629,272.6958312988281,13156,221.97269589996338,221.97269589996338,78.0,57.0,69.6,22476.874237060547,22032.92884526062,0.03682056130374628,0.0,0.11266839600801637,7.0,272.6958312988281,TQQQ盈利11.3%
2020-08-24 00:00:00-04:00,BUY,17.185161590576172,274.3984680175781,12826,220.41688256073,220.41688256073,78.0,57.0,69.6,,,,,,,,
2020-08-31 00:00:00-04:00,SELL_PROFIT,19.264955520629883,285.2823181152344,12826,247.0923195075989,247.0923195075989,78.0,51.0,67.2,26675.436946868896,26181.252307853698,0.039664398188108775,0.0,0.12102265777903466,5.0,285.2823181152344,TQQQ盈利12.1%
2020-09-01 00:00:00-04:00,BUY,20.265451431274414,290.15838623046875,12104,245.29302412414552,245.29302412414552,78.0,51.0,67.2,,,,,,,,
2020-09-03 00:00:00-04:00,SELL_QQQ_STOP,17.637649536132812,278.0555419921875,12104,213.48610998535156,213.48610998535156,78.0,57.0,69.6,-31806.914138793945,-32233.88635876465,-0.04171116470391495,-0.05070004605154856,-0.1296690529719105,2.0,292.9058837890625,QQQ從入場跌4.2%
2020-09-04 00:00:00-04:00,BUY,16.910552978515625,274.3500671386719,12694,214.66255950927734,214.66255950927734,74.0,57.0,67.2,,,,,,,,
2020-09-08 00:00:00-04:00,SELL_QQQ_STOP,14.52034854888916,261.163818359375,12694,184.321304479599,184.321304479599,66.0,57.0,62.400000000000006,-30341.255029678345,-30709.897638637543,-0.04806358867275876,-0.04806358867275876,-0.14134395443266412,1.0,274.3500671386719,QQQ從入場跌4.8%
2020-09-09 00:00:00-04:00,BUY,15.767988204956055,268.8356628417969,11764,185.49461324310303,185.49461324310303,66.0,57.0,62.400000000000006,,,,,,,,
2020-09-17 00:00:00-04:00,SELL_TRAILING_STOP,14.465428352355957,261.5216979980469,11764,170.17129913711548,170.17129913711548,42.0,57.0,48.0,-15323.314105987549,-15663.656704261779,-0.02720608109220274,-0.03131944040963017,-0.0826078657384262,6.0,269.97723388671875,從高位回落3.1%
2020-10-05 00:00:00-04:00,BUY,15.957820892333984,271.0414733886719,10692,170.62102098083497,170.62102098083497,74.0,57.0,67.2,,,,,,,,
2020-10-12 00:00:00-04:00,SELL_PROFIT,18.417272567749023,284.9437561035156,10692,196.91747829437256,196.91747829437256,78.0,57.0,69.6,26296.457313537598,25902.622356948854,0.05129208656163095,0.0,0.1541220253071358,5.0,284.9437561035156,TQQQ盈利15.4%
2020-10-13 00:00:00-04:00,BUY,18.41966438293457,284.93408203125,10599,195.2300227947235,195.2300227947235,78.0,51.0,67.2,,,,,,,,
2020-10-19 00:00:00-04:00,SELL_QQQ_STOP,16.462844848632812,274.56298828125,10599,174.48969255065919,174.48969255065919,74.0,57.0,67.2,-20740.33024406433,-21089.30962916565,-0.036398221216872736,-0.036398221216872736,-0.10623535226378553,4.0,284.93408203125,QQQ從入場跌3.6%
2020-10-20 00:00:00-04:00,BUY,16.56909942626953,275.1531066894531,10573,175.18508823394777,175.18508823394777,78.0,57.0,69.6,,,,,,,,
2020-10-28 00:00:00-04:00,SELL_QQQ_STOP,14.34126091003418,262.7987060546875,10573,151.6301516017914,151.6301516017914,50.0,57.0,52.8,-23554.936632156372,-23858.196935359956,-0.04490009501767759,-0.04600716985646993,-0.13445742939433497,6.0,275.472412109375,QQQ從入場跌4.5%
2020-11-04 00:00:00-05:00,BUY,16.72431182861328,277.5718078613281,9120,152.52572387695312,152.52572387695312,66.0,57.0,62.400000000000006,,,,,,,,
2020-11-10 00:00:00-05:00,SELL_TRAILING_STOP,16.056913375854492,274.1953430175781,9120,146.43904998779297,146.43904998779297,70.0,57.0,64.8,-6086.673889160156,-6379.551989135743,-0.012164293159904933,-0.03798225849988185,-0.03990588429575624,4.0,285.0210876464844,從高位回落3.8%
2020-11-11 00:00:00-05:00,BUY,17.136205673217773,280.3290100097656,8547,146.46314988899232,146.46314988899232,70.0,57.0,64.8,,,,,,,,
2020-11-30 00:00:00-05:00,SELL_PROFIT,18.86618423461914,289.86810302734375,8547,161.2492766532898,161.2492766532898,78.0,57.0,69.6,14786.126764297485,14463.628210990906,0.03402820499114886,0.0,0.1009545867032371,5.0,289.86810302734375,TQQQ盈利10.1%
2020-12-01 00:00:00-05:00,BUY,19.607606887817383,293.5830383300781,8170,160.19414827346802,160.19414827346802,78.0,51.0,67.2,,,,,,,,
2020-12-31 00:00:00-05:00,SELL_PROFIT,21.705307006835938,304.0786437988281,8170,177.3323582458496,177.3323582458496,74.0,51.0,64.8,17138.20997238159,16783.545255889894,0.035750040358086675,0.0,0.10698399509028814,7.0,304.0786437988281,TQQQ盈利10.7%
2021-01-04 00:00:00-05:00,BUY,20.756149291992188,299.78515625,8486,176.1366828918457,176.1366828918457,74.0,57.0,67.2,,,,,,,,
2021-01-20 00:00:00-05:00,SELL_PROFIT,23.63467025756836,313.79986572265625,8486,200.5638118057251,200.5638118057251,74.0,57.0,67.2,24427.128913879395,24026.001290267945,0.046749177470845005,0.0,0.13868280310966533,4.0,313.79986572265625,TQQQ盈利13.9%
2021-01-21 00:00:00-05:00,BUY,24.222070693969727,316.3100280761719,8214,198.96008868026735,198.96008868026735,78.0,57.0,69.6,,,,,,,,
2021-01-29 00:00:00-05:00,SELL_QQQ_STOP,21.602630615234375,304.8734436035156,8214,177.44400787353516,177.44400787353516,66.0,57.0,62.400000000000006,-21516.080806732178,-21870.968822479248,-0.03615625006331497,-0.04269768156760772,-0.10814269811323281,6.0,318.471435546875,QQQ從入場跌3.6%
2021-02-01 00:00:00-05:00,BUY,23.190532684326172,312.4913635253906,7684,178.19605314636232,178.19605314636232,74.0,57.0,67.2,,,,,,,,
2021-02-08 00:00:00-05:00,SELL_PROFIT,25.63566017150879,323.3077087402344,7684,196.98441275787354,196.98441275787354,78.0,57.0,69.6,18788.35961151123,18394.390785995485,0.03461326128446714,0.0,0.10543645204127675,5.0,323.3077087402344,TQQQ盈利10.5%
2021-02-09 00:00:00-05:00,BUY,25.623720169067383,323.2398986816406,7636,195.66272721099853,195.66272721099853,78.0,57.0,69.6,,,,,,,,
2021-02-22 00:00:00-05:00,SELL_QQQ_STOP,23.090246200561523,312.5107727050781,7636,176.31711998748779,176.31711998748779,62.0,57.0,60.0,-19345.607223510742,-19698.24146348572,-0.033192455573467526,-0.04164077049051608,-0.09887221495511943,1.0,326.0893859863281,QQQ從入場跌3.3%
2021-02-24 00:00:00-05:00,BUY,23.436477661132812,314.1487121582031,7550,176.94540634155274,176.94540634155274,66.0,57.0,62.400000000000006,,,,,,,,
2021-02-25 00:00:00-05:00,SELL_QQQ_STOP,20.98895835876465,303.19677734375,7550,158.4666356086731,158.4666356086731,50.0,63.0,55.2,-18478.77073287964,-18795.704004096984,-0.03486226233178956,-0.03486226233178956,-0.1044320455384447,1.0,314.1487121582031,QQQ從入場跌3.5%
2021-04-01 00:00:00-04:00,BUY,22.899219512939453,314.97247314453125,6948,159.10377717590333,159.10377717590333,78.0,57.0,69.6,,,,,,,,
2021-04-09 00:00:00-04:00,SELL_PROFIT,25.61417007446289,327.1417541503906,6948,177.96725367736818,177.96725367736818,78.0,51.0,67.2,18863.476501464844,18507.541994110106,0.03863601439315385,0.0,0.11856083391791258,5.0,327.1417541503906,TQQQ盈利11.9%
2021-04-12 00:00:00-04:00,BUY,25.51388168334961,326.7147216796875,6925,176.68363065719606,176.68363065719606,78.0,51.0,67.2,,,,,,,,
2021-05-04 00:00:00-04:00,SELL_TRAILING_STOP,23.954635620117188,320.3778076171875,6925,165.88585166931153,165.88585166931153,62.0,57.0,60.0,-10797.778987884521,-11129.550691223145,-0.01939586324705851,-0.03470669561465873,-0.061113635415578016,2.0,331.8968505859375,從高位回落3.5%
2021-05-27 00:00:00-04:00,BUY,24.260276794433594,323.0367736816406,6847,166.11011521148683,166.11011521148683,70.0,57.0,64.8,,,,,,,,
2021-06-14 00:00:00-04:00,SELL_PROFIT,26.810470581054688,334.3228759765625,6847,183.57129206848145,183.57129206848145,78.0,51.0,67.2,17461.17685699463,17094.034272857665,0.034937515522751476,0.0,0.1051180828739029,4.0,334.3228759765625,TQQQ盈利10.5%
2021-06-15 00:00:00-04:00,BUY,26.31380271911621,332.1394958496094,6930,182.35465284347535,182.35465284347535,78.0,57.0,69.6,,,,,,,,
2021-06-28 00:00:00-04:00,SELL_PROFIT,29.052635192871094,343.6490173339844,6930,201.33476188659668,201.33476188659668,78.0,51.0,67.2,18980.109043121338,18577.439519348143,0.034652673434497044,0.0,0.10408349196010354,2.0,343.6490173339844,TQQQ盈利10.4%
2021-06-29 00:00:00-04:00,BUY,29.3797664642334,344.8925476074219,6807,199.98807032203675,199.98807032203675,78.0,51.0,67.2,,,,,,,,
2021-07-23 00:00:00-04:00,SELL_PROFIT,32.60810089111328,357.7268981933594,6807,221.9633427658081,221.9633427658081,78.0,57.0,69.6,21975.272443771362,21531.345758239746,0.03721260628845583,0.0,0.10988291655789781,3.0,357.7268981933594,TQQQ盈利11.0%
2021-07-26 00:00:00-04:00,BUY,32.74421310424805,358.0085754394531,6732,220.43404261779784,220.43404261779784,74.0,57.0,67.2,,,,,,,,
2021-09-03 00:00:00-04:00,SELL_PROFIT,36.163570404052734,370.71661376953125,6732,243.45315596008302,243.45315596008302,74.0,57.0,67.2,23019.113342285156,22532.20703036499,0.03549646349805753,0.0,0.104426308518041,1.0,370.71661376953125,TQQQ盈利10.4%
2021-09-07 00:00:00-04:00,BUY,36.31161880493164,371.2412414550781,6660,241.83538124084473,241.83538124084473,74.0,51.0,64.8,,,,,,,,
2021-09-20 00:00:00-04:00,SELL_QQQ_STOP,31.87504005432129,355.6918640136719,6660,212.28776676177978,212.28776676177978,50.0,63.0,55.2,-29547.61447906494,-29972.1900125885,-0.04188483310868304,-0.04188483310868304,-0.12218069302952146,2.0,371.2412414550781,QQQ從入場跌4.2%
2021-09-23 00:00:00-04:00,BUY,33.76142120361328,362.7725830078125,6320,213.37218200683594,213.37218200683594,66.0,57.0,62.400000000000006,,,,,,,,
2021-09-28 00:00:00-04:00,SELL_QQQ_STOP,30.284753799438477,350.021484375,6320,191.39964401245118,191.39964401245118,42.0,63.0,50.400000000000006,-21972.537994384766,-22355.33728240967,-0.0351490140933222,-0.03605357555124446,-0.1029775193173064,3.0,363.1130065917969,QQQ從入場跌3.5%
2021-10-18 00:00:00-04:00,BUY,33.376983642578125,362.45172119140625,5757,192.15129483032226,192.15129483032226,66.0,57.0,62.400000000000006,,,,,,,,
2021-10-29 00:00:00-04:00,SELL_PROFIT,37.04945755004883,375.5433044433594,5757,213.2937271156311,213.2937271156311,78.0,51.0,67.2,21142.432285308838,20715.844831077575,0.03611952292272223,0.0,0.1100301317458126,2.0,375.5433044433594,TQQQ盈利11.0%
2021-11-01 00:00:00-04:00,BUY,37.4147834777832,376.8271789550781,5661,211.80508926773072,211.80508926773072,78.0,51.0,67.2,,,,,,,,
2021-11-18 00:00:00-05:00,SELL_PROFIT,41.593482971191406,390.7553405761719,5661,235.46070709991454,235.46070709991454,78.0,51.0,67.2,23655.617832183838,23184.696417984007,0.036961669430840435,0.0,0.1116857858041462,6.0,390.7553405761719,TQQQ盈利11.2%
2021-11-19 00:00:00-05:00,BUY,42.297889709472656,392.9339904785156,5528,233.82273431396484,233.82273431396484,78.0,51.0,67.2,,,,,,,,
2021-11-26 00:00:00-05:00,SELL_QQQ_STOP,38.405738830566406,380.4940490722656,5528,212.3069242553711,212.3069242553711,66.0,57.0,62.400000000000006,-21515.81005859375,-21940.423907104494,-0.031659112491389765,-0.031659112491389765,-0.0920176137778949,4.0,392.9339904785156,QQQ從入場跌3.2%
2021-11-29 00:00:00-05:00,BUY,40.79117202758789,388.75164794921875,5222,213.01150032806396,213.01150032806396,74.0,57.0,67.2,,,,,,,,
2021-12-01 00:00:00-05:00,SELL_QQQ_STOP,37.03512954711914,376.5257263183594,5222,193.39744649505616,193.39744649505616,62.0,57.0,60.0,-19614.053833007812,-20000.848725997927,-0.031449182776085376,-0.031449182776085376,-0.09207978819359401,2.0,388.75164794921875,QQQ從入場跌3.1%
2021-12-07 00:00:00-05:00,BUY,39.981693267822266,386.94256591796875,4852,193.99117573547363,193.99117573547363,74.0,57.0,67.2,,,,,,,,
2021-12-16 00:00:00-05:00,SELL_TRAILING_STOP,36.56710433959961,376.25335693359375,4852,177.4235902557373,177.4235902557373,62.0,57.0,60.0,-16567.585479736328,-16922.432660247803,-0.027624794803891118,-0.03195602660288139,-0.08540380982240083,7.0,388.673828125,從高位回落3.2%
2021-12-23 00:00:00-05:00,BUY,39.5136833190918,386.5506286621094,4503,177.93011598587037,177.93011598587037,74.0,57.0,67.2,,,,,,,,
2022-01-05 00:00:00-05:00,SELL_QQQ_STOP,35.662132263183594,374.2505187988281,4503,160.58658158111572,160.58658158111572,50.0,57.0,52.8,-17343.53440475464,-17664.70756791687,-0.03182017813773365,-0.047561350011296355,-0.09747385544407731,1.0,392.9392395019531,QQQ從入場跌3.2%
2022-03-29 00:00:00-04:00,BUY,29.881214141845703,361.93963623046875,5393,161.14938786697388,161.14938786697388,78.0,51.0,67.2,,,,,,,,
2022-04-06 00:00:00-04:00,SELL_QQQ_STOP,25.645214080810547,344.45648193359375,5393,138.30463953781128,138.30463953781128,62.0,57.0,60.0,-22844.748329162598,-23121.35760823822,-0.048304061083109515,-0.048304061083109515,-0.14176130999653908,6.0,361.93963623046875,QQQ從入場跌4.8%
2023-01-26 00:00:00-05:00,BUY,10.887377738952637,287.7819519042969,12784,139.1842370147705,139.1842370147705,78.0,51.0,67.2,,,,,,,,
2023-02-02 00:00:00-05:00,SELL_PROFIT,12.917959213256836,305.81365966796875,12784,165.1431905822754,165.1431905822754,78.0,51.0,67.2,25958.953567504883,25628.66718634033,0.06265753513850791,0.0,0.18650785551779162,5.0,305.81365966796875,TQQQ盈利18.7%
2023-02-03 00:00:00-05:00,BUY,12.250700950622559,300.37860107421875,13349,163.53460698986055,163.53460698986055,78.0,57.0,69.6,,,,,,,,
2023-02-10 00:00:00-05:00,SELL_TRAILING_STOP,11.4346284866333,294.02142333984375,13349,152.64085566806793,152.64085566806793,78.0,57.0,69.6,-10893.751321792603,-11199.033033128739,-0.02116388355109305,-0.03285115896816914,-0.0666143486220506,5.0,304.0084533691406,從高位回落3.3%
2023-02-13 00:00:00-05:00,BUY,11.977076530456543,298.73040771484375,12766,152.89935898780823,152.89935898780823,78.0,57.0,69.6,,,,,,,,
2023-02-21 00:00:00-05:00,SELL_QQQ_STOP,10.728963851928711,288.4588928222656,12766,136.96595253372192,136.96595253372192,66.0,57.0,62.400000000000006,-15933.406454086304,-16207.338359153748,-0.03438389473355156,-0.04875423129424769,-0.10420845816205672,5.0,303.2432861328125,QQQ從入場跌3.4%
2023-02-22 00:00:00-05:00,BUY,10.738565444946289,288.6746520996094,12804,137.49659195709228,137.49659195709228,66.0,57.0,62.400000000000006,,,,,,,,
2023-03-03 00:00:00-05:00,SELL_REEVALUATE,11.261811256408691,294.00177001953125,12804,144.1962313270569,144.1962313270569,62.0,57.0,60.0,6699.6393699646,6411.246907310486,0.018453708634188333,0.0,0.048725857671114606,7.0,294.00177001953125,7天重估熊市
2023-03-06 00:00:00-05:00,BUY,11.309815406799316,294.3352966308594,12696,143.58941640472412,143.58941640472412,70.0,57.0,64.8,,,,,,,,
2023-03-10 00:00:00-05:00,SELL_QQQ_STOP,10.023300170898438,283.08270263671875,12696,127.25581896972656,127.25581896972656,26.0,57.0,38.4,-16333.597434997559,-16588.10907293701,-0.038230528662191225,-0.038230528662191225,-0.11375209847611151,4.0,294.3352966308594,QQQ從入場跌3.8%
2023-03-15 00:00:00-04:00,BUY,11.093796730041504,293.2659606933594,11523,127.83381972026825,127.83381972026825,70.0,57.0,64.8,,,,,,,,
