date,action,tqqq_price,qqq_price,shares,commission,slippage,abs_score,ref_score,final_score,gross_pnl,net_pnl,qqq_change_from_entry,qqq_change_from_high,tqqq_change,holding_days,highest_qqq,stop_reason
2020-06-24 00:00:00-04:00,SELL_TRAILING_STOP,11.213212966918945,235.77786254882812,16849,188.93142527961732,188.93142527961732,78.0,57.0,69.6,1186.816349029541,808.9534984703064,0.002109223988069586,-0.02061557967785653,0.006321440364065667,5.0,240.74087524414062,從高位240.74回落2.1%
2020-06-25 00:00:00-04:00,BUY,11.510499954223633,238.02232360839844,16378,188.51896825027467,188.51896825027467,78.0,57.0,69.6,,,,,,,,
2020-06-26 00:00:00-04:00,SELL_QQQ_STOP,10.68311882019043,232.4014129638672,16378,174.96812003707885,174.96812003707885,66.0,57.0,62.400000000000006,-13550.8482131958,-13900.784453269958,-0.023615056601913285,-0.023615056601913285,-0.07188055578155891,1.0,238.02232360839844,QQQ從入場跌2.4%
2020-06-29 00:00:00-04:00,BUY,11.024574279785156,234.93614196777344,15902,175.31278019714355,175.31278019714355,74.0,57.0,67.2,,,,,,,,
2020-07-02 00:00:00-04:00,SELL_PROFIT,12.331910133361816,243.9818115234375,15902,196.10203494071962,196.10203494071962,78.0,51.0,67.2,20789.25474357605,20397.05067369461,0.03850267344947237,0.0,0.11858379474786732,3.0,243.9818115234375,TQQQ盈利11.9%
2020-07-06 00:00:00-04:00,BUY,13.238088607788086,249.97999572753906,14707,194.69256915473937,194.69256915473937,78.0,51.0,67.2,,,,,,,,
2020-07-13 00:00:00-04:00,SELL_TRAILING_STOP,13.234505653381348,250.12513732910156,14707,194.63987464427947,194.63987464427947,78.0,57.0,69.6,-52.6945104598999,-441.97425974845885,0.0005806128652017993,-0.020570573979713774,-0.0002706549648436706,5.0,255.37841796875,從高位255.38回落2.1%
2020-07-14 00:00:00-04:00,BUY,13.51507568359375,251.89559936523438,14374,194.26569787597657,194.26569787597657,78.0,57.0,69.6,,,,,,,,
2020-07-23 00:00:00-04:00,SELL_TRAILING_STOP,13.076909065246582,249.6124267578125,14374,187.96749090385438,187.96749090385438,74.0,57.0,67.2,-6298.206972122192,-6674.141953929901,-0.00906396385318111,-0.0328732979241651,-0.03242058191942411,7.0,258.096923828125,從高位258.10回落3.3%
2020-07-24 00:00:00-04:00,BUY,12.690083503723145,247.24215698242188,14809,187.92744660663604,187.92744660663604,70.0,57.0,64.8,,,,,,,,
2020-07-31 00:00:00-04:00,SELL_PROFIT,14.252911567687988,257.1391906738281,14809,211.07136740589144,211.07136740589144,74.0,57.0,67.2,23143.92079925537,22721.778064443588,0.04002971747293847,0.0,0.1231534893766716,5.0,257.1391906738281,TQQQ盈利12.3%
2020-08-03 00:00:00-04:00,BUY,14.784202575683594,260.61236572265625,14171,209.5069347000122,209.5069347000122,74.0,57.0,67.2,,,,,,,,
2020-08-11 00:00:00-04:00,SELL_TRAILING_STOP,14.10844898223877,256.5587158203125,14171,199.9308305273056,199.9308305273056,74.0,57.0,67.2,-9576.104172706604,-9975.965833761215,-0.015554326791452579,-0.034408901766117876,-0.045707814810132134,6.0,265.7012023925781,從高位265.70回落3.4%
2020-08-12 00:00:00-04:00,BUY,15.163867950439453,263.01165771484375,13192,200.04174600219727,200.04174600219727,74.0,57.0,67.2,,,,,,,,
2020-08-21 00:00:00-04:00,SELL_PROFIT,16.87235450744629,272.69580078125,13192,222.58010066223144,222.58010066223144,78.0,57.0,69.6,22538.35466003418,22093.194458709717,0.03682020466524629,0.0,0.11266825605384696,7.0,272.69580078125,TQQQ盈利11.3%
2020-08-24 00:00:00-04:00,BUY,17.185161590576172,274.3985290527344,12861,221.01836321640016,221.01836321640016,78.0,57.0,69.6,,,,,,,,
2020-08-31 00:00:00-04:00,SELL_PROFIT,19.264955520629883,285.2823791503906,12861,247.76659295082092,247.76659295082092,78.0,51.0,67.2,26748.229734420776,26252.696548519136,0.03966438936545674,0.0,0.12102265777903466,5.0,285.2823791503906,TQQQ盈利12.1%
2020-09-01 00:00:00-04:00,BUY,20.265451431274414,290.1583557128906,12137,245.96178402137758,245.96178402137758,78.0,51.0,67.2,,,,,,,,
2020-09-03 00:00:00-04:00,SELL_QQQ_STOP,17.63764762878418,278.0555419921875,12137,214.06812927055358,214.06812927055358,78.0,57.0,69.6,-31893.654750823975,-32321.791009365083,-0.041711063915315136,-0.05069984823823617,-0.12966914709015107,2.0,292.90582275390625,QQQ從入場跌4.2%
2020-09-04 00:00:00-04:00,BUY,16.91055679321289,274.3500671386719,12729,215.2544774208069,215.2544774208069,74.0,57.0,67.2,,,,,,,,
2020-09-08 00:00:00-04:00,SELL_QQQ_STOP,14.520349502563477,261.1637878417969,12729,184.82952881813048,184.82952881813048,66.0,57.0,62.400000000000006,-30424.94860267639,-30794.607660312653,-0.0480636999086642,-0.0480636999086642,-0.1413440917337939,1.0,274.3500671386719,QQQ從入場跌4.8%
2020-09-09 00:00:00-04:00,BUY,15.767987251281738,268.8357238769531,11796,185.9991776161194,185.9991776161194,66.0,57.0,62.400000000000006,,,,,,,,
2020-09-11 00:00:00-04:00,SELL_QQQ_STOP,14.53109359741211,261.64752197265625,11796,171.40878007507325,171.40878007507325,50.0,57.0,52.8,-14590.397541046143,-14933.215101196289,-0.026738269009169837,-0.026738269009169837,-0.07844334436337683,2.0,268.8357238769531,QQQ從入場跌2.7%
2020-09-15 00:00:00-04:00,BUY,15.929166793823242,269.97723388671875,10786,171.8119930381775,171.8119930381775,66.0,57.0,62.400000000000006,,,,,,,,
2020-09-17 00:00:00-04:00,SELL_QQQ_STOP,14.465429306030273,261.5216979980469,10786,156.02412049484252,156.02412049484252,42.0,57.0,48.0,-15787.872543334961,-16099.920784324646,-0.03131944040963017,-0.03131944040963017,-0.09189039870940101,2.0,269.97723388671875,QQQ從入場跌3.1%
2020-10-05 00:00:00-04:00,BUY,15.957818031311035,271.0414733886719,9808,156.51427925109863,156.51427925109863,74.0,57.0,67.2,,,,,,,,
2020-10-12 00:00:00-04:00,SELL_PROFIT,18.417278289794922,284.9437561035156,9808,180.63666546630859,180.63666546630859,78.0,57.0,69.6,24122.38621520996,23761.112884277343,0.05129208656163095,0.0,0.15412259079895188,5.0,284.9437561035156,TQQQ盈利15.4%
2020-10-13 00:00:00-04:00,BUY,18.419662475585938,284.93408203125,9723,179.09437825012208,179.09437825012208,78.0,51.0,67.2,,,,,,,,
2020-10-16 00:00:00-04:00,SELL_QQQ_STOP,17.323654174804688,279.1197204589844,9723,168.437889541626,168.437889541626,78.0,57.0,69.6,-10656.488708496094,-10993.364487579345,-0.020405988398495403,-0.020405988398495403,-0.05950208383209723,3.0,284.93408203125,QQQ從入場跌2.0%
2020-10-19 00:00:00-04:00,BUY,16.462841033935547,274.5630187988281,10244,168.64534355163573,168.64534355163573,74.0,57.0,67.2,,,,,,,,
2020-10-28 00:00:00-04:00,SELL_QQQ_STOP,14.341261863708496,262.798828125,10244,146.91188653182985,146.91188653182985,50.0,57.0,52.8,-21733.45701980591,-22027.28079286957,-0.042846959963125,-0.046006726725662146,-0.12887078031390514,7.0,275.472412109375,QQQ從入場跌4.3%
2020-11-04 00:00:00-05:00,BUY,16.72430992126465,277.57171630859375,8833,147.72582953453065,147.72582953453065,66.0,57.0,62.400000000000006,,,,,,,,
2020-11-09 00:00:00-05:00,SELL_TRAILING_STOP,16.972644805908203,279.1971740722656,8833,149.91937157058717,149.91937157058717,70.0,57.0,64.8,2193.5420360565186,1893.7032929153443,0.005855992048789123,-0.02043358722785429,0.014848737305914279,3.0,285.02117919921875,從高位285.02回落2.0%
2020-11-10 00:00:00-05:00,BUY,16.056913375854492,274.19537353515625,9312,149.52197735595703,149.52197735595703,70.0,57.0,64.8,,,,,,,,
2020-11-16 00:00:00-05:00,SELL_PROFIT,17.727191925048828,283.6571044921875,9312,165.0756112060547,165.0756112060547,74.0,57.0,67.2,15553.633850097656,15223.482627685547,0.03450725967780818,0.0,0.10402239272873014,4.0,283.6571044921875,TQQQ盈利10.4%
2020-11-17 00:00:00-05:00,BUY,17.563629150390625,282.75732421875,9337,163.99160537719726,163.99160537719726,74.0,57.0,67.2,,,,,,,,
2020-12-01 00:00:00-05:00,SELL_PROFIT,19.607603073120117,293.5831298828125,9337,183.07618989372253,183.07618989372253,78.0,51.0,67.2,19084.58451652527,18718.432136737825,0.038286561432047346,0.0,0.11637537465792103,2.0,293.5831298828125,TQQQ盈利11.6%
2020-12-02 00:00:00-05:00,BUY,19.68640899658203,293.96044921875,9233,181.7646142654419,181.7646142654419,78.0,51.0,67.2,,,,,,,,
2020-12-09 00:00:00-05:00,SELL_TRAILING_STOP,19.158689498901367,291.5031433105469,9233,176.8921801433563,176.8921801433563,74.0,57.0,67.2,-4872.434122085571,-5226.218482372284,-0.00835930790939337,-0.022640982002815644,-0.026806285380553005,5.0,298.2559509277344,從高位298.26回落2.3%
2020-12-10 00:00:00-05:00,BUY,19.39389419555664,292.6737060546875,9116,176.79473948669434,176.79473948669434,74.0,57.0,67.2,,,,,,,,
2020-12-28 00:00:00-05:00,SELL_PROFIT,21.47726821899414,303.0512390136719,9116,195.7867770843506,195.7867770843506,74.0,57.0,67.2,18992.03759765625,18600.464043487547,0.035457688013303394,0.0,0.10742422344011882,4.0,303.0512390136719,TQQQ盈利10.7%
2020-12-29 00:00:00-05:00,BUY,21.540546417236328,303.3227233886719,9028,194.4680530548096,194.4680530548096,74.0,57.0,67.2,,,,,,,,
2021-01-15 00:00:00-05:00,SELL_TRAILING_STOP,21.17640495300293,302.256591796875,9028,191.18058391571046,191.18058391571046,66.0,57.0,62.400000000000006,-3287.469139099121,-3669.830306930542,-0.0035148424749924015,-0.02247460486309889,-0.01690493161965564,5.0,309.20587158203125,從高位309.21回落2.2%
2021-01-19 00:00:00-05:00,BUY,22.094520568847656,306.66644287109375,8644,190.98503579711914,190.98503579711914,74.0,57.0,67.2,,,,,,,,
2021-01-25 00:00:00-05:00,SELL_PROFIT,24.668594360351562,318.00616455078125,8644,213.23532965087892,213.23532965087892,78.0,57.0,69.6,22250.293853759766,21823.823194458007,0.036977380288244044,0.0,0.1165028126988753,4.0,318.00616455078125,TQQQ盈利11.7%
2021-01-26 00:00:00-05:00,BUY,24.694856643676758,318.47137451171875,8573,211.70900600624086,211.70900600624086,78.0,57.0,69.6,,,,,,,,
2021-01-27 00:00:00-05:00,SELL_QQQ_STOP,22.703414916992188,309.5934753417969,8573,194.63637608337402,194.63637608337402,74.0,57.0,67.2,-17072.62992286682,-17461.90267503357,-0.02787660016079466,-0.02787660016079466,-0.0806419634428001,1.0,318.47137451171875,QQQ從入場跌2.8%
2021-01-28 00:00:00-05:00,BUY,23.0377140045166,311.42529296875,8470,195.12943761825562,195.12943761825562,74.0,57.0,67.2,,,,,,,,
2021-01-29 00:00:00-05:00,SELL_QQQ_STOP,21.602630615234375,304.8734436035156,8470,182.97428131103516,182.97428131103516,66.0,57.0,62.400000000000006,-12155.156307220459,-12521.10486984253,-0.02103826989380667,-0.02103826989380667,-0.062292786037749875,1.0,311.42529296875,QQQ從入場跌2.1%
2021-02-01 00:00:00-05:00,BUY,23.190534591674805,312.49139404296875,7901,183.22841380882264,183.22841380882264,74.0,57.0,67.2,,,,,,,,
2021-02-08 00:00:00-05:00,SELL_PROFIT,25.635658264160156,323.3077392578125,7901,202.5473359451294,202.5473359451294,78.0,57.0,69.6,19318.922136306763,18913.827464416503,0.03461325790417275,0.0,0.10543627887574136,5.0,323.3077392578125,TQQQ盈利10.5%
2021-02-09 00:00:00-05:00,BUY,25.623720169067383,323.2398986816406,7852,201.1974507675171,201.1974507675171,78.0,57.0,69.6,,,,,,,,
2021-02-22 00:00:00-05:00,SELL_QQQ_STOP,23.090240478515625,312.5108337402344,7852,181.3045682373047,181.3045682373047,62.0,57.0,60.0,-19892.882530212402,-20255.491666687012,-0.03319226675037824,-0.04164076269648608,-0.09887243826562472,1.0,326.0894470214844,QQQ從入場跌3.3%
2021-02-24 00:00:00-05:00,BUY,23.436477661132812,314.1488037109375,7764,181.96081256103517,181.96081256103517,66.0,57.0,62.400000000000006,,,,,,,,
2021-02-25 00:00:00-05:00,SELL_QQQ_STOP,20.988962173461914,303.19677734375,7764,162.9583023147583,162.9583023147583,50.0,63.0,55.2,-19002.510246276855,-19328.426850906373,-0.03486254360295115,-0.03486254360295115,-0.10443188277092816,1.0,314.1488037109375,QQQ從入場跌3.5%
2021-04-01 00:00:00-04:00,BUY,22.899219512939453,314.9725341796875,7144,163.59202420043945,163.59202420043945,78.0,57.0,69.6,,,,,,,,
2021-04-09 00:00:00-04:00,SELL_PROFIT,25.614171981811523,327.1416931152344,7144,182.98764463806154,182.98764463806154,78.0,51.0,67.2,19395.62043762207,19029.645148345946,0.03863561934770013,0.0,0.11856091721108472,5.0,327.1416931152344,TQQQ盈利11.9%
2021-04-12 00:00:00-04:00,BUY,25.51388168334961,326.71478271484375,7121,181.6843514671326,181.6843514671326,78.0,51.0,67.2,,,,,,,,
2021-05-04 00:00:00-04:00,SELL_TRAILING_STOP,23.95463752746582,320.3778381347656,7121,170.5809738330841,170.5809738330841,62.0,57.0,60.0,-11103.377634048462,-11444.539581714631,-0.0193959530310234,-0.03470633739236104,-0.06111356065828877,2.0,331.8967590332031,從高位331.90回落3.5%
2021-05-27 00:00:00-04:00,BUY,24.260276794433594,323.0368347167969,7040,170.7923486328125,170.7923486328125,70.0,57.0,64.8,,,,,,,,
2021-06-14 00:00:00-04:00,SELL_PROFIT,26.810468673706055,334.32293701171875,7040,188.74569946289063,188.74569946289063,78.0,51.0,67.2,17953.350830078125,17575.859431152345,0.034937508921594924,0.0,0.10511800425366913,4.0,334.32293701171875,TQQQ盈利10.5%
2021-06-15 00:00:00-04:00,BUY,26.313800811767578,332.1394348144531,7125,187.485830783844,187.485830783844,78.0,57.0,69.6,,,,,,,,
2021-06-28 00:00:00-04:00,SELL_PROFIT,29.052637100219727,343.64898681640625,7125,207.00003933906555,207.00003933906555,78.0,51.0,67.2,19514.208555221558,19100.208476543427,0.03465277168422605,0.0,0.10408364447401822,2.0,343.64898681640625,TQQQ盈利10.4%
2021-06-29 00:00:00-04:00,BUY,29.3797664642334,344.89263916015625,6999,205.62898548316957,205.62898548316957,78.0,51.0,67.2,,,,,,,,
2021-07-19 00:00:00-04:00,SELL_TRAILING_STOP,29.25560188293457,344.58172607421875,6999,204.75995757865905,204.75995757865905,66.0,57.0,62.400000000000006,-869.027904510498,-1278.5478196678162,-0.0009014778822029968,-0.023136040840663757,-0.004226193610149512,6.0,352.7427978515625,從高位352.74回落2.3%
2021-07-20 00:00:00-04:00,BUY,30.22028160095215,348.58447265625,6765,204.4402050304413,204.4402050304413,74.0,57.0,67.2,,,,,,,,
2021-08-18 00:00:00-04:00,SELL_TRAILING_STOP,31.013044357299805,351.9071960449219,6765,209.80324507713317,209.80324507713317,62.0,57.0,60.0,5363.0400466918945,4943.433556537628,0.009532046460223476,-0.02018023600043233,0.02623280506832467,7.0,359.155029296875,從高位359.16回落2.0%
2021-08-20 00:00:00-04:00,BUY,32.4266357421875,357.27020263671875,6449,209.1193739013672,209.1193739013672,70.0,57.0,64.8,,,,,,,,
2021-08-30 00:00:00-04:00,SELL_PROFIT,35.79584503173828,369.4438171386719,6449,230.84740460968018,230.84740460968018,74.0,51.0,64.8,21728.03070831299,21266.33589909363,0.034073970938829065,0.0,0.10390252372580834,6.0,369.4438171386719,TQQQ盈利10.4%
2021-08-31 00:00:00-04:00,BUY,35.695556640625,369.1427307128906,6424,229.308255859375,229.308255859375,74.0,51.0,64.8,,,,,,,,
