date,qqq_price,tqqq_price,absolute_score,reference_score,final_score,signal,capital,positions,position_value,portfolio_value,holding_days,cummax,drawdown
2019-05-07 00:00:00-04:00,178.34007263183594,7.4592485427856445,66.0,59.166666666666664,63.266666666666666,HOLD,110460.60541200638,14211,106003.3810415268,216463.98645353317,6,225181.67090845108,-0.03871400553938572
2019-05-08 00:00:00-04:00,177.8900146484375,7.3936076164245605,66.0,59.166666666666664,63.266666666666666,HOLD_BULL_CONTINUE,110460.60541200638,14211,105070.55783700943,215531.1632490158,0,225181.67090845108,-0.04285654165590921
2019-05-09 00:00:00-04:00,176.93240356445312,7.276645660400391,62.0,59.166666666666664,60.86666666666666,HOLD,110460.60541200638,14211,103408.41147994995,213869.01689195633,1,225181.67090845108,-0.05023789889672671
2019-05-10 00:00:00-04:00,177.15264892578125,7.296934604644775,62.0,59.166666666666664,60.86666666666666,HOLD,110460.60541200638,14211,103696.7376666069,214157.34307861328,2,225181.67090845108,-0.048957483019653955
2019-05-13 00:00:00-04:00,171.0049591064453,6.542654991149902,34.0,64.16666666666667,46.06666666666667,SELL_QQQ_STOP,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-05-14 00:00:00-04:00,172.88180541992188,6.747934341430664,26.0,64.16666666666667,41.26666666666667,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-05-15 00:00:00-04:00,175.3236541748047,7.0284013748168945,54.0,59.166666666666664,56.06666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-05-16 00:00:00-04:00,177.08558654785156,7.248002052307129,54.0,59.166666666666664,56.06666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-05-17 00:00:00-04:00,175.2757568359375,7.022435188293457,26.0,59.166666666666664,39.266666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-05-20 00:00:00-04:00,172.3168487548828,6.670358180999756,26.0,59.166666666666664,39.266666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-05-21 00:00:00-04:00,174.11709594726562,6.8708624839782715,26.0,59.166666666666664,39.266666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-05-22 00:00:00-04:00,173.34144592285156,6.781351089477539,26.0,59.166666666666664,39.266666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-05-23 00:00:00-04:00,170.68894958496094,6.461498737335205,26.0,64.16666666666667,41.26666666666667,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-05-24 00:00:00-04:00,170.60281372070312,6.451951026916504,26.0,64.16666666666667,41.26666666666667,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-05-28 00:00:00-04:00,169.9612274169922,6.382730007171631,26.0,59.166666666666664,39.266666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-05-29 00:00:00-04:00,168.5631561279297,6.222803115844727,26.0,59.166666666666664,39.266666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-05-30 00:00:00-04:00,169.27174377441406,6.2967987060546875,26.0,59.166666666666664,39.266666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-05-31 00:00:00-04:00,166.5713348388672,5.993654251098633,26.0,59.166666666666664,39.266666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-06-03 00:00:00-04:00,162.90383911132812,5.610547065734863,26.0,59.166666666666664,39.266666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-06-04 00:00:00-04:00,167.49069213867188,6.065263748168945,26.0,59.166666666666664,39.266666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-06-05 00:00:00-04:00,168.73553466796875,6.1989336013793945,26.0,59.166666666666664,39.266666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-06-06 00:00:00-04:00,170.0761260986328,6.342151165008545,26.0,59.166666666666664,39.266666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-06-07 00:00:00-04:00,173.360595703125,6.703774929046631,34.0,59.166666666666664,44.06666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-06-10 00:00:00-04:00,175.38107299804688,6.9484381675720215,38.0,59.166666666666664,46.46666666666667,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-06-11 00:00:00-04:00,175.6204833984375,6.97469425201416,38.0,59.166666666666664,46.46666666666667,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-06-12 00:00:00-04:00,174.60545349121094,6.856540679931641,34.0,59.166666666666664,44.06666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-06-13 00:00:00-04:00,175.6396026611328,6.9687275886535645,34.0,59.166666666666664,44.06666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-06-14 00:00:00-04:00,174.89273071289062,6.878023624420166,34.0,59.166666666666664,44.06666666666666,HOLD,98503.40694332123,0,0.0,98503.40694332123,0,225181.67090845108,-0.5625602805684466
2019-06-17 00:00:00-04:00,175.9460906982422,7.003337860107422,74.0,59.166666666666664,68.06666666666666,BUY,98503.40694332123,13361,93571.59714889526,192075.0040922165,0,225181.67090845108,-0.1470220319561191
2019-06-18 00:00:00-04:00,178.5028076171875,7.306481838226318,74.0,59.166666666666664,68.06666666666666,HOLD,98503.40694332123,13361,97621.90384054184,196125.31078386307,1,225181.67090845108,-0.12903519192910265
2019-06-19 00:00:00-04:00,179.1731414794922,7.392411708831787,74.0,59.166666666666664,68.06666666666666,HOLD,98503.40694332123,13361,98770.01284170151,197273.41978502274,2,225181.67090845108,-0.12393660199268441
2019-06-20 00:00:00-04:00,180.83935546875,7.595304012298584,78.0,54.166666666666664,68.46666666666667,HOLD,98503.40694332123,13361,101480.85690832138,199984.2638516426,3,225181.67090845108,-0.11189812632242446
2019-06-21 00:00:00-04:00,180.57122802734375,7.56069278717041,78.0,54.166666666666664,68.46666666666667,HOLD,98503.40694332123,13361,101018.41632938385,199521.82327270508,4,225181.67090845108,-0.11395175962691104
2019-06-24 00:00:00-04:00,180.57696533203125,7.5583062171936035,78.0,54.166666666666664,68.46666666666667,HOLD,98503.40694332123,13361,100986.52936792374,199489.93631124496,5,225181.67090845108,-0.1140933651196293
2019-06-25 00:00:00-04:00,177.4771270751953,7.171618938446045,78.0,54.166666666666664,68.46666666666667,HOLD,98503.40694332123,13361,95820.0006365776,194323.40757989883,6,225181.67090845108,-0.13703718959034572
2019-06-26 00:00:00-04:00,178.302490234375,7.262324333190918,78.0,54.166666666666664,68.46666666666667,HOLD_BULL_CONTINUE,98503.40694332123,13361,97031.91541576385,195535.32235908508,0,225181.67090845108,-0.13165524720446228
2019-06-27 00:00:00-04:00,178.98387145996094,7.341093063354492,78.0,59.166666666666664,70.46666666666667,HOLD,98503.40694332123,13361,98084.34441947937,196587.7513628006,1,225181.67090845108,-0.12698155862461608
2019-06-28 00:00:00-04:00,179.21424865722656,7.372123718261719,78.0,59.166666666666664,70.46666666666667,HOLD,98503.40694332123,13361,98498.94499969482,197002.35194301605,2,225181.67090845108,-0.1251403759984155
2019-07-01 00:00:00-04:00,181.63265991210938,7.665719985961914,78.0,59.166666666666664,70.46666666666667,HOLD,98503.40694332123,13361,102421.68473243713,200925.09167575836,3,225181.67090845108,-0.10772004282068931
2019-07-02 00:00:00-04:00,182.3524169921875,7.758811950683594,78.0,54.166666666666664,68.46666666666667,SELL_PROFIT,108597.29626750946,0,0.0,108597.29626750946,0,225181.67090845108,-0.5177347435544151
2019-07-03 00:00:00-04:00,183.72479248046875,7.930672645568848,78.0,54.166666666666664,68.46666666666667,BUY,108597.29626750946,13008,103162.18977355957,211759.48604106903,0,225181.67090845108,-0.05960602749430222
2019-07-05 00:00:00-04:00,183.35047912597656,7.879349708557129,78.0,54.166666666666664,68.46666666666667,HOLD,108597.29626750946,13008,102494.58100891113,211091.8772764206,1,225181.67090845108,-0.06257078373736188
2019-07-08 00:00:00-04:00,182.06451416015625,7.713459014892578,74.0,59.166666666666664,68.06666666666666,HOLD,108597.29626750946,13008,100336.67486572266,208933.97113323212,2,225181.67090845108,-0.07215374017641321
2019-07-09 00:00:00-04:00,182.97625732421875,7.829225540161133,74.0,59.166666666666664,68.06666666666666,HOLD,108597.29626750946,13008,101842.56582641602,210439.86209392548,3,225181.67090845108,-0.06546629108422848
2019-07-10 00:00:00-04:00,184.79969787597656,8.060761451721191,78.0,59.166666666666664,70.46666666666667,HOLD,108597.29626750946,13008,104854.38496398926,213451.68123149872,4,225181.67090845108,-0.05209122762803042
2019-07-11 00:00:00-04:00,184.66534423828125,8.039278030395508,78.0,59.166666666666664,70.46666666666667,HOLD,108597.29626750946,13008,104574.92861938477,213172.22488689423,5,225181.67090845108,-0.05333225378916104
2019-07-12 00:00:00-04:00,185.73052978515625,8.17414379119873,78.0,59.166666666666664,70.46666666666667,HOLD,108597.29626750946,13008,106329.26243591309,214926.55870342255,6,225181.67090845108,-0.04554150505969826
2019-07-15 00:00:00-04:00,186.32559204101562,8.243366241455078,78.0,59.166666666666664,70.46666666666667,HOLD_BULL_CONTINUE,108597.29626750946,13008,107229.70806884766,215827.00433635712,0,225181.67090845108,-0.04154275316616315
2019-07-16 00:00:00-04:00,185.36585998535156,8.126401901245117,74.0,54.166666666666664,66.06666666666666,HOLD,108597.29626750946,13008,105708.23593139648,214305.53219890594,1,225181.67090845108,-0.04829939606393139
2019-07-17 00:00:00-04:00,184.4541778564453,8.005860328674316,74.0,54.166666666666664,66.06666666666666,HOLD,108597.29626750946,13008,104140.23115539551,212737.52742290497,2,225181.67090845108,-0.05526268383808801
2019-07-18 00:00:00-04:00,184.66534423828125,8.040472030639648,74.0,54.166666666666664,66.06666666666666,HOLD,108597.29626750946,13008,104590.46017456055,213187.75644207,3,225181.67090845108,-0.05326328034601568
2019-07-19 00:00:00-04:00,183.31214904785156,7.8459343910217285,74.0,59.166666666666664,68.06666666666666,HOLD,108597.29626750946,13008,102059.91455841064,210657.2108259201,4,225181.67090845108,-0.064501076059765
2019-07-22 00:00:00-04:00,184.77088928222656,8.030925750732422,74.0,59.166666666666664,68.06666666666666,HOLD,108597.29626750946,13008,104466.28216552734,213063.5784330368,5,225181.67090845108,-0.05381473734752131
2019-07-23 00:00:00-04:00,185.98011779785156,8.186075210571289,74.0,59.166666666666664,68.06666666666666,HOLD,108597.29626750946,13008,106484.46633911133,215081.7626066208,6,225181.67090845108,-0.04485226644373053
2019-07-24 00:00:00-04:00,187.28529357910156,8.360325813293457,78.0,59.166666666666664,70.46666666666667,HOLD_BULL_CONTINUE,108597.29626750946,13008,108751.11817932129,217348.41444683075,0,225181.67090845108,-0.03478638572144261
2019-07-25 00:00:00-04:00,185.5098114013672,8.121626853942871,74.0,59.166666666666664,68.06666666666666,HOLD,108597.29626750946,13008,105646.12211608887,214243.41838359833,1,225181.67090845108,-0.048575234745903285
2019-07-26 00:00:00-04:00,187.41964721679688,8.362710952758789,74.0,59.166666666666664,68.06666666666666,HOLD,108597.29626750946,13008,108782.14407348633,217379.4403409958,2,225181.67090845108,-0.03464860410698051
2019-07-29 00:00:00-04:00,186.776611328125,8.285135269165039,74.0,59.166666666666664,68.06666666666666,HOLD,108597.29626750946,13008,107773.03958129883,216370.3358488083,3,225181.67090845108,-0.03912989464948544
2019-07-30 00:00:00-04:00,185.97048950195312,8.17414379119873,74.0,59.166666666666664,68.06666666666666,HOLD,108597.29626750946,13008,106329.26243591309,214926.55870342255,4,225181.67090845108,-0.04554150505969826
2019-07-31 00:00:00-04:00,183.39846801757812,7.829225540161133,62.0,59.166666666666664,60.86666666666666,HOLD,108597.29626750946,13008,101842.56582641602,210439.86209392548,5,225181.67090845108,-0.06546629108422848
2019-08-01 00:00:00-04:00,182.48675537109375,7.719425678253174,62.0,59.166666666666664,60.86666666666666,HOLD,108597.29626750946,13008,100414.28922271729,209011.58549022675,6,225181.67090845108,-0.0718090657778198
