date,action,symbol,price,shares,commission,slippage,absolute_score,reference_score,adx,vix,gross_pnl,net_pnl,qqq_change,etf_change,holding_days,stop_reason
2021-12-16 00:00:00-05:00,SELL_LONG_STOP,TQQQ,36.56711196899414,3638,133.03115334320069,133.03115334320069,30.0,75.0,16.7440391882447,20.56999969482422,-15514.804893493652,-15780.867200180053,-0.031204638310695625,-0.10444447683169027,4.0,多單止損: -3.1%
2022-02-23 00:00:00-05:00,BUY_SHORT,SQQQ,967.9072875976562,137,132.6032984008789,132.6032984008789,13.0,30.0,32.93784212747583,31.020000457763672,,,,,,
2022-02-24 00:00:00-05:00,SELL_SHORT_STOP,SQQQ,873.3544311523438,137,119.6495570678711,119.6495570678711,18.0,70.0,34.586139205743464,30.31999969482422,12953.741333007812,12714.442218872071,0.03360449159538124,0.0976879269914296,1.0,空單止損: +3.4%
2022-03-07 00:00:00-05:00,BUY_SHORT,SQQQ,988.0677490234375,147,145.24595910644533,145.24595910644533,15.0,35.0,38.161492466344164,36.45000076293945,,,,,,
2022-03-09 00:00:00-05:00,SELL_SHORT_STOP,SQQQ,894.3214111328125,147,131.46524743652344,131.46524743652344,19.0,55.0,39.985006873507345,32.45000076293945,13780.711669921875,13517.781175048829,0.03118295978590346,0.09487845138481621,2.0,空單止損: +3.1%
2022-03-29 00:00:00-04:00,BUY_LONG,TQQQ,29.881210327148438,5303,158.46005836486816,158.46005836486816,61.0,70.0,27.01960230711537,18.899999618530273,,,,,,
2022-04-06 00:00:00-04:00,SELL_LONG_STOP,TQQQ,25.645214080810547,5303,135.99657027053834,135.99657027053834,52.0,90.0,22.24488008921297,22.100000381469727,-22463.488094329834,-22735.48123487091,-0.048304221570922186,-0.14176120043200846,6.0,多單止損: -4.8%
2022-05-09 00:00:00-04:00,BUY_SHORT,SQQQ,1121.12744140625,122,136.7775478515625,136.7775478515625,24.0,30.0,26.646578377837255,34.75,,,,,,
2022-05-10 00:00:00-04:00,SELL_SHORT_TRAILING,SQQQ,1081.61279296875,122,131.9567607421875,131.9567607421875,20.0,70.0,27.24624214751201,32.9900016784668,4820.787109375,4556.873587890625,0.01214858212123641,0.03524545647365127,1.0,空單反彈: +1.2%
2022-09-23 00:00:00-04:00,BUY_SHORT,SQQQ,1134.2318115234375,124,140.64474462890627,140.64474462890627,26.5,35.0,25.04779657026576,29.920000076293945,,,,,,
2022-09-28 00:00:00-04:00,SELL_SHORT_TRAILING,SQQQ,1082.2176513671875,124,134.19498876953125,134.19498876953125,16.5,70.0,28.003072844678975,30.18000030517578,6449.755859375,6181.365881835937,0.016079199601706756,0.04585849173670015,3.0,空單反彈: +2.0%
2023-02-02 00:00:00-05:00,BUY_LONG,TQQQ,12.91795825958252,11386,147.08387274360658,147.08387274360658,72.0,65.0,26.683344183341198,18.729999542236328,,,,,,
2023-02-09 00:00:00-05:00,SELL_LONG_STOP,TQQQ,11.67464828491211,11386,132.9275453720093,132.9275453720093,58.0,75.0,31.653320701859638,20.709999084472656,-14156.32737159729,-14422.182462341309,-0.03220838447644423,-0.09624663198985993,5.0,多單止損: -3.2%
2023-02-14 00:00:00-05:00,BUY_LONG,TQQQ,12.236298561096191,10900,133.37565431594848,133.37565431594848,61.0,75.0,31.857227070713645,18.90999984741211,,,,,,
2023-02-21 00:00:00-05:00,SELL_LONG_STOP,TQQQ,10.728964805603027,10900,116.945716381073,116.945716381073,42.0,60.0,30.15741139393512,22.8700008392334,-16429.93793487549,-16663.829367637634,-0.04146694735117098,-0.12318543454681194,4.0,多單止損: -4.1%
2023-05-23 00:00:00-04:00,BUY_LONG,TQQQ,14.886008262634277,7897,117.55480725002289,117.55480725002289,65.0,70.0,28.097142284334453,18.530000686645508,,,,,,
2023-05-30 00:00:00-04:00,SELL_LONG_PROFIT,TQQQ,17.12639617919922,7897,135.24715062713622,135.24715062713622,65.0,65.0,31.46092370961291,17.459999084472656,17692.343377113342,17421.84907585907,0.049856076801276045,0.15050293383140143,4.0,多單止盈: 15.1%
2023-06-13 00:00:00-04:00,BUY_LONG,TQQQ,18.99981689453125,7058,134.10070764160156,134.10070764160156,70.0,70.0,39.11422465208067,14.609999656677246,,,,,,
2023-06-26 00:00:00-04:00,SELL_LONG_TRAILING,TQQQ,18.120235443115234,7058,127.89262175750733,127.89262175750733,56.0,60.0,40.25779984786448,14.25,-6208.085884094238,-6463.871127609253,-0.014010533486128362,-0.04629420674412852,1.0,多單回落: -3.3%
2023-07-14 00:00:00-04:00,BUY_LONG,TQQQ,21.321910858154297,6001,127.95278705978394,127.95278705978394,62.5,60.0,36.25397651064029,13.34000015258789,,,,,,
2023-08-03 00:00:00-04:00,SELL_LONG_TRAILING,TQQQ,20.207862854003906,6001,121.26738498687745,121.26738498687745,36.0,60.0,28.79100723745668,15.920000076293945,-6685.402072906494,-6927.936842880249,-0.013928841997120021,-0.05224897578653636,7.0,多單回落: -3.1%
2023-11-28 00:00:00-05:00,BUY_LONG,TQQQ,21.581722259521484,5624,121.37560598754884,121.37560598754884,61.0,70.0,34.59478395194148,12.6899995803833,,,,,,
2023-12-18 00:00:00-05:00,SELL_LONG_REEVAL,TQQQ,24.434988021850586,5624,137.4223726348877,137.4223726348877,60.0,50.0,42.566049106039884,12.5600004196167,16046.766647338867,15771.921902069093,0.04537031003030635,0.13220751004106218,7.0,多單重估賣出
2024-02-02 00:00:00-05:00,BUY_LONG,TQQQ,27.945072174072266,4879,136.34400713729858,136.34400713729858,70.0,100.0,30.67314165056713,13.850000381469727,,,,,,
2024-04-15 00:00:00-04:00,SELL_LONG_TRAILING,TQQQ,27.32564926147461,4879,133.32184274673463,133.32184274673463,38.0,50.0,10.754612309650007,19.229999542236328,-3022.164390563965,-3288.808076057434,0.006106910577272816,-0.022165729569035196,7.0,多單回落: -3.4%
2024-06-17 00:00:00-04:00,BUY_LONG,TQQQ,37.659122467041016,3538,133.2379752883911,133.2379752883911,70.0,65.0,27.26616585488743,12.75,,,,,,
2024-06-27 00:00:00-04:00,SELL_LONG_REEVAL,TQQQ,36.88832092285156,3538,130.51087942504884,130.51087942504884,47.0,55.0,29.86496555070019,12.239999771118164,-2727.095863342285,-2988.117622192383,-0.005534487121116423,-0.020467857286479603,7.0,多單重估賣出
2024-07-11 00:00:00-04:00,BUY_LONG,TQQQ,39.0278434753418,3341,130.39202505111695,130.39202505111695,70.0,90.0,37.756911251396176,12.920000076293945,,,,,,
2024-07-18 00:00:00-04:00,SELL_LONG_TRAILING,TQQQ,35.92430877685547,3341,120.02311562347413,120.02311562347413,31.5,75.0,32.58565987902011,15.930000305175781,-10368.909427642822,-10608.95565888977,-0.0252881142181224,-0.07952103990698779,5.0,多單回落: -3.4%
