date,qqq_price,tqqq_price,sqqq_price,vix,position_size,final_score,signal,capital,position,position_value,portfolio_value,holding_days,cooldown_days,cummax,drawdown
2019-03-28 00:00:00-04:00,170.74639892578125,6.613070964813232,20546.03515625,14.430000305175781,0.9499999755143702,67.2,BUY_LONG,99397.93972672558,14279,94428.04030656815,193825.98003329372,0,0,202465.31059741974,-0.04267067053923323
2019-03-29 00:00:00-04:00,172.03915405273438,6.762257099151611,20091.65234375,13.710000038146973,0.9499999755143702,67.2,HOLD_LONG,99397.93972672558,14279,96558.26911878586,195956.20884551143,1,0,202465.31059741974,-0.03214921969942274
2019-04-01 00:00:00-04:00,174.31817626953125,7.028401851654053,19321.173828125,13.399999618530273,0.9499999755143702,67.2,HOLD_LONG,99397.93972672558,14279,100358.55003976822,199756.4897664938,2,0,202465.31059741974,-0.013379184922755215
2019-04-02 00:00:00-04:00,174.9789276123047,7.105977535247803,19084.10546875,13.359999656677246,0.9499999755143702,69.6,HOLD_LONG,99397.93972672558,14279,101466.25322580338,200864.19295252895,3,0,202465.31059741974,-0.007908108505927922
2019-04-03 00:00:00-04:00,175.9844207763672,7.228906631469727,18768.01171875,13.739999771118164,0.9499999755143702,67.2,HOLD_LONG,99397.93972672558,14279,103221.55779075623,202619.4975174818,4,0,202619.4975174818,0.0
2019-04-04 00:00:00-04:00,175.9173583984375,7.218165397644043,18807.52734375,13.579999923706055,0.9499999755143702,69.6,HOLD_LONG,99397.93972672558,14279,103068.18371295929,202466.12343968486,5,0,202619.4975174818,-0.0007569561650092587
2019-04-05 00:00:00-04:00,176.8271026611328,7.3267717361450195,18511.1875,12.819999694824219,0.9499999755143702,69.6,HOLD_LONG,99397.93972672558,14279,104618.97362041473,204016.9133471403,6,0,204016.9133471403,0.0
2019-04-08 00:00:00-04:00,177.27713012695312,7.384058475494385,18372.89453125,13.180000305175781,0.9499999755143702,69.6,HOLD_LONG_CONTINUE,99397.93972672558,14279,105436.97097158432,204834.9106983099,0,0,204834.9106983099,0.0
2019-04-09 00:00:00-04:00,176.65467834472656,7.302901268005371,18570.451171875,14.279999732971191,0.9499999755143702,67.2,HOLD_LONG,99397.93972672558,14279,104278.1272058487,203676.06693257426,1,0,204834.9106983099,-0.005657452441993268
2019-04-10 00:00:00-04:00,177.6027069091797,7.421056270599365,18274.115234375,13.300000190734863,0.9499999755143702,69.6,HOLD_LONG,99397.93972672558,14279,105965.26248788834,205363.2022146139,2,0,205363.2022146139,0.0
2019-04-11 00:00:00-04:00,177.181396484375,7.364963054656982,18432.166015625,13.020000457763672,0.9499999755143702,64.8,HOLD_LONG,99397.93972672558,14279,105164.30745744705,204562.24718417262,3,0,205363.2022146139,-0.0039001876762919272
2019-04-12 00:00:00-04:00,177.94744873046875,7.455667495727539,18175.3359375,12.010000228881836,0.9499999755143702,64.8,HOLD_LONG,99397.93972672558,14279,106459.47617149353,205857.4158982191,4,0,205857.4158982191,0.0
2019-04-15 00:00:00-04:00,177.97613525390625,7.461635112762451,18195.09765625,12.319999694824219,0.9499999755143702,64.8,HOLD_LONG,99397.93972672558,14279,106544.68777513504,205942.6275018606,5,0,205942.6275018606,0.0
2019-04-16 00:00:00-04:00,178.58900451660156,7.534436225891113,17997.537109375,12.180000305175781,0.9499999755143702,64.8,HOLD_LONG,99397.93972672558,14279,107584.2148694992,206982.15459622478,6,0,206982.15459622478,0.0
2019-04-17 00:00:00-04:00,179.21142578125,7.609626770019531,17819.736328125,12.600000381469727,0.95,64.8,SELL_LONG_PROFIT,113410.4443479681,0,0.0,113410.4443479681,0,0,206982.15459622478,-0.4520762209224938
2019-04-18 00:00:00-04:00,179.4412841796875,7.633495807647705,17780.22265625,12.09000015258789,0.9499932783842407,64.8,BUY_LONG,113410.4443479681,14114,107739.15982913971,221149.6041771078,0,0,221149.6041771078,0.0
2019-04-22 00:00:00-04:00,179.94876098632812,7.697943210601807,17622.17578125,12.420000076293945,0.9499932783842407,67.2,HOLD_LONG,113410.4443479681,14114,108648.7704744339,222059.214822402,1,0,222059.214822402,0.0
2019-04-23 00:00:00-04:00,182.23744201660156,7.990344524383545,16950.478515625,12.279999732971191,0.9499932783842407,67.2,HOLD_LONG,113410.4443479681,14114,112775.72261714935,226186.16696511745,2,0,226186.16696511745,0.0
2019-04-24 00:00:00-04:00,181.66285705566406,7.912770748138428,17108.525390625,13.140000343322754,0.9499932783842407,67.2,HOLD_LONG,113410.4443479681,14114,111680.84633922577,225091.29068719386,3,0,226186.16696511745,-0.004840597869508246
2019-04-25 00:00:00-04:00,182.40023803710938,8.001087188720703,16950.478515625,13.25,0.9499932783842407,67.2,HOLD_LONG,113410.4443479681,14114,112927.344581604,226337.7889295721,4,0,226337.7889295721,0.0
2019-04-26 00:00:00-04:00,182.5629425048828,8.029730796813965,16891.208984375,12.729999542236328,0.9499932783842407,67.2,HOLD_LONG,113410.4443479681,14114,113331.6204662323,226742.0648142004,5,0,226742.0648142004,0.0
2019-04-29 00:00:00-04:00,182.9173126220703,8.072694778442383,16792.4296875,13.109999656677246,0.9499932783842407,64.8,HOLD_LONG,113410.4443479681,14114,113938.01410293579,227348.45845090388,6,0,227348.45845090388,0.0
2019-04-30 00:00:00-04:00,181.50006103515625,7.887706756591797,17187.546875,13.119999885559082,0.9499932783842407,64.8,HOLD_LONG_CONTINUE,113410.4443479681,14114,111327.09316253662,224737.5375105047,0,0,227348.45845090388,-0.011484225396509565
2019-05-01 00:00:00-04:00,180.9159393310547,7.797002792358398,17385.10546875,14.800000190734863,0.9499932783842407,67.2,HOLD_LONG,113410.4443479681,14114,110046.89741134644,223457.34175931453,1,0,227348.45845090388,-0.017115210360793564
2019-05-02 00:00:00-04:00,180.13067626953125,7.701523780822754,17582.662109375,14.420000076293945,0.9499932783842407,67.2,HOLD_LONG,113410.4443479681,14114,108699.30664253235,222109.75099050044,2,0,227348.45845090388,-0.02304263462395434
2019-05-03 00:00:00-04:00,183.00347900390625,8.064340591430664,16752.919921875,12.869999885559082,0.9499932783842407,64.8,HOLD_LONG,113410.4443479681,14114,113820.10310745239,227230.54745542048,3,0,227348.45845090388,-0.0005186355618455246
2019-05-06 00:00:00-04:00,181.8831024169922,7.919931411743164,17049.2578125,15.4399995803833,0.9499932783842407,67.2,HOLD_LONG,113410.4443479681,14114,111781.91194534302,225192.3562933111,4,0,227348.45845090388,-0.009483689365144236
2019-05-07 00:00:00-04:00,178.34005737304688,7.45924711227417,18056.8046875,19.31999969482422,0.95,62.400000000000006,SELL_LONG_TRAILING,110740.53863398076,0,0.0,110740.53863398076,0,1,227348.45845090388,-0.512903938788328
2019-05-08 00:00:00-04:00,177.88999938964844,7.393606185913086,18195.09765625,19.399999618530273,0.9499342346605844,62.400000000000006,BUY_LONG,110740.53863398076,14228,105196.22881317139,215936.76744715215,0,0,227348.45845090388,-0.05019471467503309
2019-05-09 00:00:00-04:00,176.9324188232422,7.276645183563232,18491.4296875,19.100000381469727,0.9499342346605844,60.0,HOLD_LONG,110740.53863398076,14228,103532.10767173767,214272.64630571843,1,0,227348.45845090388,-0.05751440864952769
2019-05-10 00:00:00-04:00,177.1526336669922,7.296933650970459,18471.669921875,16.040000915527344,0.9499342346605844,60.0,HOLD_LONG,110740.53863398076,14228,103820.77198600769,214561.31061998845,2,0,227348.45845090388,-0.056244708752563766
2019-05-13 00:00:00-04:00,171.00503540039062,6.542654991149902,20387.990234375,20.549999237060547,0.7,45.6,SELL_LONG_STOP,98447.02724446202,0,0.0,98447.02724446202,0,1,227348.45845090388,-0.566977370705499
2019-05-14 00:00:00-04:00,172.88182067871094,6.747933864593506,19716.291015625,18.059999465942383,0.95,40.800000000000004,HOLD_CASH,98447.02724446202,0,0.0,98447.02724446202,0,0,227348.45845090388,-0.566977370705499
2019-05-15 00:00:00-04:00,175.3236083984375,7.028401851654053,18906.30078125,16.440000534057617,0.95,55.2,HOLD_CASH,98447.02724446202,0,0.0,98447.02724446202,0,0,227348.45845090388,-0.566977370705499
2019-05-16 00:00:00-04:00,177.08563232421875,7.248001575469971,18333.384765625,15.289999961853027,0.95,55.2,HOLD_CASH,98447.02724446202,0,0.0,98447.02724446202,0,0,227348.45845090388,-0.566977370705499
2019-05-17 00:00:00-04:00,175.27578735351562,7.022433757781982,18906.30078125,15.960000038146973,-0.7681816835079108,38.4,BUY_SHORT,98447.02724446202,-4,75625.203125,174072.23036946202,0,0,227348.45845090388,-0.2343373183370272
2019-05-20 00:00:00-04:00,172.31683349609375,6.670357704162598,19854.578125,16.309999465942383,-0.7681816835079108,38.4,HOLD_SHORT,98447.02724446202,-4,79418.3125,177865.33974446202,1,0,227348.45845090388,-0.21765319652311516
2019-05-21 00:00:00-04:00,174.11709594726562,6.87086296081543,19281.66015625,14.949999809265137,-0.7681816835079108,38.4,HOLD_SHORT,98447.02724446202,-4,77126.640625,175573.66786946202,2,0,227348.45845090388,-0.22773319394475983
2019-05-22 00:00:00-04:00,173.34149169921875,6.781350612640381,19498.978515625,14.75,-0.7681816835079108,38.4,HOLD_SHORT_CONTINUE,98447.02724446202,-4,77995.9140625,176442.94130696202,0,0,227348.45845090388,-0.22390966488534586
2019-05-23 00:00:00-04:00,170.68893432617188,6.461498260498047,20387.990234375,16.920000076293945,-0.7681816835079108,40.800000000000004,HOLD_SHORT,98447.02724446202,-4,81551.9609375,179998.98818196202,1,0,227348.45845090388,-0.20826827061669753
2019-05-24 00:00:00-04:00,170.60275268554688,6.451951026916504,20506.5234375,15.850000381469727,-0.7681816835079108,40.800000000000004,HOLD_SHORT,98447.02724446202,-4,82026.09375,180473.12099446202,2,0,227348.45845090388,-0.20618278116262062
2019-05-28 00:00:00-04:00,169.9612274169922,6.382730484008789,20704.076171875,17.5,-0.7681816835079108,38.4,HOLD_SHORT_CONTINUE,98447.02724446202,-4,82816.3046875,181263.33193196202,0,0,227348.45845090388,-0.20270701122389176
2019-05-29 00:00:00-04:00,168.56312561035156,6.222802639007568,21207.853515625,17.899999618530273,-0.7681816835079108,38.4,HOLD_SHORT,98447.02724446202,-4,84831.4140625,183278.44130696202,1,0,227348.45845090388,-0.19384348345365546
2019-05-30 00:00:00-04:00,169.271728515625,6.2967987060546875,20946.0859375,17.299999237060547,-0.7681816835079108,38.4,HOLD_SHORT,98447.02724446202,-4,83784.34375,182231.37099446202,2,0,227348.45845090388,-0.19844905817201722
2019-05-31 00:00:00-04:00,166.57138061523438,5.993654727935791,21948.693359375,18.709999084472656,-0.7681816835079108,38.4,HOLD_SHORT_CONTINUE,98447.02724446202,-4,87794.7734375,186241.80068196202,0,0,227348.45845090388,-0.18080904550236432
2019-06-03 00:00:00-04:00,162.90379333496094,5.6105475425720215,23356.294921875,18.860000610351562,-0.7681816835079108,38.4,HOLD_SHORT,98447.02724446202,-4,93425.1796875,191872.20693196202,1,0,227348.45845090388,-0.15604351030426272
2019-06-04 00:00:00-04:00,167.49063110351562,6.065262794494629,21474.560546875,16.969999313354492,0.95,38.4,SELL_SHORT_TRAILING,88002.19169758703,0,0.0,88002.19169758703,0,1,227348.45845090388,-0.6129193384586279
2019-06-05 00:00:00-04:00,168.73556518554688,6.1989336013793945,20985.599609375,16.09000015258789,-0.7154003509875225,38.4,BUY_SHORT,88002.19169758703,-3,62956.798828125,150958.99052571203,0,0,227348.45845090388,-0.33600169733144786
2019-06-06 00:00:00-04:00,170.0760955810547,6.342150688171387,20496.646484375,15.930000305175781,-0.7154003509875225,38.4,HOLD_SHORT,88002.19169758703,-3,61489.939453125,149492.13115071203,1,0,227348.45845090388,-0.34245372865373974
2019-06-07 00:00:00-04:00,173.36058044433594,6.703774929046631,19331.0546875,16.299999237060547,0.95,43.2,SELL_SHORT_STOP,92849.84013508703,0,0.0,92849.84013508703,0,1,227348.45845090388,-0.5915967903730561
2019-06-10 00:00:00-04:00,175.381103515625,6.9484381675720215,18654.416015625,15.9399995803833,0.95,45.6,HOLD_CASH,92849.84013508703,0,0.0,92849.84013508703,0,0,227348.45845090388,-0.5915967903730561
2019-06-11 00:00:00-04:00,175.62049865722656,6.974694728851318,18560.578125,15.989999771118164,0.95,45.6,HOLD_CASH,92849.84013508703,0,0.0,92849.84013508703,0,0,227348.45845090388,-0.5915967903730561
2019-06-12 00:00:00-04:00,174.60546875,6.856541156768799,18886.546875,15.90999984741211,0.95,43.2,HOLD_CASH,92849.84013508703,0,0.0,92849.84013508703,0,0,227348.45845090388,-0.5915967903730561
2019-06-13 00:00:00-04:00,175.63966369628906,6.9687275886535645,18565.51171875,15.819999694824219,0.95,43.2,HOLD_CASH,92849.84013508703,0,0.0,92849.84013508703,0,0,227348.45845090388,-0.5915967903730561
2019-06-14 00:00:00-04:00,174.8927459716797,6.878023147583008,18827.279296875,15.279999732971191,0.95,43.2,HOLD_CASH,92849.84013508703,0,0.0,92849.84013508703,0,0,227348.45845090388,-0.5915967903730561
2019-06-17 00:00:00-04:00,175.94613647460938,7.003338813781738,18471.669921875,15.350000381469727,0.9499968145475398,67.2,BUY_LONG,92849.84013508703,12595,88207.052359581,181056.89249466802,0,0,227348.45845090388,-0.2036150421764684
2019-06-18 00:00:00-04:00,178.5028076171875,7.306483268737793,17691.3203125,15.149999618530273,0.9499968145475398,67.2,HOLD_LONG,92849.84013508703,12595,92025.1567697525,184874.99690483953,1,0,227348.45845090388,-0.18682097884220553
2019-06-19 00:00:00-04:00,179.17311096191406,7.3924126625061035,17478.94921875,14.329999923706055,0.9499968145475398,67.2,HOLD_LONG,92849.84013508703,12595,93107.43748426437,185957.2776193514,2,0,227348.45845090388,-0.1820605299617237
2019-06-20 00:00:00-04:00,180.83938598632812,7.5953049659729,17014.685546875,14.75,0.9499968145475398,67.2,HOLD_LONG,92849.84013508703,12595,95662.86604642868,188512.7061815157,3,0,227348.45845090388,-0.17082038969608757
2019-06-21 00:00:00-04:00,180.5712432861328,7.56069278717041,17073.947265625,15.399999618530273,0.9499968145475398,67.2,HOLD_LONG,92849.84013508703,12595,95226.92565441132,188076.76578949834,4,0,227348.45845090388,-0.17273788847741978
2019-06-24 00:00:00-04:00,180.57696533203125,7.558307647705078,17098.646484375,15.260000228881836,0.9499968145475398,67.2,HOLD_LONG,92849.84013508703,12595,95196.88482284546,188046.72495793249,5,0,227348.45845090388,-0.17287002410644736
2019-06-25 00:00:00-04:00,177.47714233398438,7.171618938446045,17961.142578125,16.280000686645508,0.9499968145475398,67.2,HOLD_LONG,92849.84013508703,12595,90326.54052972794,183176.38066481496,6,0,227348.45845090388,-0.19429240069216447
2019-06-26 00:00:00-04:00,178.302490234375,7.262323379516602,17732.333984375,16.209999084472656,0.9499968145475398,67.2,HOLD_LONG_CONTINUE,92849.84013508703,12595,91468.9629650116,184318.80310009862,0,0,227348.45845090388,-0.1892674163880357
2019-06-27 00:00:00-04:00,178.98385620117188,7.34109354019165,17543.32421875,15.819999694824219,0.9499968145475398,69.6,HOLD_LONG,92849.84013508703,12595,92461.07313871384,185310.91327380086,1,0,227348.45845090388,-0.18490358572711005
2019-06-28 00:00:00-04:00,179.2142333984375,7.372122764587402,17483.630859375,15.079999923706055,0.9499968145475398,69.6,HOLD_LONG,92849.84013508703,12595,92851.88621997833,185701.72635506536,2,0,227348.45845090388,-0.18318458097147017
2019-07-01 00:00:00-04:00,181.6326141357422,7.665719985961914,16782.296875,14.0600004196167,0.9499968145475398,69.6,HOLD_LONG,92849.84013508703,12595,96549.74322319031,189399.58335827733,3,0,227348.45845090388,-0.1669194299851461
2019-07-02 00:00:00-04:00,182.3524169921875,7.758810997009277,16583.337890625,12.930000305175781,0.9499968145475398,67.2,HOLD_LONG,92849.84013508703,12595,97722.22450733185,190572.06464241887,4,0,227348.45845090388,-0.16176223080231225
2019-07-03 00:00:00-04:00,183.72476196289062,7.930673122406006,16220.2353515625,12.569999694824219,0.9499968145475398,67.2,HOLD_LONG,92849.84013508703,12595,99886.82797670364,192736.66811179067,5,0,227348.45845090388,-0.15224114812543435
2019-07-05 00:00:00-04:00,183.35047912597656,7.879352569580078,16314.7421875,13.279999732971191,0.9499968145475398,67.2,HOLD_LONG,92849.84013508703,12595,99240.44561386108,192090.2857489481,6,0,227348.45845090388,-0.1550842831404982
