date,qqq_price,tqqq_price,sqqq_price,vix,absolute_score,reference_score,adx,signal,capital,position,position_value,portfolio_value,holding_days,cooldown_days,cummax,drawdown
2019-10-31 00:00:00-04:00,189.5188751220703,8.269619941711426,14200.453125,13.220000267028809,65.0,75.0,16.102987913745295,HOLD_LONG,100000.0,11389,94182.70151615143,194182.70151615143,3,0,194998.25121688843,-0.004182343665379324
2019-11-01 00:00:00-04:00,191.2401885986328,8.493993759155273,13815.30859375,12.300000190734863,56.5,70.0,16.974332357461204,HOLD_LONG,100000.0,11389,96738.09492301941,196738.0949230194,4,0,196738.0949230194,0.0
2019-11-04 00:00:00-05:00,192.423095703125,8.645566940307617,13565.2099609375,12.829999923706055,56.5,75.0,18.266397039380145,HOLD_LONG,100000.0,11389,98464.36188316345,198464.36188316345,5,0,198464.36188316345,0.0
2019-11-05 00:00:00-05:00,192.52886962890625,8.6563081741333,13555.2060546875,13.100000381469727,57.0,70.0,19.471953876217878,HOLD_LONG,100000.0,11389,98586.69379520416,198586.69379520416,6,0,198586.69379520416,0.0
2019-11-06 00:00:00-05:00,192.09608459472656,8.601409912109375,13635.23828125,12.619999885559082,59.0,75.0,20.128886006924322,HOLD_LONG_CONTINUE,100000.0,11389,97961.45748901367,197961.45748901367,0,0,198586.69379520416,-0.003148430009289928
2019-11-07 00:00:00-05:00,192.74037170410156,8.688531875610352,13505.1875,12.729999542236328,57.0,70.0,21.27155945128651,HOLD_LONG,100000.0,11389,98953.6895313263,198953.6895313263,1,0,198953.6895313263,0.0
2019-11-08 00:00:00-05:00,193.5096435546875,8.79117202758789,13340.123046875,12.069999694824219,52.0,70.0,22.13918373194396,HOLD_LONG,100000.0,11389,100122.65822219849,200122.6582221985,2,0,200122.6582221985,0.0
2019-11-11 00:00:00-05:00,193.25001525878906,8.754172325134277,13400.146484375,12.6899995803833,52.0,70.0,22.944909826307892,HOLD_LONG,100000.0,11389,99701.26861095428,199701.26861095428,3,0,200122.6582221985,-0.0021056566756990002
2019-11-12 00:00:00-05:00,193.80776977539062,8.82578182220459,13285.1025390625,12.680000305175781,59.0,70.0,24.073922632470303,HOLD_LONG,100000.0,11389,100516.82917308807,200516.82917308807,4,0,200516.82917308807,0.0
2019-11-13 00:00:00-05:00,193.85586547851562,8.812652587890625,13305.109375,13.0,52.0,70.0,25.042537570873595,HOLD_LONG,100000.0,11389,100367.30032348633,200367.30032348633,5,0,200516.82917308807,-0.0007457172059741222
2019-11-14 00:00:00-05:00,193.70199584960938,8.810266494750977,13310.11328125,13.050000190734863,51.5,70.0,25.57672084146212,HOLD_LONG,100000.0,11389,100340.12510871887,200340.12510871887,6,0,200516.82917308807,-0.0008812430612328753
2019-11-15 00:00:00-05:00,195.12522888183594,8.97615909576416,13065.01953125,12.050000190734863,67.5,70.0,26.551319448495356,HOLD_LONG_CONTINUE,100000.0,11389,102229.47594165802,202229.47594165802,0,0,202229.47594165802,0.0
2019-11-18 00:00:00-05:00,195.2790985107422,9.022705078125,12984.9873046875,12.460000038146973,70.0,70.0,27.615298029903897,HOLD_LONG,100000.0,11389,102759.58813476562,202759.58813476562,1,0,202759.58813476562,0.0
2019-11-19 00:00:00-05:00,195.5675811767578,9.05970287322998,12944.97265625,12.859999656677246,62.5,70.0,28.752409760051325,HOLD_LONG,100000.0,11389,103180.95602321625,203180.95602321625,2,0,203180.95602321625,0.0
2019-11-20 00:00:00-05:00,194.39439392089844,8.900972366333008,13180.0625,12.779999732971191,65.0,85.0,28.332796968390202,HOLD_LONG,100000.0,11389,101373.17428016663,201373.17428016663,3,0,203180.95602321625,-0.008897397563396922
2019-11-21 00:00:00-05:00,193.96165466308594,8.831748962402344,13275.0986328125,13.130000114440918,46.5,60.0,27.943238519637532,HOLD_LONG,100000.0,11389,100584.7889328003,200584.7889328003,4,0,203180.95602321625,-0.012777610368755753
2019-11-22 00:00:00-05:00,194.08668518066406,8.855616569519043,13240.0859375,12.34000015258789,49.0,60.0,27.342720659951073,HOLD_LONG,100000.0,11389,100856.61711025238,200856.61711025238,5,0,203180.95602321625,-0.011439747890044769
2019-11-25 00:00:00-05:00,196.3849639892578,9.16234302520752,12769.904296875,11.869999885559082,46.5,55.0,27.629369369740918,HOLD_LONG,100000.0,11389,104349.92471408844,204349.92471408844,6,0,204349.92471408844,0.0
2019-11-26 00:00:00-05:00,196.76002502441406,9.217247009277344,12704.8798828125,11.539999961853027,42.0,55.0,28.127889562439105,SELL_LONG_REEVAL,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-11-27 00:00:00-05:00,198.13516235351562,9.403426170349121,12449.7822265625,11.75,47.0,60.0,29.010475131205602,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-11-29 00:00:00-05:00,197.231201171875,9.27811050415039,12619.8486328125,12.619999885559082,47.0,75.0,29.830064344305274,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-02 00:00:00-05:00,195.21180725097656,8.979741096496582,13030.0048828125,14.90999984741211,60.0,75.0,28.369483330195678,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-03 00:00:00-05:00,193.6827850341797,8.77804183959961,13310.11328125,15.960000038146973,40.0,75.0,26.913871760506883,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-04 00:00:00-05:00,194.6636505126953,8.90813159942627,13110.03515625,14.800000190734863,44.0,60.0,25.091487382817153,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-05 00:00:00-05:00,195.04833984375,8.954676628112793,13045.0107421875,14.520000457763672,46.0,60.0,23.339739565059244,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-06 00:00:00-05:00,197.13504028320312,9.23156452178955,12639.8544921875,13.619999885559082,50.0,60.0,22.51039380303078,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-09 00:00:00-05:00,196.24075317382812,9.118185997009277,12794.9150390625,15.859999656677246,32.0,60.0,21.917803005689198,HOLD_REFERENCE_WAIT,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-10 00:00:00-05:00,196.07720947265625,9.097896575927734,12824.92578125,15.680000305175781,32.0,60.0,21.07487231311928,HOLD_REFERENCE_WAIT,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-11 00:00:00-05:00,197.11581420898438,9.235145568847656,12624.8486328125,14.989999771118164,50.0,60.0,20.43148564942965,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-12 00:00:00-05:00,198.58706665039062,9.446391105651855,12344.7412109375,13.9399995803833,60.0,75.0,20.702889819838298,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-13 00:00:00-05:00,199.2410125732422,9.5311279296875,12229.6982421875,12.630000114440918,65.0,55.0,21.16939609412258,HOLD_REFERENCE_WAIT,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-16 00:00:00-05:00,201.24119567871094,9.804437637329102,11879.5634765625,12.140000343322754,65.0,55.0,22.14777386960227,HOLD_REFERENCE_WAIT,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-17 00:00:00-05:00,201.3565673828125,9.817564964294434,11859.5556640625,12.289999961853027,47.0,55.0,23.11393823933563,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-18 00:00:00-05:00,201.51046752929688,9.840239524841309,11834.544921875,12.579999923706055,47.0,75.0,24.14990924168221,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-19 00:00:00-05:00,202.77023315429688,10.040746688842773,11594.4521484375,12.5,47.0,55.0,25.371944435806682,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-20 00:00:00-05:00,203.587646484375,10.160094261169434,11469.4052734375,12.510000228881836,47.0,85.0,26.972520854053606,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-23 00:00:00-05:00,204.12533569335938,10.235280990600586,11374.3681640625,12.609999656677246,60.0,70.0,28.483743086616986,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-24 00:00:00-05:00,204.23138427734375,10.248533248901367,11363.3125,12.670000076293945,47.0,70.0,29.727452356264457,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-26 00:00:00-05:00,206.03353881835938,10.514777183532715,11061.767578125,12.649999618530273,57.5,70.0,31.377807328216548,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-27 00:00:00-05:00,205.86007690429688,10.483735084533691,11101.970703125,13.430000305175781,56.5,70.0,33.10161636304934,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-30 00:00:00-05:00,204.51089477539062,10.274800300598145,11318.080078125,14.819999694824219,54.5,70.0,33.2258240437012,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2019-12-31 00:00:00-05:00,204.8963623046875,10.333303451538086,11252.744140625,13.779999732971191,54.5,70.0,33.341168197838755,HOLD_CASH,109767.02451939392,0,0.0,109767.02451939392,0,0,204349.92471408844,-0.4628477369249244
2020-01-02 00:00:00-05:00,208.31752014160156,10.845488548278809,10704.9326171875,12.470000267028809,70.0,85.0,34.46294728958155,BUY_LONG,109767.02451939392,9614,104268.52690315247,214035.55142254638,0,0,214035.55142254638,0.0
2020-01-03 00:00:00-05:00,206.40936279296875,10.5505952835083,10991.4033203125,14.020000457763672,70.0,85.0,35.01372885494614,HOLD_LONG,109767.02451939392,9614,101433.4230556488,211200.44757504272,1,0,214035.55142254638,-0.013245948295321438
2020-01-06 00:00:00-05:00,207.7393035888672,10.751171112060547,10780.3212890625,13.850000381469727,70.0,70.0,34.827443081255645,HOLD_LONG,109767.02451939392,9614,103361.7590713501,213128.78359074402,2,0,214035.55142254638,-0.004236529052186466
2020-01-07 00:00:00-05:00,207.71038818359375,10.738038063049316,10785.3466796875,13.789999961853027,59.0,70.0,34.83630456356609,HOLD_LONG,109767.02451939392,9614,103235.49793815613,213002.52245755005,3,0,214035.55142254638,-0.004826436347282068
2020-01-08 00:00:00-05:00,209.27162170410156,10.985176086425781,10544.109375,13.449999809265137,70.0,70.0,35.44168094189036,HOLD_LONG,109767.02451939392,9614,105611.48289489746,215378.50741429138,4,0,215378.50741429138,0.0
2020-01-09 00:00:00-05:00,211.0448760986328,11.262165069580078,10277.7431640625,12.539999961853027,59.5,70.0,36.3308786029808,HOLD_LONG,109767.02451939392,9614,108274.45497894287,218041.4794983368,5,0,218041.4794983368,0.0
2020-01-10 00:00:00-05:00,210.50515747070312,11.170233726501465,10363.1826171875,12.5600004196167,57.0,70.0,37.27032155839058,HOLD_LONG,109767.02451939392,9614,107390.62704658508,217157.651565979,6,0,218041.4794983368,-0.004053485301930956
2020-01-13 00:00:00-05:00,212.93377685546875,11.560643196105957,10001.32421875,12.319999694824219,59.0,50.0,38.40800680990837,SELL_LONG_REEVAL,116420.2332562294,0,0.0,116420.2332562294,0,0,218041.4794983368,-0.4660638263687921
2020-01-14 00:00:00-05:00,212.09532165527344,11.425729751586914,10121.9423828125,12.390000343322754,70.0,70.0,39.518398358597835,BUY_LONG,116420.2332562294,9679,110589.63826560974,227009.87152183914,0,0,227009.87152183914,0.0
2020-01-15 00:00:00-05:00,212.1820831298828,11.432894706726074,10116.916015625,12.420000076293945,56.5,70.0,40.31355245081548,HOLD_LONG,116420.2332562294,9679,110658.98786640167,227079.22112263108,1,0,227079.22112263108,0.0
2020-01-16 00:00:00-05:00,214.2154998779297,11.751668930053711,9830.4462890625,12.319999694824219,54.5,70.0,41.34069036217052,HOLD_LONG,116420.2332562294,9679,113744.40357398987,230164.63683021927,2,0,230164.63683021927,0.0
2020-01-17 00:00:00-05:00,215.2755889892578,11.927172660827637,9679.673828125,12.100000381469727,65.0,70.0,42.58241606894956,HOLD_LONG,116420.2332562294,9679,115443.1041841507,231863.3374403801,3,0,231863.3374403801,0.0
2020-01-21 00:00:00-05:00,215.17922973632812,11.921204566955566,9699.7744140625,12.850000381469727,61.5,70.0,43.79794588362708,HOLD_LONG,116420.2332562294,9679,115385.33900356293,231805.57225979233,4,0,231863.3374403801,-0.0002491346032773376
2020-01-22 00:00:00-05:00,215.74783325195312,12.00239086151123,9624.388671875,12.90999984741211,57.0,70.0,45.20489111735628,HOLD_LONG,116420.2332562294,9679,116171.1411485672,232591.3744047966,5,0,232591.3744047966,0.0
2020-01-23 00:00:00-05:00,216.44171142578125,12.113422393798828,9533.9248046875,12.979999542236328,59.0,70.0,45.74171736423139,HOLD_LONG,116420.2332562294,9679,117245.81534957886,233666.04860580826,6,0,233666.04860580826,0.0
2020-01-24 00:00:00-05:00,214.6202850341797,11.79942512512207,9780.1884765625,14.5600004196167,70.0,85.0,46.532898180313026,HOLD_LONG_CONTINUE,116420.2332562294,9679,114206.63578605652,230626.86904228592,0,0,233666.04860580826,-0.01300650899716029
2020-01-27 00:00:00-05:00,210.18714904785156,11.069945335388184,10383.28515625,18.229999542236328,45.0,75.0,44.35018216117844,HOLD_LONG,116420.2332562294,9679,107146.00090122223,223566.23415745163,1,0,233666.04860580826,-0.04322328600418493
2020-01-28 00:00:00-05:00,213.41561889648438,11.584521293640137,9905.8330078125,16.280000686645508,45.0,60.0,43.184079716100946,HOLD_LONG,116420.2332562294,9679,112126.58160114288,228546.8148573723,2,0,233666.04860580826,-0.02190833361962678
2020-01-29 00:00:00-05:00,213.76254272460938,11.626306533813477,9865.6279296875,16.389999389648438,40.0,60.0,42.37342212155271,HOLD_LONG,116420.2332562294,9679,112531.02094078064,228951.25419701004,3,0,233666.04860580826,-0.020177490212760937
2020-01-30 00:00:00-05:00,214.52389526367188,11.757638931274414,9755.060546875,15.489999771118164,45.0,75.0,41.02936703362929,HOLD_LONG,116420.2332562294,9679,113802.18721580505,230222.42047203446,4,0,233666.04860580826,-0.014737391907470313
2020-01-31 00:00:00-05:00,211.1219482421875,11.17978572845459,10232.509765625,18.84000015258789,35.0,75.0,39.104545589785246,HOLD_LONG,116420.2332562294,9679,108209.14606571198,224629.37932194138,5,0,233666.04860580826,-0.038673437316996066
2020-02-03 00:00:00-05:00,214.31195068359375,11.69316577911377,9770.1376953125,17.969999313354492,39.5,60.0,37.31721147841111,HOLD_LONG,116420.2332562294,9679,113178.15157604218,229598.38483227158,6,0,233666.04860580826,-0.017408022251443046
2020-02-04 00:00:00-05:00,219.2172393798828,12.491893768310547,9101.705078125,16.049999237060547,52.5,40.0,37.130125880329174,SELL_LONG_REEVAL,126497.81669453048,0,0.0,126497.81669453048,0,0,233666.04860580826,-0.4586384395623913
2020-02-05 00:00:00-05:00,219.9400177001953,12.636356353759766,8996.1650390625,15.149999618530273,65.0,80.0,37.471948153196706,BUY_LONG,126497.81669453048,9510,120171.74892425537,246669.56561878585,0,0,246669.56561878585,0.0
2020-02-06 00:00:00-05:00,221.83853149414062,12.94438648223877,8775.029296875,14.960000038146973,52.0,55.0,37.78934347467862,HOLD_LONG,126497.81669453048,9510,123101.1154460907,249598.93214062118,1,0,249598.93214062118,0.0
2020-02-07 00:00:00-05:00,220.88446044921875,12.777236938476562,8885.5966796875,15.470000267028809,42.0,75.0,38.125937409926884,HOLD_LONG,126497.81669453048,9510,121511.52328491211,248009.3399794426,2,0,249598.93214062118,-0.0063685855846652055
2020-02-10 00:00:00-05:00,223.55393981933594,13.23808765411377,8563.9482421875,15.039999961853027,47.0,55.0,38.77085866759709,HOLD_LONG,126497.81669453048,9510,125894.21359062195,252392.03028515243,3,0,252392.03028515243,0.0
2020-02-11 00:00:00-05:00,223.59246826171875,13.247638702392578,8563.9482421875,15.180000305175781,59.0,75.0,39.76041389366908,HOLD_LONG,126497.81669453048,9510,125985.04405975342,252482.8607542839,4,0,252482.8607542839,0.0
2020-02-12 00:00:00-05:00,225.77047729492188,13.635660171508789,8317.681640625,13.739999771118164,52.0,55.0,40.74454441033277,HOLD_LONG,126497.81669453048,9510,129675.12823104858,256172.94492557907,5,0,256172.94492557907,0.0
2020-02-13 00:00:00-05:00,225.48135375976562,13.583127975463867,8352.8642578125,14.149999618530273,64.0,75.0,41.76051607879101,HOLD_LONG,126497.81669453048,9510,129175.54704666138,255673.36374119186,6,0,256172.94492557907,-0.0019501715317062098
2020-02-14 00:00:00-05:00,226.1270751953125,13.675060272216797,8287.52734375,13.680000305175781,54.0,70.0,42.703867671141595,HOLD_LONG_CONTINUE,126497.81669453048,9510,130049.82318878174,256547.63988331222,0,0,256547.63988331222,0.0
2020-02-18 00:00:00-05:00,226.2137908935547,13.698938369750977,8267.42578125,14.829999923706055,65.0,70.0,43.64328895699972,HOLD_LONG,126497.81669453048,9510,130276.90389633179,256774.72059086227,1,0,256774.72059086227,0.0
2020-02-19 00:00:00-05:00,228.3822021484375,14.095315933227539,8036.240234375,14.380000114440918,52.0,70.0,44.944633954710866,HOLD_LONG,126497.81669453048,9510,134046.4545249939,260544.27121952438,2,0,260544.27121952438,0.0
2020-02-20 00:00:00-05:00,226.26197814941406,13.694162368774414,8267.42578125,15.5600004196167,60.0,85.0,43.819051678066586,HOLD_LONG,126497.81669453048,9510,130231.48412704468,256729.30082157516,3,0,260544.27121952438,-0.014642311573739705
2020-02-21 00:00:00-05:00,221.91561889648438,12.910956382751465,8739.8515625,17.079999923706055,45.0,70.0,41.63930402180044,HOLD_LONG,126497.81669453048,9510,122783.19519996643,249281.0118944969,4,0,260544.27121952438,-0.04322973317474129
2020-02-24 00:00:00-05:00,213.35780334472656,11.423341751098633,9755.060546875,25.030000686645508,37.5,75.0,40.29729270767059,HOLD,126497.81669453048,9510,108635.980052948,235133.79674747848,4,0,260544.27121952438,-0.09752843289590517
2020-02-25 00:00:00-05:00,207.55621337890625,10.499256134033203,10539.0830078125,27.850000381469727,35.5,55.0,40.00520328424238,HOLD,126497.81669453048,9510,99847.92583465576,226345.74252918625,4,0,260544.27121952438,-0.13125803353981172
2020-02-26 00:00:00-05:00,208.62596130371094,10.643719673156738,10388.3095703125,27.559999465942383,30.5,75.0,39.73393416584372,HOLD,126497.81669453048,9510,101221.77409172058,227719.59078625106,4,0,260544.27121952438,-0.12598504000733346
2020-02-27 00:00:00-05:00,198.17921447753906,9.052233695983887,11941.279296875,39.15999984741211,23.0,45.0,40.643086238774764,HOLD,126497.81669453048,9510,86086.74244880676,212584.55914333725,4,0,260544.27121952438,-0.18407509730190214
2020-02-28 00:00:00-05:00,198.33338928222656,9.193115234375,11760.349609375,40.11000061035156,23.0,45.0,42.08571000224289,HOLD,126497.81669453048,9510,87426.52587890625,213924.34257343673,4,0,260544.27121952438,-0.17893284863979037
2020-03-02 00:00:00-05:00,208.568115234375,10.447916984558105,10086.76171875,33.41999816894531,28.0,70.0,41.176240577550594,HOLD,126497.81669453048,9510,99359.69052314758,225857.50721767807,4,0,260544.27121952438,-0.1331319389195881
2020-03-03 00:00:00-05:00,201.87989807128906,9.464134216308594,11096.9443359375,36.81999969482422,23.0,70.0,39.741993073557445,HOLD,126497.81669453048,9510,90003.91639709473,216501.7330916252,4,0,260544.27121952438,-0.16904051630745953
2020-03-04 00:00:00-05:00,210.3028106689453,10.612676620483398,9714.853515625,31.989999771118164,22.0,55.0,38.41020409295028,HOLD,126497.81669453048,9510,100926.55466079712,227424.3713553276,4,0,260544.27121952438,-0.12711812740757308
2020-03-05 00:00:00-05:00,203.91334533691406,9.681427001953125,10574.2646484375,39.619998931884766,20.0,70.0,37.34269389021656,HOLD,126497.81669453048,9510,92070.37078857422,218568.1874831047,4,0,260544.27121952438,-0.16110921779221266
2020-03-06 00:00:00-05:00,200.47288513183594,9.1740140914917,11101.970703125,41.939998626708984,15.0,70.0,37.19660125608045,HOLD,126497.81669453048,9510,87244.87401008606,213742.69070461654,4,0,260544.27121952438,-0.1796300501862682
2020-03-09 00:00:00-04:00,186.547119140625,7.310318470001221,13398.755859375,54.459999084472656,14.5,45.0,37.985602128662464,HOLD,126497.81669453048,9510,69521.12864971161,196018.9453442421,4,0,260544.27121952438,-0.24765589960301135
2020-03-10 00:00:00-04:00,196.70472717285156,8.448116302490234,11308.029296875,47.29999923706055,21.5,70.0,38.094120755452686,HOLD,126497.81669453048,9510,80341.58603668213,206839.4027312126,4,0,260544.27121952438,-0.20612569309981932
2020-03-11 00:00:00-04:00,188.13722229003906,7.361656665802002,12705.1982421875,53.900001525878906,20.0,55.0,38.27623126746262,HOLD,126497.81669453048,9510,70009.35489177704,196507.17158630752,4,0,260544.27121952438,-0.24578202903283838
2020-03-12 00:00:00-04:00,170.88668823242188,5.343946933746338,16218.2275390625,75.47000122070312,13.0,45.0,39.51476427439234,HOLD,126497.81669453048,9510,50820.93533992767,177318.75203445816,4,0,260544.27121952438,-0.3194294727552987
2020-03-13 00:00:00-04:00,185.36175537109375,6.786190986633301,11619.62890625,57.83000183105469,13.0,70.0,39.99970055679241,HOLD,126497.81669453048,9510,64536.67628288269,191034.49297741317,4,0,260544.27121952438,-0.2667868225110388
2020-03-16 00:00:00-04:00,163.15768432617188,4.447319984436035,15424.15234375,82.69000244140625,19.0,35.0,40.968211894349935,HOLD,126497.81669453048,9510,42294.013051986694,168791.82974651718,4,0,260544.27121952438,-0.35215681789334063
2020-03-17 00:00:00-04:00,175.5318145751953,5.172023296356201,12604.6826171875,75.91000366210938,13.0,55.0,41.86759686621744,HOLD,126497.81669453048,9510,49185.94154834747,175683.75824287796,4,0,260544.27121952438,-0.32570477400804676
2020-03-18 00:00:00-04:00,170.19281005859375,4.693265438079834,13539.48046875,76.44999694824219,13.0,55.0,42.86699183797785,HOLD,126497.81669453048,9510,44632.95431613922,171130.7710106697,4,0,260544.27121952438,-0.34317968224877365
2020-03-19 00:00:00-04:00,171.21435546875,4.801911354064941,13368.6025390625,72.0,15.0,55.0,43.00502695066098,HOLD,126497.81669453048,9510,45666.17697715759,172163.99367168808,4,0,260544.27121952438,-0.3392140503959519
2020-03-20 00:00:00-04:00,164.50685119628906,4.239579200744629,14735.6220703125,66.04000091552734,19.0,55.0,43.238263897018996,HOLD,126497.81669453048,9510,40318.39819908142,166816.2148936119,4,0,260544.27121952438,-0.3597394634209435
2020-03-23 00:00:00-04:00,164.6256866455078,4.252711296081543,14816.03125,61.59000015258789,23.0,55.0,43.772941289464,HOLD,126497.81669453048,9510,40443.28442573547,166941.10112026596,4,0,260544.27121952438,-0.3592601351821398
2020-03-24 00:00:00-04:00,177.3738555908203,5.200677871704102,11478.9072265625,61.66999816894531,10.0,55.0,42.63808086474689,HOLD,126497.81669453048,9510,49458.446559906006,175956.2632544365,4,0,260544.27121952438,-0.3246588672595198
2020-03-25 00:00:00-04:00,176.06039428710938,5.08009147644043,11672.9521484375,63.95000076293945,10.0,55.0,40.7815176141053,HOLD,126497.81669453048,9510,48311.669940948486,174809.48663547897,4,0,260544.27121952438,-0.32906033275169827
2020-03-26 00:00:00-04:00,185.33181762695312,5.907472610473633,9813.142578125,61.0,12.5,80.0,38.63457910321512,HOLD,126497.81669453048,9510,56180.06452560425,182677.88122013473,4,0,260544.27121952438,-0.29886049551165333
2020-03-27 00:00:00-04:00,178.95773315429688,5.293802738189697,10760.6865234375,65.54000091552734,10.0,70.0,36.64102170778289,HOLD,126497.81669453048,9510,50344.06404018402,176841.8807347145,4,0,260544.27121952438,-0.3212597617020162
2020-03-30 00:00:00-04:00,185.467041015625,5.850164890289307,9596.416015625,57.08000183105469,10.0,70.0,34.51264981617001,HOLD,126497.81669453048,9510,55635.068106651306,182132.8848011818,4,0,260544.27121952438,-0.3009522567943021
2020-03-31 00:00:00-04:00,183.88314819335938,5.687792778015137,9808.1005859375,53.540000915527344,12.5,70.0,32.15489762016426,HOLD,126497.81669453048,9510,54090.90931892395,180588.72601345443,4,0,260544.27121952438,-0.3068789224642078
2020-04-01 00:00:00-04:00,176.070068359375,4.9821906089782715,11063.0947265625,57.060001373291016,10.0,70.0,30.949736602326336,HOLD,126497.81669453048,9510,47380.63269138336,173878.44938591385,4,0,260544.27121952438,-0.33263376480302387
2020-04-02 00:00:00-04:00,179.6434326171875,5.277088165283203,10407.87890625,50.90999984741211,14.0,70.0,29.483016757809217,HOLD,126497.81669453048,9510,50185.10845184326,176682.92514637375,4,0,260544.27121952438,-0.32186985221598813
2020-04-03 00:00:00-04:00,177.09378051757812,5.064571380615234,10816.125,46.79999923706055,19.0,70.0,28.121086494139217,HOLD,126497.81669453048,9510,48164.07382965088,174661.89052418136,4,0,260544.27121952438,-0.32962682423741296
