date,qqq_price,tqqq_price,sqqq_price,absolute_score,reference_score,final_score,signal,capital,position,position_value,portfolio_value,holding_days,cooldown_days,cummax,drawdown
2019-02-15 00:00:00-05:00,164.34750366210938,5.968859672546387,23108.560546875,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-19 00:00:00-05:00,164.67251586914062,6.00465202331543,22970.66015625,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-20 00:00:00-05:00,164.643798828125,5.999879837036133,22970.66015625,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-21 00:00:00-05:00,164.04168701171875,5.931876182556152,23246.462890625,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-22 00:00:00-05:00,165.25558471679688,6.060725688934326,22734.251953125,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-25 00:00:00-05:00,165.8577423095703,6.127538681030273,22478.150390625,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-26 00:00:00-05:00,166.02980041503906,6.1466264724731445,22419.046875,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-27 00:00:00-05:00,165.9246368408203,6.127538681030273,22497.8515625,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-02-28 00:00:00-05:00,165.5423583984375,6.089359283447266,22655.455078125,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-01 00:00:00-05:00,166.68931579589844,6.2110514640808105,22162.943359375,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-04 00:00:00-05:00,166.71803283691406,6.212244510650635,22162.943359375,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-05 00:00:00-05:00,166.8423309326172,6.227754592895508,22123.544921875,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-06 00:00:00-05:00,165.89598083496094,6.120378494262695,22478.150390625,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-07 00:00:00-05:00,163.86004638671875,5.897277355194092,23364.666015625,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-08 00:00:00-05:00,163.6115264892578,5.863872051239014,23443.46875,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-11 00:00:00-04:00,167.01426696777344,6.230140209197998,22005.33984375,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-12 00:00:00-04:00,167.9319305419922,6.331549167633057,21631.033203125,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-13 00:00:00-04:00,169.1936492919922,6.468751430511475,21197.623046875,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-14 00:00:00-04:00,168.9069061279297,6.440118312835693,21256.72265625,50.0,50.0,50.0,HOLD_CASH,100000.0,0,0.0,100000.0,0,0,100000.0,0.0
2019-03-15 00:00:00-04:00,170.4744873046875,6.599987030029297,20764.212890625,74.0,57.0,67.2,BUY_LONG,100000.0,14393,94993.61332321167,194993.61332321167,0,0,194993.61332321167,0.0
2019-03-18 00:00:00-04:00,170.88050842285156,6.659639358520508,20547.513671875,74.0,57.0,67.2,HOLD_LONG,100000.0,14393,95852.18928718567,195852.18928718567,1,0,195852.18928718567,0.0
2019-03-19 00:00:00-04:00,171.455078125,6.726451873779297,20370.20703125,74.0,51.0,64.8,HOLD_LONG,100000.0,14393,96813.82181930542,196813.82181930542,2,0,196813.82181930542,0.0
2019-03-20 00:00:00-04:00,172.13487243652344,6.804027080535889,20111.404296875,74.0,51.0,64.8,HOLD_LONG,100000.0,14393,97930.36177015305,197930.36177015305,3,0,197930.36177015305,0.0
2019-03-21 00:00:00-04:00,174.82569885253906,7.119106769561768,19182.8828125,78.0,51.0,67.2,HOLD_LONG,100000.0,14393,102465.30373430252,202465.30373430252,4,0,202465.30373430252,0.0
2019-03-22 00:00:00-04:00,170.9857940673828,6.653648376464844,20467.005859375,74.0,57.0,67.2,HOLD_LONG,100000.0,14393,95765.9610824585,195765.9610824585,5,0,202465.30373430252,-0.033088843017940725
2019-03-25 00:00:00-04:00,170.66024780273438,6.611877918243408,20565.7890625,74.0,57.0,67.2,HOLD_LONG,100000.0,14393,95164.75887727737,195164.75887727737,6,0,202465.30373430252,-0.03605825157383871
2019-03-26 00:00:00-04:00,171.455078125,6.702581882476807,20289.208984375,74.0,57.0,67.2,HOLD_LONG_CONTINUE,100000.0,14393,96470.26103448868,196470.26103448868,0,0,202465.30373430252,-0.029610222538085856
2019-03-27 00:00:00-04:00,170.35382080078125,6.571299076080322,20684.328125,74.0,57.0,67.2,HOLD_LONG,100000.0,14393,94580.70760202408,194580.70760202408,1,0,202465.30373430252,-0.0389429496652201
2019-03-28 00:00:00-04:00,170.74642944335938,6.613070487976074,20546.037109375,74.0,57.0,67.2,HOLD_LONG,100000.0,14393,95181.92353343964,195181.92353343964,2,0,202465.30373430252,-0.035973473313832306
2019-03-29 00:00:00-04:00,172.0391387939453,6.762255668640137,20091.646484375,74.0,57.0,67.2,HOLD_LONG,100000.0,14393,97329.14583873749,197329.1458387375,3,0,202465.30373430252,-0.025368089251999792
2019-04-01 00:00:00-04:00,174.3181610107422,7.028400421142578,19321.17578125,74.0,57.0,67.2,HOLD_LONG,100000.0,14393,101159.76726150513,201159.76726150513,4,0,202465.30373430252,-0.006448198524477379
2019-04-02 00:00:00-04:00,174.97889709472656,7.105978012084961,19084.10546875,78.0,57.0,69.6,HOLD_LONG,100000.0,14393,102276.34152793884,202276.34152793884,5,0,202465.30373430252,-0.0009333066104583291
2019-04-03 00:00:00-04:00,175.984375,7.22890567779541,18768.013671875,78.0,51.0,67.2,HOLD_LONG,100000.0,14393,104045.63942050934,204045.63942050934,6,0,204045.63942050934,0.0
2019-04-04 00:00:00-04:00,175.9173583984375,7.218164443969727,18807.525390625,78.0,57.0,69.6,HOLD_LONG_CONTINUE,100000.0,14393,103891.04084205627,203891.04084205627,0,0,204045.63942050934,-0.0007576666616945342
2019-04-05 00:00:00-04:00,176.82705688476562,7.326771259307861,18511.18359375,78.0,57.0,69.6,HOLD_LONG,100000.0,14393,105454.21873521805,205454.21873521805,1,0,205454.21873521805,0.0
2019-04-08 00:00:00-04:00,177.2771759033203,7.384058952331543,18372.892578125,78.0,57.0,69.6,HOLD_LONG,100000.0,14393,106278.7605009079,206278.7605009079,2,0,206278.7605009079,0.0
2019-04-09 00:00:00-04:00,176.65469360351562,7.302901744842529,18570.455078125,74.0,57.0,67.2,HOLD_LONG,100000.0,14393,105110.66481351852,205110.66481351852,3,0,206278.7605009079,-0.005662704606877025
2019-04-10 00:00:00-04:00,177.6027069091797,7.421056747436523,18274.115234375,78.0,57.0,69.6,HOLD_LONG,100000.0,14393,106811.26976585388,206811.26976585388,4,0,206811.26976585388,0.0
2019-04-11 00:00:00-04:00,177.18136596679688,7.364961624145508,18432.1640625,74.0,51.0,64.8,HOLD_LONG,100000.0,14393,106003.8926563263,206003.8926563263,5,0,206811.26976585388,-0.003903931881670077
2019-04-12 00:00:00-04:00,177.9474334716797,7.455666542053223,18175.337890625,74.0,51.0,64.8,HOLD_LONG,100000.0,14393,107309.40853977203,207309.40853977203,6,0,207309.40853977203,0.0
2019-04-15 00:00:00-04:00,177.9761962890625,7.461635589599609,18195.09375,74.0,51.0,64.8,HOLD_LONG_CONTINUE,100000.0,14393,107395.32104110718,207395.32104110718,0,0,207395.32104110718,0.0
2019-04-16 00:00:00-04:00,178.58908081054688,7.5344367027282715,17997.533203125,74.0,51.0,64.8,HOLD_LONG,100000.0,14393,108443.14746236801,208443.147462368,1,0,208443.147462368,0.0
2019-04-17 00:00:00-04:00,179.2113800048828,7.609626293182373,17819.73046875,74.0,51.0,64.8,SELL_LONG_PROFIT,114312.68721208668,0,0.0,114312.68721208668,0,0,208443.147462368,-0.451588173543942
2019-04-18 00:00:00-04:00,179.4412841796875,7.633495807647705,17780.22265625,74.0,51.0,64.8,BUY_LONG,114312.68721208668,14226,108594.11135959625,222906.79857168294,0,0,222906.79857168294,0.0
2019-04-22 00:00:00-04:00,179.94873046875,7.697944164276123,17622.177734375,78.0,51.0,67.2,HOLD_LONG,114312.68721208668,14226,109510.95368099213,223823.64089307882,1,0,223823.64089307882,0.0
2019-04-23 00:00:00-04:00,182.23741149902344,7.9903459548950195,16950.478515625,78.0,51.0,67.2,HOLD_LONG,114312.68721208668,14226,113670.66155433655,227983.34876642324,2,0,227983.34876642324,0.0
2019-04-24 00:00:00-04:00,181.66282653808594,7.912770748138428,17108.529296875,78.0,51.0,67.2,HOLD_LONG,114312.68721208668,14226,112567.07666301727,226879.76387510396,3,0,227983.34876642324,-0.00484063813120815
2019-04-25 00:00:00-04:00,182.40016174316406,8.001086235046387,16950.478515625,78.0,51.0,67.2,HOLD_LONG,114312.68721208668,14226,113823.4527797699,228136.1399918566,4,0,228136.1399918566,0.0
2019-04-26 00:00:00-04:00,182.56300354003906,8.029729843139648,16891.212890625,78.0,51.0,67.2,HOLD_LONG,114312.68721208668,14226,114230.93674850464,228543.62396059133,5,0,228543.62396059133,0.0
2019-04-29 00:00:00-04:00,182.9172821044922,8.072697639465332,16792.435546875,74.0,51.0,64.8,HOLD_LONG,114312.68721208668,14226,114842.19661903381,229154.8838311205,6,0,229154.8838311205,0.0
2019-04-30 00:00:00-04:00,181.50006103515625,7.887707710266113,17187.54296875,74.0,51.0,64.8,HOLD_LONG_CONTINUE,114312.68721208668,14226,112210.52988624573,226523.21709833242,0,0,229154.8838311205,-0.011484227125298958
2019-05-01 00:00:00-04:00,180.91595458984375,7.797002792358398,17385.107421875,74.0,57.0,67.2,HOLD_LONG,114312.68721208668,14226,110920.16172409058,225232.84893617727,1,0,229154.8838311205,-0.017115214083037594
2019-05-02 00:00:00-04:00,180.1306915283203,7.701523780822754,17582.662109375,74.0,57.0,67.2,HOLD_LONG,114312.68721208668,14226,109561.8773059845,223874.5645180712,2,0,229154.8838311205,-0.023042578123452676
2019-05-03 00:00:00-04:00,183.00347900390625,8.06434154510498,16752.91796875,74.0,51.0,64.8,HOLD_LONG,114312.68721208668,14226,114723.32282066345,229036.01003275014,3,0,229154.8838311205,-0.0005187487012407178
2019-05-06 00:00:00-04:00,181.8831024169922,7.919930934906006,17049.255859375,74.0,57.0,67.2,HOLD_LONG,114312.68721208668,14226,112668.93747997284,226981.62469205953,4,0,229154.8838311205,-0.009483800225975518
2019-05-07 00:00:00-04:00,178.34005737304688,7.4592485427856445,18056.806640625,66.0,57.0,62.400000000000006,HOLD_LONG,114312.68721208668,14226,106115.26976966858,220427.95698175527,5,0,229154.8838311205,-0.03808309342338385
2019-05-08 00:00:00-04:00,177.88995361328125,7.393606185913086,18195.09375,66.0,57.0,62.400000000000006,HOLD_LONG,114312.68721208668,14226,105181.44160079956,219494.12881288625,6,0,229154.8838311205,-0.04215818950362806
2019-05-09 00:00:00-04:00,176.93238830566406,7.276645183563232,18491.43359375,62.0,57.0,60.0,SELL_LONG_TRAILING,109029.09512509823,0,0.0,109029.09512509823,0,1,229154.8838311205,-0.5242122127082876
2019-05-10 00:00:00-04:00,177.1526336669922,7.296934604644775,18471.67578125,62.0,57.0,60.0,HOLD_CASH,109029.09512509823,0,0.0,109029.09512509823,0,0,229154.8838311205,-0.5242122127082876
2019-05-13 00:00:00-04:00,171.00497436523438,6.542654991149902,20387.984375,34.0,63.0,45.6,HOLD_CASH,109029.09512509823,0,0.0,109029.09512509823,0,0,229154.8838311205,-0.5242122127082876
2019-05-14 00:00:00-04:00,172.88180541992188,6.747934341430664,19716.2890625,26.0,63.0,40.800000000000004,HOLD_CASH,109029.09512509823,0,0.0,109029.09512509823,0,0,229154.8838311205,-0.5242122127082876
2019-05-15 00:00:00-04:00,175.32371520996094,7.028400421142578,18906.3046875,54.0,57.0,55.2,HOLD_CASH,109029.09512509823,0,0.0,109029.09512509823,0,0,229154.8838311205,-0.5242122127082876
2019-05-16 00:00:00-04:00,177.0856170654297,7.248002052307129,18333.38671875,54.0,57.0,55.2,HOLD_CASH,109029.09512509823,0,0.0,109029.09512509823,0,0,229154.8838311205,-0.5242122127082876
2019-05-17 00:00:00-04:00,175.2758026123047,7.022434234619141,18906.3046875,26.0,57.0,38.4,BUY_SHORT,109029.09512509823,-5,94531.5234375,203560.61856259825,0,0,229154.8838311205,-0.11168980927059087
2019-05-20 00:00:00-04:00,172.3168487548828,6.670356750488281,19854.58203125,26.0,57.0,38.4,HOLD_SHORT,109029.09512509823,-5,99272.91015625,208302.00528134825,1,0,229154.8838311205,-0.09099905793472039
2019-05-21 00:00:00-04:00,174.11709594726562,6.870861530303955,19281.662109375,26.0,57.0,38.4,HOLD_SHORT,109029.09512509823,-5,96408.310546875,205437.40567197325,2,0,229154.8838311205,-0.10349977169426704
2019-05-22 00:00:00-04:00,173.34149169921875,6.781351089477539,19498.9765625,26.0,57.0,38.4,HOLD_SHORT_CONTINUE,109029.09512509823,-5,97494.8828125,206523.97793759825,0,0,229154.8838311205,-0.09875812164754244
2019-05-23 00:00:00-04:00,170.68898010253906,6.461497783660889,20387.984375,26.0,63.0,40.800000000000004,HOLD_SHORT,109029.09512509823,-5,101939.921875,210969.01700009825,1,0,229154.8838311205,-0.07936059021296982
2019-05-24 00:00:00-04:00,170.60279846191406,6.451950550079346,20506.51953125,26.0,63.0,40.800000000000004,HOLD_SHORT,109029.09512509823,-5,102532.59765625,211561.69278134825,2,0,229154.8838311205,-0.07677423564202913
2019-05-28 00:00:00-04:00,169.96119689941406,6.382729530334473,20704.078125,26.0,57.0,38.4,HOLD_SHORT_CONTINUE,109029.09512509823,-5,103520.390625,212549.48575009825,0,0,229154.8838311205,-0.07246364469046132
2019-05-29 00:00:00-04:00,168.5631561279297,6.222802639007568,21207.8515625,26.0,57.0,38.4,HOLD_SHORT,109029.09512509823,-5,106039.2578125,215068.35293759825,1,0,229154.8838311205,-0.06147165907187716
2019-05-30 00:00:00-04:00,169.27174377441406,6.2967987060546875,20946.083984375,26.0,57.0,38.4,HOLD_SHORT,109029.09512509823,-5,104730.419921875,213759.51504697325,2,0,229154.8838311205,-0.06718324535248889
2019-05-31 00:00:00-04:00,166.57130432128906,5.993655681610107,21948.697265625,26.0,57.0,38.4,HOLD_SHORT_CONTINUE,109029.09512509823,-5,109743.486328125,218772.58145322325,0,0,229154.8838311205,-0.04530692169558414
2019-06-03 00:00:00-04:00,162.90377807617188,5.61054801940918,23356.294921875,26.0,57.0,38.4,HOLD_SHORT,109029.09512509823,-5,116781.474609375,225810.56973447325,1,0,229154.8838311205,-0.014594120975016637
2019-06-04 00:00:00-04:00,167.4906463623047,6.065263271331787,21474.556640625,26.0,57.0,38.4,SELL_SHORT_TRAILING,95973.08979306699,0,0.0,95973.08979306699,0,1,229154.8838311205,-0.5811868017449894
2019-06-05 00:00:00-04:00,168.7355194091797,6.198932647705078,20985.603515625,26.0,57.0,38.4,BUY_SHORT,95973.08979306699,-4,83942.4140625,179915.503855567,0,0,229154.8838311205,-0.21487379693745168
2019-06-06 00:00:00-04:00,170.07611083984375,6.3421502113342285,20496.64453125,26.0,57.0,38.4,HOLD_SHORT,95973.08979306699,-4,81986.578125,177959.667918067,1,0,229154.8838311205,-0.22340879259105242
2019-06-07 00:00:00-04:00,173.36061096191406,6.703774929046631,19331.052734375,34.0,57.0,43.2,SELL_SHORT_STOP,102436.64449619199,0,0.0,102436.64449619199,0,1,229154.8838311205,-0.5529807491614084
2019-06-10 00:00:00-04:00,175.381103515625,6.948439598083496,18654.416015625,38.0,57.0,45.6,HOLD_CASH,102436.64449619199,0,0.0,102436.64449619199,0,0,229154.8838311205,-0.5529807491614084
2019-06-11 00:00:00-04:00,175.62049865722656,6.974694728851318,18560.57421875,38.0,57.0,45.6,HOLD_CASH,102436.64449619199,0,0.0,102436.64449619199,0,0,229154.8838311205,-0.5529807491614084
2019-06-12 00:00:00-04:00,174.60546875,6.856541156768799,18886.546875,34.0,57.0,43.2,HOLD_CASH,102436.64449619199,0,0.0,102436.64449619199,0,0,229154.8838311205,-0.5529807491614084
2019-06-13 00:00:00-04:00,175.63967895507812,6.968727111816406,18565.513671875,34.0,57.0,43.2,HOLD_CASH,102436.64449619199,0,0.0,102436.64449619199,0,0,229154.8838311205,-0.5529807491614084
2019-06-14 00:00:00-04:00,174.8927764892578,6.878024101257324,18827.275390625,34.0,57.0,43.2,HOLD_CASH,102436.64449619199,0,0.0,102436.64449619199,0,0,229154.8838311205,-0.5529807491614084
2019-06-17 00:00:00-04:00,175.9460906982422,7.0033392906188965,18471.67578125,74.0,57.0,67.2,BUY_LONG,102436.64449619199,13895,97311.39944314957,199748.04393934156,0,0,229154.8838311205,-0.12832735397186998
2019-06-18 00:00:00-04:00,178.5028076171875,7.306482791900635,17691.3203125,74.0,57.0,67.2,HOLD_LONG,102436.64449619199,13895,101523.57839345932,203960.2228896513,1,0,229154.8838311205,-0.10994599163785143
2019-06-19 00:00:00-04:00,179.17308044433594,7.392413139343262,17478.947265625,74.0,57.0,67.2,HOLD_LONG,102436.64449619199,13895,102717.58057117462,205154.2250673666,2,0,229154.8838311205,-0.10473553241589027
2019-06-20 00:00:00-04:00,180.83935546875,7.595304489135742,17014.685546875,78.0,51.0,67.2,HOLD_LONG,102436.64449619199,13895,105536.75587654114,207973.40037273313,3,0,229154.8838311205,-0.09243304399306375
2019-06-21 00:00:00-04:00,180.5712127685547,7.560693264007568,17073.951171875,78.0,51.0,67.2,HOLD_LONG,102436.64449619199,13895,105055.83290338516,207492.47739957715,4,0,229154.8838311205,-0.09453172487263165
2019-06-24 00:00:00-04:00,180.57699584960938,7.55830717086792,17098.64453125,78.0,51.0,67.2,HOLD_LONG,102436.64449619199,13895,105022.67813920975,207459.32263540174,5,0,229154.8838311205,-0.09467640764622616
2019-06-25 00:00:00-04:00,177.4771270751953,7.171619892120361,17961.138671875,78.0,51.0,67.2,HOLD_LONG,102436.64449619199,13895,99649.65840101242,202086.3028972044,6,0,229154.8838311205,-0.11812351751518738
2019-06-26 00:00:00-04:00,178.30250549316406,7.262322902679443,17732.330078125,78.0,51.0,67.2,HOLD_LONG_CONTINUE,102436.64449619199,13895,100909.97673273087,203346.62122892286,0,0,229154.8838311205,-0.1126236638326132
2019-06-27 00:00:00-04:00,178.98391723632812,7.341093063354492,17543.322265625,78.0,57.0,69.6,HOLD_LONG,102436.64449619199,13895,102004.48811531067,204441.13261150266,1,0,229154.8838311205,-0.1078473685851315
2019-06-28 00:00:00-04:00,179.2141876220703,7.372124671936035,17483.630859375,78.0,57.0,69.6,HOLD_LONG,102436.64449619199,13895,102435.67231655121,204872.3168127432,2,0,229154.8838311205,-0.10596574077937936
2019-07-01 00:00:00-04:00,181.6326446533203,7.665719509124756,16782.298828125,78.0,57.0,69.6,HOLD_LONG,102436.64449619199,13895,106515.17257928848,208951.81707548047,3,0,229154.8838311205,-0.08816336976055468
2019-07-02 00:00:00-04:00,182.3524169921875,7.758810997009277,16583.337890625,78.0,51.0,67.2,HOLD_LONG,102436.64449619199,13895,107808.67880344391,210245.3232996359,4,0,229154.8838311205,-0.08251868873726609
2019-07-03 00:00:00-04:00,183.72474670410156,7.930673122406006,16220.2373046875,78.0,51.0,67.2,HOLD_LONG,102436.64449619199,13895,110196.70303583145,212633.34753202344,5,0,229154.8838311205,-0.07209768355307182
2019-07-05 00:00:00-04:00,183.35047912597656,7.87935209274292,16314.740234375,78.0,51.0,67.2,HOLD_LONG,102436.64449619199,13895,109483.59732866287,211920.24182485486,6,0,229154.8838311205,-0.07520957754916101
2019-07-08 00:00:00-04:00,182.06446838378906,7.71345853805542,16667.8984375,74.0,57.0,67.2,HOLD_LONG_CONTINUE,102436.64449619199,13895,107178.50638628006,209615.15088247205,0,0,229154.8838311205,-0.08526867340540113
2019-07-09 00:00:00-04:00,182.97622680664062,7.829226016998291,16404.271484375,74.0,57.0,67.2,HOLD_LONG,102436.64449619199,13895,108787.09550619125,211223.74000238325,1,0,229154.8838311205,-0.07824901450475702
2019-07-10 00:00:00-04:00,184.7996368408203,8.060762405395508,15926.767578125,78.0,57.0,69.6,SELL_LONG_PROFIT,116905.53008876706,0,0.0,116905.53008876706,0,0,229154.8838311205,-0.48984054743113165
2019-07-11 00:00:00-04:00,184.66529846191406,8.039278030395508,15966.5634765625,78.0,57.0,69.6,BUY_LONG,116905.53008876706,13814,111054.58671188354,227960.1168006506,0,0,229154.8838311205,-0.00521379693286573
2019-07-12 00:00:00-04:00,185.73057556152344,8.174141883850098,15702.9365234375,78.0,57.0,69.6,HOLD_LONG,116905.53008876706,13814,112917.59598350525,229823.1260722723,1,0,229823.1260722723,0.0
2019-07-15 00:00:00-04:00,186.32557678222656,8.243362426757812,15558.69140625,78.0,57.0,69.6,HOLD_LONG,116905.53008876706,13814,113873.80856323242,230779.33865199948,2,0,230779.33865199948,0.0
2019-07-16 00:00:00-04:00,185.36587524414062,8.126402854919434,15797.44921875,74.0,51.0,64.8,HOLD_LONG,116905.53008876706,13814,112258.12903785706,229163.65912662412,3,0,230779.33865199948,-0.0070009712949724145
2019-07-17 00:00:00-04:00,184.45413208007812,8.005859375,16026.2509765625,74.0,51.0,64.8,HOLD_LONG,116905.53008876706,13814,110592.94140625,227498.47149501706,4,0,230779.33865199948,-0.014216468320544762
