code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.TQQQ,ProShares UltraPro QQQ ETF,2026-02-25 00:00:00,50.46700155,51.784834232,51.87468646,50.447034388,0.0,0.09706,54217195,2789335471.0,4.198473283955699,49.698265819
US.TQQQ,ProShares UltraPro QQQ ETF,2026-02-26 00:00:00,51.545228289,49.967822504,51.55521187,48.630022661,0.0,0.18978,105583756,5265285617.0,-3.5087719309086776,51.784834232
US.TQQQ,ProShares UltraPro QQQ ETF,2026-02-27 00:00:00,48.370449557,49.438692715,49.688282238,48.180761519,0.0,0.17022,93802209,4611223662.0,-1.0589410594340742,49.967822504
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-02 00:00:00,47.382075046,49.618397172,50.067658313,47.152452685,0.0,0.19698,108545943,5329542199.0,0.3634895000884121,49.438692715
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-03 00:00:00,46.733142286,48.021024225,48.590088337,45.639940175,0.0,0.29451,163365515,7705517104.0,-3.219315894995117,49.618397172
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-04 00:00:00,48.610055499,50.177477703,50.706607492,48.440334623,0.0,0.18152,99738423,4963629823.0,4.490644489163857,48.021024225
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-05 00:00:00,49.358824068,49.718232981,50.676656749,48.090909291,0.0,0.23505,129713209,6406343705.0,-0.9152407474888756,50.177477703
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-06 00:00:00,47.581746664,47.461943693,48.969464412,47.10253478,0.0,0.2577,141012236,6796665869.0,-4.538152610657436,49.718232981
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-09 00:00:00,46.114160269,49.308906163,49.688282238,45.425293186,0.0,0.28923,159005492,7523024872.0,3.8914598229410546,47.461943693
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-10 00:00:00,49.328873325,49.318889744,50.656689588,48.749825632,0.0,0.20929,115057232,5732353236.0,0.0202470137281033,49.308906163
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-11 00:00:00,49.59843001,49.26897184,50.437050807,48.649889987,0.0,0.1677,91104317,4504794748.0,-0.10121457368386373,49.318889744
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-12 00:00:00,48.070942129,46.753109448,48.408487,46.673240801,0.0,0.24051,130823889,6208343137.0,-5.106382979068886,49.26897184
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-13 00:00:00,47.272255656,45.854587165,48.170777939,45.595014061,0.0,0.2598,141952545,6612247278.0,-1.9218449716148993,46.753109448
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-16 00:00:00,47.287231027,47.382075046,48.1907451,47.10253478,0.0,0.14901,81421541,3871265791.0,3.3311561076836034,45.854587165
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-17 00:00:00,48.040991387,48.08092571,48.679940565,47.731500378,0.0,0.13583,74570090,3592924160.0,1.474926252853087,47.382075046
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-18 00:00:00,47.64164815,46.024308041,48.031007806,45.974390136,0.0,0.19221,105059285,4961027139.0,-4.277408636856308,48.08092571
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-19 00:00:00,44.796327588,45.614981223,46.243946821,44.227263475,0.0,0.25378,138384909,6259201825.0,-0.8893709333671125,46.024308041
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-20 00:00:00,45.105818596,43.009266603,45.135769339,42.230547291,0.0,0.25126,137952495,6042921310.0,-5.712409717459549,45.614981223
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-23 00:00:00,45.03593353,44.49682016,46.074225945,44.052550809,0.0,0.25381,139354268,6276745483.0,3.458681522591315,43.009266603
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-24 00:00:00,43.763026962,43.548379973,44.476852998,43.119085993,0.0,0.18588,105505193,4635141752.0,-2.1314785721533136,44.49682016
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-25 00:00:00,44.7,44.39,45.22,43.945,0.0,0.14289,79294402,3538354338.0,1.9326092670308332,43.548379973
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-26 00:00:00,43.23,41.23,43.68,41.15,0.0,0.20907,117558871,4994867268.0,-7.118720432529857,44.39
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-27 00:00:00,40.56,38.78,40.59,38.56,0.0,0.2215,124795741,4944938126.0,-5.942275042444812,41.23
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-30 00:00:00,39.75,37.89,39.9087,37.32,0.0,0.19781,111446506,4307725325.0,-2.2949974213512134,38.78
US.TQQQ,ProShares UltraPro QQQ ETF,2026-03-31 00:00:00,39.09,41.68,42.0,39.0693,0.0,0.26372,149516163,6049089101.0,10.002639218791236,37.89
US.TQQQ,ProShares UltraPro QQQ ETF,2026-04-01 00:00:00,42.63,43.23,43.98,42.41,0.0,0.19724,116135527,5016366369.0,3.718809980806135,41.68
US.TQQQ,ProShares UltraPro QQQ ETF,2026-04-02 00:00:00,40.88,43.33,43.55,40.44,0.0,0.19002,111377317,4707497097.0,0.2313208420078682,43.23
